GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Jan 02 16:52:57 GMT+05:30 2020,52:56.6,78.53403416,17.36242253,2.01,3.216,406.7578735,44.1,9.02628326,-0.68079513,1.96588969,-0.03676593,-,12.94117641,0.05043136,1.02743077,-0.12043324,0.08037313,14.90196133,12.15686321,-,-,-,-,19.98979568,14.51111126,13.77858543,204.0783081,-,-,88,0.28775892,57.25490189,36.86274338,-,-,703,16.29680824,0.51001173,0.0085002,6.28419924,-7.8125,0,-,0.78125,3.21600008,406.7578735,44.09999847,17.36242294,78.53403473,31,0.76400042,0.38589108,42,9.13737774,3.01906252,12.34240818,8.1019783,8.52842522,34.86555862,0.77999997,0.815,2.74509811,1226,7.23599958,8,16.86274529,-17.5,2.56447625,13.94639969,7.17016029,39.39661026,2.20893216,485,399.196991,85.97100067,-4.6412077,-,13.3579998,13.30000019,-
Thu Jan 02 16:52:58 GMT+05:30 2020,52:57.6,78.53404884,17.36243584,2.26,3.216,406.0540771,45,10.0838871,-0.52748448,1.35144949,0.02538652,-,15.68627453,-0.01199711,0.96943623,-0.16963699,-0.01693555,14.90196133,7.84313726,-,-,-,-,19.95928764,14.49907589,13.77858543,204.0783081,-,-,88,0.55761874,41.5686264,30.98039246,-,-,862.5,16.3225441,0.30626994,0.0051045,6.28330612,-7.8125,-1.5625,-,-1.5625,3.21600008,406.0540772,45,17.36243629,78.53404999,30,0.13599968,0.74777907,42,6.81677389,5.7456584,12.34148788,8.10258198,16.23067474,34.86296082,0.465,0.81,5.49019623,1228,8.13599968,8,15.68627453,-7.5,6.17362547,13.92920685,7.17900991,39.34804153,2.21090984,486,400.1830139,85.97100067,-6.96181154,-,13.54599953,13.89999962,-
Thu Jan 02 16:52:59 GMT+05:30 2020,52:58.6,78.5340654,17.36245051,2.48,3.216,405.8477783,43.9,9.41075706,-0.67001545,1.47840977,0.0313428,-,18.8235302,0.07405411,1.0621053,-0.09174123,0.02775075,23.92156982,12.15686321,-,-,-,-,19.93020248,14.48800755,13.77858543,204.0783081,-,-,88,0.47925755,62.74509811,47.45098114,-,-,732,16.35892105,0.44207141,0.00736786,6.28204393,-7.8125,2.34375,-,2.34375,3.21600008,405.8477783,43.90000153,17.36244965,78.53406525,30,0.0720005,0.64269495,42,10.00760365,3.98063016,12.34032154,8.10334778,11.2447176,34.85966492,0.09,0.81,5.09803915,1228,8.9279995,9,14.11764717,4.5,6.25201368,13.90839481,7.18975306,39.28924942,2.21315646,487,401.1679993,85.97100067,-3.77098179,-,13.85299969,14,-
Thu Jan 02 16:53:00 GMT+05:30 2020,52:59.6,78.53408304,17.36246821,2.75,3.216,405.8059082,43,10.05993271,0.03545298,2.52044296,0.06183736,-,15.29411793,-0.07948649,0.89654624,0.03132923,0.10491396,14.90196133,7.45098066,-,-,-,-,19.90506363,14.47974205,13.77858543,204.0783081,-,-,88,0.66575092,46.27450943,34.11764526,-,-,760.5,16.39171219,0.28879473,0.00481325,6.2809062,-7.8125,-0.78125,-,-0.78125,3.21600008,405.8059082,43,17.36246872,78.53408051,30,0.10000038,0.89278668,42,7.3969245,7.61666727,12.33966351,8.10378075,21.51600838,34.85780716,0.83999997,0.79999995,5.49019623,1229,9.89999962,10,15.68627453,-7,8.35938931,13.8952589,7.19654942,39.25214386,2.21627665,488,402.1669922,85.97100067,-6.38166094,-,13.97000027,14,-
Thu Jan 02 16:53:01 GMT+05:30 2020,53:00.6,78.53410184,17.36248862,2.95,3.216,405.8717651,39.2,5.59236383,-1.17546141,2.75280452,-0.01414394,-,16.86274529,0.22152232,1.19054794,-0.00847332,0.17133293,22.74509811,11.37254906,-,-,-,-,19.88131332,14.47242641,13.77858543,204.0783081,-,-,88,0.70145935,52.15686417,38.03921509,-,-,837,16.42875099,0.33999652,0.00566661,6.27962065,-7.8125,-3.125,-,-3.90625,3.21600008,405.8717651,39.20000076,17.36248779,78.53410339,30,0.38000011,0.94067246,42,8.26715088,6.46963549,12.33898926,8.10422325,18.27580643,34.85590363,0.83999997,0.80500001,6.66666698,1230,10.61999989,11,15.68627453,4.5,8.00274658,13.88194942,7.20344925,39.2145462,2.21969604,489,403.196991,85.97100067,-5.51143456,-,14.0170002,14.10000038,-
Thu Jan 02 16:53:02 GMT+05:30 2020,53:01.6,78.53411964,17.36251196,3.13,3.216,405.5408936,36.5,8.14834023,-1.15509987,1.66286159,-0.12512654,-,19.2156868,0.06152269,1.04867506,-0.05303751,0.05339042,25.88235283,12.94117641,-,-,-,-,19.87137413,14.47015572,13.77858543,204.0783081,-,-,88,0.70145935,69.41176605,50.58823395,-,-,1013.5,16.47903442,0.4924345,0.00820724,6.2778759,-7.03125,-3.90625,-,-5.46875,3.21600008,405.5408936,36.5,17.36251259,78.53411865,30,0.73200035,0.94067246,42,10.29767895,5.36027431,12.33798981,8.10487938,15.14201736,34.85308075,0.375,0.79499996,9.01960754,1231,11.26799965,12,19.2156868,4.5,8.00274658,13.8638382,7.21285963,39.1633873,2.22152328,490,404.1990051,85.97100067,-3.48090649,-,14.0170002,14,-
Thu Jan 02 16:53:03 GMT+05:30 2020,53:02.6,78.53414134,17.36253985,3.76,3.216,406.0527344,37.6,11.1462822,-1.72522378,1.61135888,0.04147205,-,14.50980377,0.2267025,1.20910621,-0.14204383,0.04716364,14.90196133,7.45098066,-,-,-,-,19.8530159,14.47161198,13.77858543,204.1126556,-,-,88,3.02590108,25.09803963,20,-,-,1134.5,16.50181961,0.2435427,0.00405905,6.2770853,-7.8125,-0.78125,-,-0.78125,3.21600008,406.0527344,37.59999847,17.36253929,78.53414154,29,2.4640007,4.05780029,42,4.35113192,13.54784966,12.33787155,8.10495663,38.2707634,34.85274506,0.91499996,0.79499996,4.31372547,1232,13.5359993,16,14.50980377,-7,28.50972366,13.85891438,7.21542215,39.1494751,2.22703242,491,405.1979981,85.97100067,-9.42745399,-,14.04100037,14.10000038,-
Thu Jan 02 16:53:04 GMT+05:30 2020,53:03.6,78.53416829,17.36257238,4.43,3.216,405.8184814,39,7.93394423,-0.34423038,1.21490717,0.03243421,-,14.11764717,0.126592,1.10251832,0.06014334,0.12176292,20,10.1960783,-,-,-,-,19.84210587,14.47349167,13.77858543,204.0407867,-,-,89,0.9049319,26.66666794,16.47058868,-,-,1170,16.52048874,0.24729766,0.00412163,6.27643728,-7.8125,-3.125,-,-2.34375,3.21600008,405.8184815,39,17.36257172,78.53417206,29,0.052001,1.21353364,42,4.06105661,13.3421402,12.33827209,8.10469437,37.68966293,34.85387421,0.89999998,0.84999996,4.31372547,1233,15.947999,16,15.29411793,25.5,7.39202452,13.86170673,7.21396875,39.15736389,2.23070931,492,406.1690064,85.97100067,-9.7175293,-,14.06499958,14.10000038,-
Thu Jan 02 16:53:05 GMT+05:30 2020,53:04.6,78.53419635,17.36260299,4.38,3.216,404.5944214,41.4,9.30415726,0.99124897,2.39827371,0.00018691,-,16.47058868,-0.0402163,0.95698267,0.06795733,-0.08897083,23.92156982,11.76470566,-,-,-,-,19.83374977,14.47719002,13.77858543,204.1883087,-,-,89,1.77982068,32.54901886,24.70588303,-,-,1269,16.55372047,0.34968609,0.0058281,6.27528429,-7.8125,-4.6875,-,-4.6875,3.21600008,404.5944214,41.40000153,17.36260223,78.53419495,28,1.23200035,2.38677883,42,5.51143408,10.06458569,12.33823395,8.10471916,28.43103218,34.8537674,0.89999998,0.88999999,6.27450991,1234,15.76799965,17,16.07843208,22.5,13.39296246,13.85799503,7.21590137,39.14687729,2.23520803,493,407.1470032,85.97100067,-8.26715088,-,14.0170002,14.10000038,-
Thu Jan 02 16:53:06 GMT+05:30 2020,53:05.6,78.53422422,17.36263604,4.64,3.216,404.6047363,37.3,9.55328751,-2.1731782,1.46763015,0.05787885,-,16.86274529,-0.01642556,0.97065705,-0.08124116,0.03409961,24.31372643,12.15686321,-,-,-,-,19.83021164,14.47948933,13.77858543,204.4837647,-,-,89,1.77982068,33.72549057,27.05882263,-,-,1366.5,16.60189819,0.4033131,0.00672188,6.2736125,-7.03125,-6.25,-,-5.46875,3.21600008,404.6047363,37.29999924,17.36263657,78.53422546,27,1.23200035,2.38677883,42,6.09158516,9.27173233,12.33744621,8.10523701,26.19133377,34.85154343,0.90499997,0.90499997,6.66666698,1235,16.70399857,19,16.86274529,23,16.59068108,13.84010696,7.22522736,39.09634781,2.24124384,494,408.2070007,85.97100067,-7.68700027,-,14.06499958,14.10000038,-
Thu Jan 02 16:53:07 GMT+05:30 2020,53:06.6,78.5342425,17.36268008,5.26,3.216,404.8269043,27.6,9.81439495,0.78403997,1.35624039,0.03211254,-,11.76470566,0.10268632,1.09482646,0.06478291,0.01065762,14.90196133,7.45098066,-,-,-,-,19.82711411,14.49181843,13.77858543,204.5801544,-,-,89,2.37417006,32.94117737,18.43137169,-,-,1183,16.63475227,0.29944384,0.00499073,6.27247238,-7.8125,-9.375,-,-8.59375,3.21600008,404.8269043,27.60000038,17.36268044,78.53424072,27,0.06399918,3.18381453,42,4.06105661,13.95701313,12.33767128,8.10508823,39.42658997,34.85218048,0.90499997,0.91499996,1.96078432,1236,18.93600082,19,16.86274529,24.5,16.59068108,13.84034634,7.22510242,39.09702301,2.24627876,495,409.1650085,85.97100067,-9.7175293,-,14.04100037,14.10000038,-
Thu Jan 02 16:53:08 GMT+05:30 2020,53:07.6,78.53426452,17.36272999,5.41,3.216,404.8597412,18.9,9.15444088,-0.49035457,3.27382112,0.03274431,-,13.33333397,-0.00734865,0.93317437,-0.04998517,0.23372284,14.50980377,7.45098066,-,-,-,-,19.82258034,14.49818516,13.77858543,204.3088532,-,-,88,2.37417006,19.6078434,14.90196037,-,-,992,16.65485382,0.19917464,0.00331958,6.27177525,-8.59375,0,-,0,3.21600008,404.8597412,18.89999962,17.36273003,78.53426361,30,2.47599983,3.18381453,42,3.62594342,20.98330116,12.33887577,8.10429764,59.27486038,34.85557938,0.92499995,0.91499996,3.13725495,1237,19.47599983,17,13.33333397,3,16.59068108,13.85498428,7.21746922,39.13837433,2.25101614,496,410.1879883,85.97100067,-10.15264225,-,14.0170002,14.10000038,-
Thu Jan 02 16:53:09 GMT+05:30 2020,53:08.6,78.5342796,17.36277577,4.79,3.216,405.0782471,16,9.29218102,-1.06047845,2.99594545,0.04952286,-,12.54901981,0.04473102,0.95649427,-0.0475433,0.31662443,14.50980377,7.45098066,-,-,-,-,19.81311798,14.50090599,13.77858543,204.0297394,-,-,88,2.37417006,20.7843132,15.68627453,-,-,838.5,16.66867638,0.18111387,0.00301856,6.27129555,-8.59375,0,-,0,3.21600008,405.0782471,16,17.3627758,78.53427887,32,1.24399948,3.18381453,42,3.77098107,19.43222427,12.33986378,8.10364914,54.89328766,34.85837173,0.89499998,0.91999996,2.74509811,1238,17.24399948,16,12.94117641,5,16.59068108,13.86638927,7.21153259,39.17058945,2.25439072,497,411.1900024,85.97100067,-10.0076046,-,14.0170002,14.10000038,-
Thu Jan 02 16:53:10 GMT+05:30 2020,53:09.6,78.53429517,17.36281552,4.3,3.216,406.239563,18,9.60359383,-1.33955169,3.87149286,0.05260309,-,12.54901981,0.06467292,0.97895956,-0.13654961,0.29464757,14.90196133,7.45098066,-,-,-,-,19.79629707,14.49819183,13.77858543,203.7366791,-,-,88,-,21.56862831,15.68627453,-,-,718.5,16.68309784,0.15431927,0.00257199,6.27079487,-8.59375,0,-,0,3.21600008,406.239563,18,17.36281586,78.53429413,32,3.4800005,-,42,3.91601896,19.95547676,12.34092426,8.10295296,56.37140656,34.86136627,0.87,0.89999998,2.74509811,1239,15.4800005,12,12.94117641,11,-,13.87881565,7.20507574,39.20569611,2.25791049,498,412.1990051,85.97100067,-9.86256599,-,13.99400043,14,-
Thu Jan 02 16:53:11 GMT+05:30 2020,53:10.6,78.53430291,17.3628361,2.93,3.216,406.7834473,19.9,9.1436615,-0.70834315,3.1827929,0.03742163,-,12.94117641,-0.00189541,0.95331985,-0.05816545,0.18867026,14.90196133,7.45098066,-,-,-,-,19.76847267,14.48736477,13.77858543,203.7366791,-,-,88,-,25.88235283,19.2156868,-,-,688,16.70391083,0.16102076,0.00268368,6.27007294,-8.59375,0,-,-0.78125,3.21600008,406.7834473,19.89999962,17.36283684,78.53430176,32,2.54800034,-,42,4.49617004,12.29461384,12.34091759,8.10295677,34.73054886,34.8613472,0.85999995,0.89499998,2.74509811,1240,10.54800034,8,12.94117641,8,-,13.87558937,7.20675135,39.19657898,2.26148582,499,413.1910095,85.97100067,-9.28241539,-,13.94699955,14.10000038,-
Thu Jan 02 16:53:12 GMT+05:30 2020,53:11.6,78.53431086,17.36285094,2.21,3.216,406.4332275,21.3,9.35925484,-0.76463687,3.74333477,0.04948407,-,12.94117641,0.03083611,0.95405245,-0.07794463,0.28158355,14.90196133,7.45098066,-,-,-,-,19.73218727,14.47027016,13.77858543,203.7366791,-,-,88,-,25.88235283,18.8235302,-,-,691,16.71914864,0.16383131,0.00273052,6.26954412,-8.59375,-2.34375,-,-2.34375,3.21600008,406.4332275,21.29999924,17.36285019,78.53430939,32,3.95599985,-,42,4.49617004,8.05579948,12.34032059,8.10334873,22.75649452,34.85966492,0.79999995,0.88499999,3.13725495,1241,7.95599985,4,13.33333397,-1.5,-,13.86376095,7.21290016,39.16316605,2.26302719,500,414.1820068,85.97100067,-9.28241539,-,13.97000027,14,-
Thu Jan 02 16:53:13 GMT+05:30 2020,53:12.6,78.5343162,17.3628627,1.36,3.216,406.3302612,22.1,9.36165047,-0.94070452,2.09285021,0.04422152,-,12.94117641,0.02245764,0.99593049,-0.08673538,0.11285007,14.50980377,7.45098066,-,-,-,-,19.70920181,14.4451437,13.77858543,203.7366791,-,-,88,-,25.49019623,18.43137169,-,-,700.5,16.7357769,0.16289444,0.00271491,6.26896715,-8.59375,-3.125,-,-2.34375,3.21600008,406.3302612,22.10000038,17.36286354,78.53431702,32,4.89599991,-,42,4.49617004,1.35035503,12.33879089,8.10435295,3.81456208,34.85534286,0.72999996,0.875,3.13725495,1242,4.89599991,0,13.33333397,0,-,13.83837891,7.22613001,39.091465,2.26339722,501,415.0589905,86.10900116,-9.28241539,-,14.0170002,14.10000038,-
Thu Jan 02 16:53:14 GMT+05:30 2020,53:13.6,78.53432247,17.36286851,0.63,3.216,407.8401489,23.2,9.64072323,-0.86884016,2.28329086,0.03731811,-,12.94117641,0.03022459,0.99837244,-0.08234,0.13897812,14.90196133,7.45098066,-,-,-,-,19.70920181,14.41921043,13.77858543,203.7366791,-,-,88,-,27.45098114,20,-,-,688.5,16.75032997,0.17253114,0.00287552,6.26846218,-7.8125,-0.78125,-,-0.78125,3.21600008,407.8401489,23.20000076,17.36286926,78.53432465,32,2.26799989,-,42,4.78624535,0,12.33870983,8.10440636,0,34.85511017,0.075,0.87,3.13725495,1243,2.26799989,0,13.33333397,-4.5,-,13.83704472,7.22682667,39.08769608,2.26339722,502,415.0589905,87.06700134,-8.99234009,-,13.99400043,14,-
Thu Jan 02 16:53:15 GMT+05:30 2020,53:14.6,78.53432372,17.36286636,0,3.216,407.4499512,0,9.82277966,-1.00777793,1.71556222,0.03476356,-,16.86274529,0.03588996,1.00997126,-0.10248547,0.10442561,26.66666794,13.33333397,-,-,-,-,19.70920181,14.39336872,13.77858543,203.7366791,-,-,88,-,41.17647171,35.68627548,-,-,1191.5,16.76982307,0.25494352,0.00424906,6.26778555,-7.8125,0,-,-0.78125,3.21600008,407.4499512,0,17.36286545,78.53432465,32,0,-,42,6.96181154,0,12.33862782,8.10446072,0,34.85488129,0.79499996,0.85499996,6.66666698,1244,0,0,16.86274529,-16,-,13.83571339,7.2275219,39.08393478,2.26339722,503,415.0589905,88.08399963,-6.81677389,-,14.0170002,14.19999981,-
Thu Jan 02 16:53:16 GMT+05:30 2020,53:15.6,78.53432598,17.36286875,0.41,3.216,407.9017334,23.3,9.8179884,-1.06526947,2.185076,0.03844997,-,14.11764717,0.01421579,0.98872703,-0.1056599,0.09795462,20.3921566,10.1960783,-,-,-,-,19.68627357,14.38137913,13.77858543,203.7366791,-,-,88,0.07151112,32.54901886,19.6078434,-,-,1014,16.7882328,0.2970677,0.00495113,6.26714659,-7.8125,-1.5625,-,-1.5625,3.21600008,407.9017334,23.29999924,17.36286926,78.53432465,32,1,0.09589799,42,4.78624535,0,12.33862782,8.10446072,0,34.85488129,0.69,0.84999996,0.39215687,1245,1.47599995,1,16.07843208,-1,0.67343801,13.83571339,7.2275219,39.08393478,2.26339722,503,415.4119873,88.44000244,-8.99234009,-,13.52299976,13.89999962,-
Thu Jan 02 16:53:17 GMT+05:30 2020,53:16.6,78.53433037,17.36287537,0.93,3.216,408.736084,24.2,9.53292656,-0.69516796,2.57314348,0.02802497,-,14.50980377,0.00137858,0.97077924,-0.0863691,0.12847805,14.90196133,7.45098066,-,-,-,-,19.64303207,14.35924911,13.77858543,203.7366791,-,-,88,0.10420055,34.11764908,24.70588303,-,-,774,16.82824898,0.24323674,0.00405395,6.26575804,-7.8125,1.5625,-,1.5625,3.21600008,408.736084,24.20000076,17.36287498,78.53433228,32,1.34800005,0.13973524,42,5.65647173,1.8086524,12.33701611,8.10551929,5.1091876,34.85033035,0.055,0.83999997,4.31372547,1246,3.34800005,2,14.50980377,7.5,1.2855562,13.80934238,7.24132395,39.00944138,2.26408505,505,416.7390137,88.44000244,-8.12211418,-,13.73499966,13.89999962,-
Thu Jan 02 16:53:18 GMT+05:30 2020,53:17.6,78.53433355,17.36288116,0.65,3.216,408.7486572,23.6,9.37841797,-0.80416226,2.36713219,0.03421102,-,14.90196133,0.02239193,0.98811662,-0.09406099,0.14361766,14.50980377,7.45098066,-,-,-,-,19.59877968,14.33630657,13.77858543,203.7366791,-,-,88,0.10420055,38.03921509,27.84313774,-,-,722,16.8485508,0.23797071,0.00396618,6.26505375,-7.8125,3.125,-,3.125,3.21600008,408.7486572,23.60000038,17.36288071,78.53433228,32,1.33999991,0.13973524,42,6.23662281,1.84867561,12.33555508,8.10647869,5.22224712,34.84620285,0.07,0.83499998,4.31372547,1247,2.33999991,1,14.90196133,-1.5,1.2855562,13.78524876,7.25398016,38.94137955,2.26450276,506,417.696991,88.44000244,-7.54196262,-,13.85299969,13.89999962,-
Thu Jan 02 16:53:19 GMT+05:30 2020,53:18.6,78.53433731,17.36288555,0.52,3.216,409.2637939,23,9.78565025,-0.86165375,2.46175385,0.03292613,-,14.90196133,0.00717887,0.98286653,-0.09479357,0.09673369,14.90196133,7.45098066,-,-,-,-,19.5761261,14.32442093,13.77858543,203.7366791,-,-,88,0.10420055,36.86274719,27.45098114,-,-,767,16.87920761,0.2491789,0.00415298,6.26398993,-7.8125,4.6875,-,4.6875,3.21600008,409.263794,23,17.36288643,78.5343399,32,0.87199986,0.13973524,42,6.23662281,0.88276064,12.33397388,8.10751915,2.49367428,34.84173203,0.09999999,0.82999998,4.70588255,1248,1.87199986,1,14.90196133,-2.5,1.2855562,13.75949574,7.26755714,38.86862946,2.2647326,507,418.6940002,88.44000244,-7.54196262,-,13.89999962,14,-
Thu Jan 02 16:53:20 GMT+05:30 2020,53:19.6,78.53434145,17.36288518,0,3.216,409.3740234,0,9.25984192,-0.51311165,2.0593133,0.03287596,-,14.50980377,0.04695652,1.03048301,-0.11017737,0.04606479,18.4313736,9.4117651,-,-,-,-,19.5761261,14.29893208,13.77858543,203.7366791,-,-,88,0.10420055,43.52941132,27.45098114,-,-,673,16.89774513,0.25957868,0.00432631,6.26334667,-7.8125,3.125,-,3.90625,3.21600008,409.3740234,0,17.36288452,78.5343399,31,0,0.13973524,42,6.52669811,0,12.33389187,8.10757256,0,34.84150314,0.82499999,0.82499999,5.09803915,1249,0,0,16.07843208,6,1.2855562,13.75818253,7.26825094,38.86492157,2.2647326,508,418.7449951,89.42500305,-7.25188732,-,13.38099957,13.80000019,-
Thu Jan 02 16:53:21 GMT+05:30 2020,53:20.6,78.53434359,17.36288746,0.34,3.216,409.2648926,22,9.78804493,-1.01616216,1.50236452,0.03889567,-,14.90196133,0.0301803,1.01155853,-0.11701462,0.05363461,15.68627453,7.84313726,-,-,-,-,19.53219986,14.27619934,13.77858543,203.7366791,-,-,88,0.28791228,43.92156982,32.94117737,-,-,710.5,16.92435837,0.25914425,0.00431907,6.26242304,-7.8125,0.78125,-,0.78125,3.21600008,409.2648926,22,17.36288834,78.5343399,31,0.77600002,0.38609672,42,7.25188684,0.84881425,12.33229446,8.10862255,2.39778042,34.83699036,0.81999999,0.815,4.70588255,1250,1.22399998,2,14.90196133,-3,3.86952901,13.7323637,7.28191614,38.79198837,2.26499128,509,419.5639954,89.58599854,-6.52669859,-,13.99400043,14,-
Thu Jan 02 16:53:22 GMT+05:30 2020,53:21.6,78.53434492,17.36289523,0.62,3.216,409.416626,22.2,9.46944618,-0.55742794,2.71088362,0.03397749,-,14.90196133,0.006011,0.965285,-0.05682242,0.17633879,14.90196133,7.45098066,-,-,-,-,19.49090958,14.2553196,13.77858543,203.7366791,-,-,88,0.28791228,39.2156868,29.80392075,-,-,810,16.9485054,0.24920912,0.00415349,6.26158524,-7.8125,-0.78125,-,-0.78125,3.21600008,409.416626,22.20000076,17.36289597,78.53434753,31,0.76800013,0.38609672,42,6.52669811,1.76530719,12.33082581,8.10958862,4.98674345,34.83283997,0.82499999,0.815,4.70588255,1251,2.23199987,3,14.90196133,-6,3.86952901,13.70847702,7.2946043,38.72451401,2.26559401,510,420.5830078,89.58599854,-7.25188732,-,14.0170002,14,-
Thu Jan 02 16:53:23 GMT+05:30 2020,53:22.6,78.5343464,17.36290286,0.62,3.216,409.0151367,22.8,9.4299202,-0.83889669,2.39108706,0.04361725,-,13.72549057,0.01101397,0.97688383,-0.0960145,0.14068742,14.90196133,7.45098066,-,-,-,-,19.44740105,14.23274326,13.77858543,203.7366791,-,-,88,0.28791228,39.60784531,29.41176414,-,-,767.5,16.973629,0.26501846,0.00441697,6.26071358,-7.8125,0,-,-0.78125,3.21600008,409.0151367,22.79999924,17.36290359,78.53434753,30,1.23199987,0.38609672,42,6.52669811,1.66000021,12.32934284,8.11056423,4.6892662,34.82865143,0.145,0.81,3.52941179,1252,2.23199987,1,14.90196133,-5.5,3.86952901,13.68447685,7.30739832,38.65671158,2.26608515,511,421.5700073,89.58599854,-7.25188732,-,13.94699955,14.10000038,-
Thu Jan 02 16:53:24 GMT+05:30 2020,53:23.6,78.53434519,17.36290887,0,3.216,409.2328491,0,9.7161808,-0.9095633,2.34437561,0.03476776,-,13.33333397,0.01166165,0.98237813,-0.09711335,0.11968733,14.50980377,7.45098066,-,-,-,-,19.44740105,14.20759678,13.77858543,203.7366791,-,-,88,0.28791228,26.27450943,20,-,-,792,16.99442101,0.19450174,0.0032417,6.25999212,-7.8125,1.5625,-,1.5625,3.21600008,409.2328491,0,17.36290932,78.53434753,31,0,0.38609672,42,4.6412077,0,12.32926083,8.11061764,0,34.82841873,0.105,0.80500001,3.13725495,1253,0,0,13.33333397,-5.5,3.86952901,13.68318081,7.30809021,38.65305328,2.26608515,512,421.8529968,90.31700134,-9.13737774,-,14.11200047,14.10000038,-
Thu Jan 02 16:53:25 GMT+05:30 2020,53:24.6,78.53434404,17.36291082,0,3.216,408.6600342,0,9.72216988,-0.94908869,2.2329855,0.03418484,-,12.94117641,0.01899778,0.98726189,-0.09845637,0.13079783,14.90196133,7.45098066,-,-,-,-,19.44740105,14.18253994,13.77858543,203.7366791,-,-,88,-,23.52941132,17.64705849,-,-,767.5,17.01065063,0.17210428,0.0028684,6.25942898,-8.59375,2.34375,-,0.78125,3.21600008,408.6600342,0,17.36291122,78.53434753,32,0,-,42,4.20609426,0,12.32917881,8.11067104,0,34.82818985,0.19499999,0.80500001,3.13725495,1254,0,0,13.33333397,-1.5,-,13.68188763,7.30878067,38.64940262,2.26608515,513,421.8529968,91.31800079,-9.57249069,-,14.0170002,14,-
Thu Jan 02 16:53:26 GMT+05:30 2020,53:25.6,78.53434329,17.36291145,0,3.216,408.6670532,0,9.73773956,-0.9730435,2.03416085,0.03789991,-,12.94117641,0.02101829,0.98872703,-0.08783422,0.13763508,14.50980377,7.45098066,-,-,-,-,19.44740105,14.17004395,13.77858543,203.7366791,-,-,88,-,24.70588303,18.43137169,-,-,712,17.03250694,0.16421282,0.00273688,6.25867033,-8.59375,0,-,0,3.21600008,408.6670532,0,17.36291122,78.5343399,32,0,-,42,4.35113192,0,12.32909775,8.11072445,0,34.82796097,0.77999997,0.80500001,3.13725495,1255,0,0,13.33333397,-1.5,-,13.68059826,7.30947018,38.64575577,2.26608515,514,421.8529968,92.29000092,-9.42745399,-,14.04100037,14.10000038,-
Thu Jan 02 16:53:27 GMT+05:30 2020,53:26.6,78.5343438,17.3629118,0,3.216,408.6626587,0,9.63832664,-0.97064805,2.02936983,0.03456465,-,12.94117641,0.01662831,0.98665136,-0.09528194,0.12420477,14.90196133,7.45098066,-,-,-,-,19.44740105,14.13268852,13.77858543,203.7366791,-,-,88,-,25.49019623,18.43137169,-,-,709,17.04698753,0.16558789,0.0027598,6.25816774,-8.59375,0.78125,-,1.5625,3.21600008,408.6626587,0,17.36291122,78.53434753,32,0,-,42,4.49617004,0,12.32901573,8.11077881,0,34.82772827,0.25,0.79999995,3.13725495,1256,0,0,13.33333397,-2.5,-,13.6793108,7.31015778,38.64212036,2.26608515,515,421.8529968,93.30899811,-9.28241539,-,14.04100037,14.10000038,-
