GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Jan 02 18:03:18 GMT+05:30 2020,02-Jan-2020 18:03:18.600,78.53372498,17.34405843,9.48,3.216,419.926025390625,280.5,9.55160618,-0.90893984,0.81858462,0.02254805,-,20.3921566,0.03585288,1.02497542,-0.13698739,-0.04597805,30.19607925,14.90196133,-,-,-,-,11.42079163,10.07423592,13.77858543,232.14312744,-,-,88,1.91632998,69.01960754,50.98039246,-,-,1203.5,5.05565691,0.60956264,0.01015938,5.09942675,-6.25,3.125,-,1.5625,3.21600008,419.92602539,280.5,17.34405899,78.53372192,30,0.87200165,2.56984091,51,10.1526413,12.26915932,12.18876266,8.20410824,34.65864182,34.43153,0.19499999,0.69,10.1960783,165,34.12799835,35,20.7843132,7.5,15.43585873,6.47571993,15.44197655,18.29299545,0.36176252,131,117.81500244,13.80900002,-3.62594414,-,13.82900047,13.89999962,-
Thu Jan 02 18:03:19 GMT+05:30 2020,02-Jan-2020 18:03:19.602,78.53363358,17.3440707,9.74,3.216,419.9453125,280.8,9.66988373,-1.11125147,1.12729824,0.01783669,-,13.72549057,0.03530858,1.02595508,-0.0894539,0.00269418,14.90196133,7.45098066,-,-,-,-,11.53694534,10.1826086,13.77858543,231.53378296,-,-,89,1.78848755,21.56862831,15.29411793,-,-,1045.5,5.0906167,0.22327247,0.00372121,5.09821367,-6.25,2.34375,-,2.34375,3.21600008,419.9453125,280.79998779,17.34407043,78.53363037,30,0.06399918,2.39840126,51,3.48090577,34.48157501,12.19120121,8.20246696,97.40558624,34.43841934,0.89999998,0.73499995,3.92156863,167,35.06399918,35,12.94117641,-4.5,13.48474598,6.67711878,14.97620773,18.8619175,0.3706778,132,118.83699799,13.80900002,-10.2976799,-,13.85299969,13.89999962,-
Thu Jan 02 18:03:20 GMT+05:30 2020,02-Jan-2020 18:03:20.600,78.53354485,17.34408692,9.78,3.216,419.96142578125,279.0,9.73951054,-1.13367856,1.43664944,0.02387016,-,12.94117641,0.01659942,1.00186324,-0.10863397,0.03129109,14.90196133,7.45098066,-,-,-,-,11.86407757,10.48927021,13.77858543,230.85336304,-,-,89,1.78848755,19.6078434,14.50980377,-,-,785,5.10569811,0.16022275,0.00267038,5.09769011,-5.46875,0.78125,-,0,3.21600008,419.96142578,279,17.3440876,78.53354645,30,1.20799637,2.39840126,51,3.62594342,46.67765045,12.19134903,8.20236683,131.85777283,34.43883896,0.86500001,0.71499997,2.74509811,168,35.20799637,34,12.94117641,16.5,13.48474598,6.72931433,14.86004639,19.00936127,0.38455558,133,119.85600281,13.80900002,-10.15264225,-,13.80500031,13.89999962,-
Thu Jan 02 18:03:21 GMT+05:30 2020,02-Jan-2020 18:03:21.600,78.53345727,17.34409734,9.61,3.216,420.19134521484375,277.6,9.83310318,-1.25501907,1.30916631,0.0382604,-,12.94117641,0.03122084,1.00913548,-0.16150886,0.035095,14.50980377,7.45098066,-,-,-,-,12.07211494,10.68510628,13.77858543,230.14460754,-,-,90,1.78848755,23.13725471,16.47058868,-,-,677.5,5.12166643,0.15055245,0.00250921,5.09713602,-5.46875,-0.78125,-,-0.78125,3.21600008,420.19134521,277.6000061,17.34409714,78.5334549,31,1.59599686,2.39840126,51,4.06105661,49.67584991,12.19149685,8.20226765,140.32725525,34.43925858,0.85999995,0.70499998,2.74509811,169,34.59599686,33,12.94117641,15,13.48474598,6.78070784,14.7474165,19.15454102,0.39424071,134,120.84899902,13.80900002,-9.7175293,-,13.71100044,13.89999962,-
Thu Jan 02 18:03:22 GMT+05:30 2020,02-Jan-2020 18:03:22.601,78.5333701,17.34410921,9.38,3.216,420.325927734375,277.0,7.89681435,-0.82931477,0.19802655,0.05156559,-,12.54901981,0.33800817,1.33083355,-0.06463642,0.01725068,18.03921509,11.76470566,-,-,-,-,12.17224884,10.77966118,13.77858543,229.82278442,-,-,90,-,23.13725471,18.43137169,-,-,1087,5.13779449,0.18910874,0.00315181,5.09657621,-6.25,-1.5625,-,-0.78125,3.21600008,420.32592773,277,17.34410858,78.53337097,32,0.76799774,-,51,5.51143408,38.38455963,12.19164467,8.20216751,108.43095398,34.43967438,0.87,0.70499998,2.74509811,169,33.76799774,33,12.94117641,13.5,-,6.8313179,14.6381588,19.29750824,0.40335238,135,121.8030014,13.80900002,-8.26715088,-,13.82900047,13.89999962,-
Thu Jan 02 18:03:23 GMT+05:30 2020,02-Jan-2020 18:03:23.610,78.53328434,17.34412417,9.22,3.216,420.6512451171875,277.0,7.96748114,-1.58748376,0.45314497,0.04554375,-,13.72549057,0.21179686,1.19836187,-0.1444857,0.00247735,14.90196133,7.45098066,-,-,-,-,12.26666641,10.86919785,13.77858543,229.50923157,-,-,90,-,45.49019623,16.86274529,-,-,1014,5.15960884,0.19961275,0.00332688,5.09581947,-6.25,0,-,-0.78125,3.21600008,420.65124512,277,17.34412384,78.53328705,31,1.19200134,-,51,3.62594342,36.36468887,12.19179344,8.20206833,102.72511292,34.44009399,0.07,0.70999998,0,171,33.19200134,32,18.4313736,16.5,-,6.88116264,14.53212547,19.43831253,0.41283154,136,122.85299683,13.80900002,-10.15264225,-,13.71100044,13.89999962,-
Thu Jan 02 18:03:24 GMT+05:30 2020,02-Jan-2020 18:03:24.599,78.53320011,17.34413891,9.15,3.216,421.28997802734375,277.2,10.0311861,-1.17426372,0.0758571,0.04855829,-,10.98039246,-0.13992587,0.85845304,0.00459071,-0.05246482,14.90196133,7.45098066,-,-,-,-,12.45283031,11.04602528,13.77858543,228.96426392,-,-,90,-,20,16.07843208,-,-,1051.5,5.18558311,0.21127367,0.00352123,5.09491825,-6.25,0.78125,-,0.78125,3.21600008,421.28997803,277.20001221,17.3441391,78.53320312,31,0.93999863,-,51,3.62594342,33.31645966,12.19435883,8.20034313,94.11429596,34.44734192,0.26499999,0.69999999,0.78431374,172,32.93999863,32,16.86274529,18.5,-,7.07992411,14.12415123,19.99978638,0.42160487,137,123.86000061,13.80900002,-10.15264225,-,13.82900047,14,-
Thu Jan 02 18:03:25 GMT+05:30 2020,02-Jan-2020 18:03:25.600,78.53311489,17.34415282,9.0,3.216,421.1995849609375,277.4,10.1497612,-1.49046683,1.69280517,0.05179191,-,12.94117641,0.04584703,1.02523303,-0.13667171,0.05253576,14.90196133,7.45098066,-,-,-,-,12.5399065,11.1291666,13.77858543,228.34214783,-,-,90,-,20.7843132,15.68627453,-,-,951.5,5.20443726,0.18171921,0.00302865,5.09426403,-5.46875,1.5625,-,1.5625,3.21600008,421.19958496,277.3999939,17.34415245,78.53311157,31,1.39999771,-,51,3.77098107,37.52451324,12.19450665,8.200243,106.00144958,34.44775772,0.84499997,0.72499996,3.13725495,173,32.39999771,31,13.33333397,4.5,-,7.12719202,14.03047943,20.13331032,0.42527989,138,124.80200195,13.80900002,-10.0076046,-,13.85299969,13.89999962,-
Thu Jan 02 18:03:26 GMT+05:30 2020,02-Jan-2020 18:03:26.598,78.53303227,17.3441622,8.8,3.216,421.346923828125,278.6,7.33866787,-1.22337103,1.06159651,0.03962876,-,12.94117641,-0.02961724,0.92059869,-0.20321277,0.12847805,14.50980377,7.45098066,-,-,-,-,12.70697689,11.2892561,13.77858543,228.01197815,-,-,90,-,21.96078491,16.07843208,-,-,747,5.21222496,0.16223174,0.00270386,5.09399366,-5.46875,-0.78125,-,0,3.21600008,421.34692383,278.6000061,17.34416199,78.53303528,31,1.68000031,-,51,3.91601896,42.03200531,12.19450665,8.200243,118.73448181,34.44775772,0.85499996,0.71999997,2.74509811,173,31.68000031,30,12.94117641,7.5,-,7.12719202,14.03047943,20.13331032,0.43438542,139,125.84300232,13.80900002,-9.86256599,-,13.85299969,13.89999962,-
Thu Jan 02 18:03:27 GMT+05:30 2020,02-Jan-2020 18:03:27.600,78.53295163,17.34417548,8.43,3.216,421.3497314453125,280.2,10.60370541,-0.96825254,1.24485064,0.0455368,-,12.54901981,-0.05445788,0.92548245,-0.06915388,0.07927429,14.90196133,7.45098066,-,-,-,-,12.85714245,11.43442631,13.77858543,227.34820557,-,-,90,-,23.13725471,16.86274529,-,-,687.5,5.23400831,0.14847371,0.00247456,5.09323788,-6.25,-1.5625,-,-2.34375,3.21600008,421.34973145,280.20001221,17.34417534,78.53295135,29,1.34799957,-,51,4.20609426,42.96380234,12.19465446,8.20014381,121.36667633,34.44817734,0.85499996,0.71499997,2.74509811,175,30.34799957,29,12.94117641,6.5,-,7.17376041,13.93940067,20.26486015,0.44626805,140,126.84999847,13.80900002,-9.57249069,-,13.75800037,13.89999962,-
Thu Jan 02 18:03:28 GMT+05:30 2020,02-Jan-2020 18:03:28.601,78.53287717,17.34419261,8.12,3.216,422.02783203125,280.7,9.90901566,-1.92165303,1.99463546,0.0468208,-,12.94117641,-0.03804891,0.94648254,-0.09625868,0.0400822,14.90196133,7.45098066,-,-,-,-,12.92201805,11.49795914,13.77858543,226.69297791,-,-,90,-,23.52941132,17.25490189,-,-,687.5,5.24973106,0.14636901,0.00243948,5.09269238,-6.25,-3.125,-,-2.34375,3.21600008,422.02783203,280.70001221,17.3441925,78.53287506,29,2.23199844,-,50,4.20609426,40.57596207,12.19480324,8.20004368,114.62136078,34.44859695,0.83499998,0.71499997,2.74509811,176,29.23199844,27,12.94117641,10.5,-,7.2196455,13.85080719,20.39447975,0.45070139,141,127.83999634,13.80900002,-9.57249069,-,13.85299969,13.89999962,-
Thu Jan 02 18:03:29 GMT+05:30 2020,02-Jan-2020 18:03:29.600,78.5328036,17.34420891,7.66,3.216,422.10540771484375,281.6,9.54131126,-1.18145013,0.94421804,0.00375372,-,12.94117641,0.00745628,0.98408747,-0.11689252,0.07939639,14.90196133,7.45098066,-,-,-,-,13.08597279,11.66129017,13.77858543,226.07449341,-,-,90,-,25.09803963,18.43137169,-,-,688,5.26302004,0.15163727,0.00252729,5.09223127,-6.25,-3.90625,-,-4.6875,3.21600008,422.10540771,281.6000061,17.34420967,78.5328064,29,3.57599831,-,50,4.35113192,36.26504898,12.19495106,8.1999445,102.44364166,34.44901276,0.78999996,0.70999998,2.74509811,177,27.57599831,24,12.94117641,3.5,-,7.26486206,13.76460075,20.52220917,0.46071404,142,128.84100342,13.80900002,-9.42745399,-,13.73499966,13.89999962,-
Thu Jan 02 18:03:30 GMT+05:30 2020,02-Jan-2020 18:03:30.601,78.5327389,17.34422272,7.0,3.216,422.12890625,282.6,10.11981964,-0.89998138,2.18148279,0.04487258,-,12.94117641,0.01899553,1.00435495,-0.12372976,0.01664023,14.90196133,7.45098066,-,-,-,-,13.13063049,11.70682716,13.77858543,225.77532959,-,-,90,-,24.31372643,18.03921509,-,-,688.5,5.27491283,0.15207937,0.00253466,5.09181833,-6.25,-3.125,-,-1.5625,3.21600008,422.12890625,282.6000061,17.34422302,78.53273773,30,2.19999886,-,50,4.35113192,34.71324158,12.19768429,8.19810677,98.06000519,34.4567337,0.37,0.71499997,2.74509811,177,25.19999886,23,12.94117641,3.5,-,7.46376324,13.39778805,21.08407593,0.46648461,143,129.82000732,13.80900002,-9.42745399,-,13.80500031,13.89999962,-
Thu Jan 02 18:03:31 GMT+05:30 2020,02-Jan-2020 18:03:31.599,78.53268059,17.34423585,6.56,3.216,422.6602783203125,283.6,10.1785078,-0.78260297,0.67113352,0.04177942,-,12.54901981,0.04114889,1.00643063,-0.1502241,0.11858847,14.90196133,7.45098066,-,-,-,-,13.17040348,11.74800014,13.77858543,225.1966095,-,-,90,-,24.31372643,17.25490189,-,-,700,5.29475975,0.14957418,0.0024929,5.09112978,-6.25,-0.78125,-,-0.78125,3.21600008,422.66027832,283.6000061,17.34423637,78.53268433,30,1.61599922,-,50,4.20609426,32.35342789,12.20023823,8.19639111,91.39385986,34.46395111,0.125,0.71999997,2.74509811,179,23.61599922,22,12.94117641,3.5,-,7.64922333,13.07295132,21.60797501,0.47135961,144,130.85899353,13.80900002,-9.57249069,-,13.85299969,13.89999962,-
Thu Jan 02 18:03:32 GMT+05:30 2020,02-Jan-2020 18:03:32.600,78.53262689,17.34424988,6.27,3.216,423.1478271484375,284.0,9.80960464,-1.25930321,1.82096338,0.02384087,-,12.94117641,0.06522244,1.04733205,-0.16695094,-0.0043599,14.50980377,7.45098066,-,-,-,-,13.27876091,11.86166,13.77858543,224.65168762,-,-,90,-,28.23529434,18.03921509,-,-,714,5.30872965,0.1646937,0.0027449,5.09064484,-6.25,0,-,0,3.21600008,423.14782715,284,17.34424973,78.53262329,30,1.5719986,-,50,4.6412077,28.0476532,12.20263386,8.1947813,79.23065948,34.47071838,0.79999995,0.71999997,2.74509811,180,22.5719986,21,12.94117641,6,-,7.82274818,12.78296566,22.09815979,0.4795092,145,131.86099243,13.80900002,-9.13737774,-,13.85299969,13.80000019,-
Thu Jan 02 18:03:33 GMT+05:30 2020,02-Jan-2020 18:03:33.604,78.53257289,17.34426487,6.08,3.216,422.9835205078125,283.9,9.60838509,-0.56341666,1.02925754,0.0723169,-,14.50980377,0.13700883,1.11680329,-0.14949155,0.04936133,16.07843208,8.23529434,-,-,-,-,13.31277561,11.89763737,13.77858543,224.2396698,-,-,90,-,35.29411697,25.09803963,-,-,724,5.33158302,0.21338269,0.00355638,5.08985186,-6.25,-2.34375,-,0,3.21600008,422.98352051,283.8999939,17.34426498,78.53256989,30,0.88799858,-,50,5.80150938,21.64783096,12.20381641,8.19398785,61.15206146,34.47405624,0.75,0.71499997,4.31372547,181,21.88799858,21,14.50980377,7.5,-,7.92294884,12.6213007,22.38121033,0.48209921,146,132.85499573,13.80900002,-7.97707605,-,13.23999977,13.30000019,-
Thu Jan 02 18:03:34 GMT+05:30 2020,02-Jan-2020 18:03:34.598,78.53251956,17.34427635,5.92,3.216,423.17333984375,282.6,9.11850929,-0.83889669,0.39086252,0.0024799,-,14.50980377,-0.02986392,0.94025576,-0.16914862,0.06682073,16.47058868,9.01960754,-,-,-,-,13.37991238,11.96875,13.77858543,224.06497192,-,-,90,-,45.09804153,26.66666603,-,-,727,5.34436035,0.23877345,0.00397956,5.0894084,-6.25,0,-,0.78125,3.21600008,423.17333984,282.6000061,17.34427643,78.53251648,30,0.31200027,-,50,6.38166046,19.34583664,12.2046833,8.19340611,54.64925385,34.47650528,0.105,0.71999997,4.31372547,181,21.31200027,21,15.68627453,5,-,8.00339127,12.49444294,22.60845184,0.4894259,147,133.83799744,13.80900002,-7.39692497,-,13.66399956,13.5,-
Thu Jan 02 18:03:35 GMT+05:30 2020,02-Jan-2020 18:03:35.604,78.53246377,17.34428663,5.91,3.216,422.9652099609375,279.6,9.35685921,-0.81733739,0.58489633,0.0482505,-,14.90196133,-0.04696412,0.90399396,-0.13374145,0.16937946,14.90196133,7.45098066,-,-,-,-,13.41304302,12.00389099,13.77858543,223.88711548,-,-,90,-,38.4313736,28.62745094,-,-,771,5.3666172,0.23569353,0.00392823,5.0886364,-6.25,3.125,-,3.125,3.21600008,422.96520996,279.6000061,17.34428596,78.53246307,30,0.27599907,-,50,6.38166046,19.59863663,12.20557976,8.19280338,55.36337662,34.47903824,0.11499999,0.71999997,4.70588255,182,21.27599907,21,14.90196133,-4,-,8.08447742,12.36912632,22.83750725,0.49460006,148,134.852005,13.80900002,-7.39692497,-,13.73499966,13.89999962,-
Thu Jan 02 18:03:36 GMT+05:30 2020,02-Jan-2020 18:03:36.603,78.53240794,17.34429271,5.9,3.216,422.61572265625,279.5,9.86709595,-1.17186809,1.45804822,0.03749013,-,14.50980377,0.13343403,1.09397173,-0.12556118,0.16693757,14.90196133,7.45098066,-,-,-,-,13.44588757,12.03875923,13.77858543,223.70643616,-,-,90,-,36.07843018,26.66666603,-,-,772.5,5.38389206,0.23291574,0.00388193,5.08803654,-6.25,3.125,-,3.125,3.21600008,422.61572266,279.5,17.34429359,78.53240967,30,0.23999977,-,50,5.94654703,19.83237457,12.20650482,8.19218254,56.02365494,34.48165131,0.81999999,0.72499996,4.70588255,183,21.23999977,21,14.90196133,1.5,-,8.16605949,12.24555302,23.06796646,0.4993484,149,135.85699463,13.80900002,-7.8320384,-,13.68799973,13.89999962,-
Thu Jan 02 18:03:37 GMT+05:30 2020,02-Jan-2020 18:03:37.599,78.53235655,17.34430424,5.73,3.216,422.448486328125,278.9,10.17012405,-1.51322389,1.90959597,0.06077549,-,14.90196133,0.05744782,1.01509929,-0.13325308,0.16315266,14.50980377,7.45098066,-,-,-,-,13.4935627,12.09230804,13.77858543,223.3802948,-,-,90,-,36.47058868,26.66666603,-,-,754.5,5.41620064,0.23735875,0.00395598,5.08691549,-6.25,0.78125,-,0.78125,3.21600008,422.44848633,278.8999939,17.34430504,78.53235626,29,1.62800026,-,50,6.09158516,17.60769844,12.20742512,8.19156551,49.73926163,34.48425293,0.815,0.71999997,4.70588255,184,20.62800026,19,14.90196133,0.5,-,8.24625206,12.12646961,23.29449654,0.50659168,150,136.84100342,13.80900002,-7.68700027,-,13.64000034,13.60000038,-
Thu Jan 02 18:03:38 GMT+05:30 2020,02-Jan-2020 18:03:38.599,78.53230584,17.34431175,5.29,3.216,422.18304443359375,278.3,9.33529949,-1.035326,0.42679477,-0.02256715,-,14.90196133,-0.04123972,0.95161051,-0.10553782,-0.0564939,14.50980377,7.45098066,-,-,-,-,13.51914883,12.12595463,13.77858543,223.11257935,-,-,90,-,36.86274719,27.05882263,-,-,752,5.43806028,0.23287153,0.00388119,5.08615732,-6.25,1.5625,-,1.5625,3.21600008,422.18304443,278.29998779,17.34431267,78.53230286,31,3.04399872,-,50,6.09158516,16.057827,12.20811558,8.19110203,45.36109161,34.48620224,0.09999999,0.71999997,4.70588255,185,19.04399872,16,14.90196133,0,-,8.31236935,12.03001404,23.48126793,0.51126415,151,137.85099792,13.80900002,-7.68700027,-,13.66399956,13.80000019,-
Thu Jan 02 18:03:39 GMT+05:30 2020,02-Jan-2020 18:03:39.599,78.53226365,17.34431523,4.49,3.216,422.114013671875,277.9,9.6586895,-0.96226382,0.49865907,0.03471647,-,20.7843132,0.04167395,1.03158188,-0.12556118,-0.0335403,30.19607925,15.29411793,-,-,-,-,13.53586483,12.15151501,13.77858543,223.23655701,-,-,90,-,73.72549438,50.98039246,-,-,758.5,5.47458458,0.415842,0.0069307,5.08488989,-6.25,2.34375,-,3.90625,3.21600008,422.11401367,277.8999939,17.34431458,78.53226471,31,0.16399956,-,50,10.87783051,7.93445539,12.20846844,8.19086552,22.41371536,34.48719788,0.405,0.71999997,4.70588255,187,16.16399956,16,20.3921566,0.5,-,8.35870171,11.96333122,23.6121521,0.51606482,152,138.84199524,13.80900002,-2.90075493,-,13.47599983,13.89999962,-
Thu Jan 02 18:03:40 GMT+05:30 2020,02-Jan-2020 18:03:40.599,78.53222367,17.3443201,4.41,3.216,422.1016845703125,277.8,10.66119766,-1.59586787,1.09872651,0.04474349,-,20.7843132,0.0532299,1.03964007,-0.14595082,-0.02010999,29.80392265,14.50980377,-,-,-,-,13.5546217,12.17358494,13.77858543,223.36943054,-,-,90,2.86762929,63.13725662,55.68627548,-,-,849.5,5.50534773,0.38562506,0.00642708,5.08382225,-6.25,2.34375,-,4.6875,3.21600008,422.10168457,277.79998779,17.3443203,78.53222656,31,2.12400055,3.84555411,50,10.00760365,9.12659836,12.2080946,8.19111538,25.78135109,34.48614502,0.405,0.71499997,10.1960783,187,15.87599945,18,20.3921566,5,32.23455048,8.36389065,11.95590973,23.62681007,0.52034789,153,139.74499512,13.80900002,-3.77098179,-,13.47599983,13.89999962,-
Thu Jan 02 18:03:41 GMT+05:30 2020,02-Jan-2020 18:03:41.604,78.53217495,17.3443239,5.07,3.216,422.122802734375,277.3,10.06352425,-1.60544991,1.23407102,0.04578169,-,12.54901981,0.0334334,1.01949453,-0.13532867,-0.00216221,14.90196133,7.45098066,-,-,-,-,13.5815897,12.2030077,13.77858543,223.46606445,-,-,90,2.86762929,58.4313736,19.2156868,-,-,945,5.53920555,0.40685284,0.00678088,5.08264732,-6.25,4.6875,-,4.6875,3.21600008,422.12280273,277.29998779,17.34432411,78.53217316,30,1.74799919,3.84555411,50,9.42745304,9.7317152,12.20779514,8.19131756,27.49072075,34.48529434,0.86500001,0.70999998,0,189,18.25200081,20,12.94117641,-20.5,32.23455048,8.37307072,11.94280148,23.65274239,0.52430624,154,140.85299683,13.80900002,-4.35113239,-,13.85299969,9.19999981,-
Thu Jan 02 18:03:42 GMT+05:30 2020,02-Jan-2020 18:03:42.603,78.53212006,17.34432979,5.51,3.216,421.760986328125,277.1,9.65030479,-1.28924656,2.08207035,0.03244275,-,12.94117641,0.03956049,1.01290154,-0.12202046,0.09771044,14.90196133,7.45098066,-,-,-,-,13.6265564,12.25373173,13.77858543,223.05903625,-,-,89,2.27109742,23.52941132,18.43137169,-,-,790,5.5652976,0.18803611,0.00313394,5.08174181,-6.25,2.34375,-,1.5625,3.21600008,421.76098633,277.1000061,17.34432983,78.53211975,30,1.83600044,3.04559183,50,4.20609426,23.39607239,12.20915127,8.19040775,66.09059906,34.48912811,0.90499997,0.72999996,2.74509811,189,19.83600044,18,13.33333397,0.5,24.64422226,8.47322369,11.80163765,23.93566132,0.53213823,155,141.83599854,13.80900002,-9.57249069,-,13.82900047,13.89999962,-
Thu Jan 02 18:03:43 GMT+05:30 2020,02-Jan-2020 18:03:43.598,78.53207016,17.34433702,5.22,3.216,422.408935546875,277.0,10.14976311,-1.02933729,2.34437561,0.08604664,-,12.94117641,0.06741117,1.03463435,-0.10492735,0.13897814,14.50980377,7.45098066,-,-,-,-,13.65020561,12.28518486,13.77858543,222.62019348,-,-,89,2.27109742,24.31372643,17.64705849,-,-,699,5.58056498,0.16014752,0.00266913,5.08121204,-6.25,0,-,0,3.21600008,422.40893555,277,17.34433746,78.53207397,31,2.79199791,3.04559183,50,4.35113192,23.34978676,12.21050072,8.18950176,65.9598465,34.492939,0.85999995,0.72499996,2.74509811,190,18.79199791,16,12.94117641,3,24.64422226,8.57174397,11.66599464,24.21396637,0.53598017,156,142.84599304,13.80900002,-9.42745399,-,13.82900047,13.89999962,-
Thu Jan 02 18:03:44 GMT+05:30 2020,02-Jan-2020 18:03:44.598,78.5320264,17.34433876,4.83,3.216,422.71630859375,277.1,9.63233948,-1.31200361,1.25323486,0.03413112,-,12.54901981,0.00150804,0.99153513,-0.10260756,-0.00692387,14.50980377,7.45098066,-,-,-,-,13.65714264,12.30147076,13.77858543,222.19206238,-,-,88,2.27109742,23.52941132,18.03921509,-,-,681.5,5.59825611,0.14754425,0.00245907,5.08059835,-6.25,-0.78125,-,0,3.21600008,422.71630859,277.1000061,17.34433937,78.5320282,31,3.38799858,3.04559183,50,4.20609426,22.36264801,12.21173096,8.18867683,63.17132187,34.49641418,0.84999996,0.71999997,2.74509811,192,17.38799858,14,12.94117641,9,24.64422226,8.66247368,11.54380608,24.47026443,0.54119587,157,143.84599304,13.80900002,-9.57249069,-,13.75800037,13.89999962,-
Thu Jan 02 18:03:45 GMT+05:30 2020,02-Jan-2020 18:03:45.601,78.53198758,17.34434304,4.1,3.216,422.1077880859375,278.6,9.61077881,-0.7993713,0.58609402,0.03025439,-,11.76470566,-0.02098795,0.96797103,-0.08197372,0.0188379,14.90196133,7.45098066,-,-,-,-,13.66260147,12.31135559,13.77858543,222.12733459,-,-,88,-,34.11764908,32.15686417,-,-,727.5,5.61842442,0.22094242,0.00368237,5.07989836,-6.25,1.5625,-,1.5625,3.21600008,422.10778809,278.6000061,17.34434319,78.53199005,31,0.24000072,-,50,6.38166046,13.93808556,12.21193981,8.18853664,39.37312317,34.49700546,0.23999999,0.70999998,1.96078432,193,14.75999928,15,10.1960783,-15,-,8.69695473,11.49803829,24.56766891,0.54468393,158,144.85299683,13.80900002,-7.39692497,-,13.89999962,13.89999962,-
Thu Jan 02 18:03:46 GMT+05:30 2020,02-Jan-2020 18:03:46.598,78.53194436,17.34435118,4.21,3.216,422.26123046875,279.8,9.89464378,-1.0461055,1.4424777,0.02598333,-,12.54901981,-0.06131361,0.92743599,-0.09174122,0.00943668,14.90196133,7.45098066,-,-,-,-,13.66129017,12.31999969,13.77858543,221.80601501,-,-,88,-,26.66666794,19.2156868,-,-,702.5,5.63265896,0.16952723,0.00282545,5.07940435,-6.25,1.5625,-,1.5625,3.21600008,422.26123047,279.79998779,17.34435081,78.53194427,32,2.15600014,-,50,4.6412077,18.16530991,12.21266174,8.18805313,51.31443405,34.49904251,0.84999996,0.71499997,2.74509811,193,15.15600014,13,12.94117641,-2.5,-,8.75843811,11.41732407,24.74135017,0.54798853,159,145.852005,13.80900002,-9.13737774,-,13.75800037,13.80000019,-
Thu Jan 02 18:03:47 GMT+05:30 2020,02-Jan-2020 18:03:47.599,78.53191362,17.3443527,3.89,3.216,421.89404296875,279.7,10.27312946,-1.16228628,1.84252262,0.0447683,-,16.86274529,-0.00215496,0.98347694,-0.12531698,0.00992506,14.90196133,7.45098066,-,-,-,-,13.66399956,12.33213043,13.77858543,221.75660706,-,-,88,-,34.11764908,34.90196228,-,-,677.5,5.65425682,0.22942691,0.00382378,5.07865524,-6.25,0,-,0,3.21600008,421.89404297,279.70001221,17.34435272,78.53191376,31,0.00399971,-,50,6.81677389,13.42263985,12.21280766,8.1879549,37.91706085,34.49945831,0.85499996,0.71999997,6.66666698,195,14.00399971,14,10.1960783,-13,-,8.7885294,11.37823105,24.82635498,0.55221045,160,146.83500671,13.80900002,-6.96181154,-,13.85299969,13.89999962,-
