GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Fri Mar 27 18:19:25 GMT+05:30 2020,27-Mar-2020 18:19:24.913,78.53966651,17.34099644,0.0,9.648001,428.64910888671875,0.0,9.81080151,-0.58737147,1.00530279,0.02609974,-,15.68627453,0.0041168,0.99788404,-0.05071774,-0.00399363,17.25490189,10.1960783,-,-,-,-,-,0,13.77858543,246.88980103,-,-,88,-,50.19607925,26.66666603,-,-,840,0.33197653,0.30773607,0.00512893,4.27465057,-6.25,0.78125,-,2.34375,9.64800072,428.64910889,0,17.34099579,78.53966522,17,0,-,53,6.96181154,0,12.01351738,8.32378387,0,33.93648911,0.09999999,0.75,5.49019623,1016,0,0,15.68627453,11,-,9.57727432,10.44116783,27.05444527,-,0,0,0,-6.81677389,-,13.80500031,13.89999962
Fri Mar 27 18:19:26 GMT+05:30 2020,27-Mar-2020 18:19:25.909,78.53966652,17.34099643,0.0,9.648001,428.656005859375,0.0,10.07190895,-0.6472584,0.69149506,0.03161103,-,19.2156868,0.01251244,1.00813985,-0.05657823,-0.02975539,21.17647171,9.01960754,-,-,-,-,-,0,13.77858543,246.88980103,-,-,88,-,26.27450943,26.27450943,-,-,1700,0.34966892,0.21463212,0.0035772,4.27403688,-6.25,2.34375,-,0.78125,9.64800072,428.65600586,0,17.34099579,78.53966522,17,0,-,53,5.07632065,0,12.01345348,8.32382774,0,33.93630981,0.08,0.755,9.01960754,1017,0,0,16.47058868,24.5,-,9.57727432,10.44116783,27.05444527,-,0,0,0,-8.70226479,-,13.75800037,9.19999981
Fri Mar 27 18:19:27 GMT+05:30 2020,27-Mar-2020 18:19:26.908,78.53966653,17.3409964,0.0,9.648001,428.654541015625,0.0,10.13658714,-0.52508903,1.2807827,0.02719492,-,18.03921509,0.04323755,1.03329122,-0.05352589,0.03055889,19.6078434,9.8039217,-,-,-,-,-,0,13.77858543,246.88980103,-,-,88,-,43.13725662,29.01960754,-,-,928.5,0.39874995,0.57089221,0.00951487,4.27233362,-6.25,-1.5625,-,-0.78125,9.64800072,428.65454102,0,17.34099579,78.53966522,17,0,-,53,6.67173576,0,12.01339054,8.32387161,0,33.93613052,0.83999997,0.75,7.84313726,1018,0,0,17.25490189,8,-,9.57727432,10.44116783,27.05444527,-,0,0,0,-7.10684967,-,13.85299969,13.80000019
Fri Mar 27 18:19:28 GMT+05:30 2020,27-Mar-2020 18:19:27.911,78.5396704,17.34099804,0.21,9.648001,428.28216552734375,104.6,9.88745689,-0.69157475,1.46044374,0.02951976,-,16.07843208,0.00593427,0.99251187,-0.06329338,0.04875086,14.90196133,7.45098066,-,-,-,-,1,0.04761905,13.77858543,246.88980103,-,-,88,-,35.68627548,25.09803963,-,-,1069.5,0.41944653,0.2711373,0.00451896,4.27161551,-6.25,0.78125,-,0,9.64800072,428.28216553,104.59999847,17.3409977,78.53967285,17,1,-,53,5.80150938,0,12.0133276,8.32391548,0,33.93595505,0.09999999,0.75,5.88235283,1019,0.75599998,1,16.47058868,-2.5,-,9.57727432,10.44116783,27.05444527,-,0,0.60299999,0,-7.97707605,-,13.73499966,13.80000019
Fri Mar 27 18:19:29 GMT+05:30 2020,27-Mar-2020 18:19:28.918,78.53967488,17.3409983,0.2,9.648001,428.217041015625,104.4,9.94375134,-0.60174429,0.89870399,0.03112466,-,15.68627453,0.00936393,1.00264573,-0.06231663,-0.00545875,14.90196133,7.45098066,-,-,-,-,1,0.04347826,13.77858543,246.88980103,-,-,88,-,34.90196228,25.88235283,-,-,897,0.46307307,0.27975181,0.00466253,4.27010155,-6.25,2.34375,-,3.125,9.64800072,428.21704102,104.40000153,17.3409977,78.53967285,16,0.75599998,-,53,5.80150938,0,12.01202011,8.32482147,0,33.93226242,0.11,0.75,5.49019623,1020,0.71999997,0,15.68627453,-2.5,-,0.70517355,141.80610657,1.99201572,-,1,0.73400003,0.88700002,-7.97707605,-,13.73499966,13.89999962
Fri Mar 27 18:19:30 GMT+05:30 2020,27-Mar-2020 18:19:29.908,78.53967899,17.34099938,0.0,9.648001,428.224609375,0.0,9.98207855,-0.56820762,1.01608241,0.04343778,-,15.68627453,-0.0104973,0.98335481,-0.05267123,-0.00680178,14.90196133,7.45098066,-,-,-,-,1,0.04166667,13.77858543,246.88980103,-,-,88,-,35.29411697,25.88235283,-,-,836.5,0.48080009,0.26193878,0.00436565,4.26948643,-6.25,3.125,-,4.6875,9.64800072,428.22460938,0,17.3409996,78.53968048,17,0.71999997,-,53,5.80150938,0,12.01202011,8.32482147,0,33.93226242,0.84499997,0.745,5.49019623,1021,0,0,12.15686321,-13,-,0.70517355,141.80610657,1.99201572,-,2,0.73400003,1.86300004,-7.97707605,-,13.82900047,13.89999962
Fri Mar 27 18:19:31 GMT+05:30 2020,27-Mar-2020 18:19:30.910,78.5396806,17.34100004,0.0,9.648001,428.22412109375,0.0,9.84074593,-0.51071614,0.89870405,0.02996957,-,12.94117641,0.02344568,1.01729691,-0.05865382,-0.008389,14.90196133,7.45098066,-,-,-,-,1,0.04,13.77858543,246.88980103,-,-,88,-,23.13725471,17.25490189,-,-,779,0.4969134,0.17099026,0.00284984,4.26892757,-6.25,1.5625,-,2.34375,9.64800072,428.22412109,0,17.3409996,78.53968048,17,0,-,53,4.06105661,0,12.01195717,8.32486439,0,33.93208313,0.875,0.745,3.13725495,1022,0,0,13.33333397,-4,-,0.69398034,144.0933075,1.96039641,-,3,0.73400003,2.84599996,-9.7175293,-,13.85299969,13.89999962
Fri Mar 27 18:19:32 GMT+05:30 2020,27-Mar-2020 18:19:31.910,78.53968142,17.34100039,0.0,9.648001,428.223876953125,0.0,9.65509605,-0.4951455,0.87954015,0.02928402,-,13.33333397,0.00048717,0.9943434,-0.04900842,-0.00423781,14.90196133,7.45098066,-,-,-,-,1,0.03846154,13.77858543,246.88980103,-,-,88,-,26.66666794,18.43137169,-,-,692.5,0.52260053,0.15560828,0.00259347,4.26803589,-6.25,0.78125,-,0.78125,9.64800072,428.22387695,0,17.3409996,78.53968048,17,0,-,53,4.35113192,0,12.01183128,8.32495213,0,33.93172455,0.85999995,0.745,3.13725495,1023,0,0,13.33333397,-8.5,-,0.67918801,147.23156738,1.91861022,-,4,0.73400003,3.90400004,-9.42745399,-,13.85299969,14
Fri Mar 27 18:19:33 GMT+05:30 2020,27-Mar-2020 18:19:32.912,78.53968184,17.34100056,0.0,9.648001,428.2222900390625,0.0,9.81679153,-0.56341666,0.85917854,0.03025454,-,13.72549057,-0.0079875,0.98604089,-0.05779917,-0.01168552,14.90196133,7.45098066,-,-,-,-,1,0.03703704,13.77858543,246.88980103,-,-,88,-,25.09803963,18.43137169,-,-,692.5,0.52260053,0.15560828,0.00259347,4.26803589,-6.25,-0.78125,-,0,9.64800072,428.22229004,0,17.34100151,78.53968048,17,0,-,53,4.35113192,0,12.01183128,8.32495213,0,33.93172455,0.81999999,0.745,3.52941179,1023,0,0,16.47058868,10.5,-,0.67918801,147.23156738,1.91861022,-,5,0.73400003,4.85099983,-9.42745399,-,13.85299969,14
Fri Mar 27 18:19:34 GMT+05:30 2020,27-Mar-2020 18:19:33.912,78.53968206,17.34100065,0.0,9.648001,428.220947265625,0.0,9.97848511,-0.66402674,0.9274497,0.03116834,-,13.33333397,0.02301631,1.01632023,-0.0689097,-0.00948784,16.07843208,8.62745094,-,-,-,-,1,0.03571429,13.77858543,246.88980103,-,-,88,-,20.3921566,13.33333302,-,-,1023.5,0.53929722,0.12638839,0.00210647,4.26745653,-6.25,-3.125,-,-2.34375,9.64800072,428.22094727,0,17.34100151,78.53968048,17,0,-,53,3.62594342,0,12.01176834,8.32499599,0,33.93154907,0.79499996,0.74000001,3.13725495,1025,0,0,13.33333397,2,-,0.67379767,148.40942383,1.90338314,-,6,0.73400003,5.89799976,-10.15264225,-,13.75800037,14
Fri Mar 27 18:19:35 GMT+05:30 2020,27-Mar-2020 18:19:34.918,78.53968218,17.3410007,0.0,9.648001,428.2193603515625,0.0,10.00723076,-0.67720187,0.76455718,0.04440421,-,11.76470566,-0.00021942,0.99458748,-0.0610957,-0.02291814,14.50980377,9.01960754,-,-,-,-,1,0.03448276,13.77858543,246.88980103,-,-,88,-,20.3921566,14.50980377,-,-,852,0.56707442,0.17896231,0.00298271,4.26649284,-6.25,-3.90625,-,-3.90625,9.64800072,428.21936035,0,17.34100151,78.53968048,16,0,-,53,4.06105661,0,12.01164246,8.32508278,0,33.93119431,0.81,0.74000001,1.56862748,1026,0,0,16.07843208,16.5,-,0.66523057,150.32069397,1.87918234,-,7,0.73400003,6.86100006,-9.7175293,-,13.8760004,14
Fri Mar 27 18:19:36 GMT+05:30 2020,27-Mar-2020 18:19:35.911,78.53968225,17.34100074,0.0,9.648001,428.22021484375,0.0,9.71977425,-0.54185736,0.76096398,0.03060557,-,18.4313736,0.00443422,0.99849457,-0.0570666,-0.01083087,14.90196133,7.45098066,-,-,-,-,1,0.03225806,13.77858543,246.88980103,-,-,88,-,21.56862831,18.03921509,-,-,1191.5,0.57946414,0.16793868,0.00279898,4.26606274,-6.25,0,-,0,9.64800072,428.22021484,0,17.34100151,78.53968048,17,0,-,53,3.91601896,0,12.01157951,8.32512665,0,33.93101501,0.055,0.745,7.84313726,1027,0,0,20.3921566,21,-,0.6617108,151.12026978,1.86923957,-,8,0.73400003,7.90199995,-9.86256599,-,13.89999962,13.89999962
Fri Mar 27 18:19:37 GMT+05:30 2020,27-Mar-2020 18:19:36.912,78.53968232,17.34100077,0.0,9.648001,428.220458984375,0.0,9.65629387,-0.55024153,0.8591786,0.02955729,-,14.11764717,-0.00985106,0.98433167,-0.05608986,-0.01241808,14.50980377,7.45098066,-,-,-,-,1,0.03125,13.77858543,246.88980103,-,-,88,-,40.7843132,20.7843132,-,-,1405,0.59853625,0.26095322,0.00434922,4.26540089,-6.25,0,-,0,9.64800072,428.22045898,0,17.34100151,78.53968048,17,0,-,53,4.35113192,0,12.01151657,8.32517052,0,33.93083572,0.89499998,0.745,3.92156863,1028,0,0,20,16.5,-,0.6585598,151.84333801,1.86033845,-,9,0.73400003,8.9090004,-9.42745399,-,13.94699955,14
Fri Mar 27 18:19:38 GMT+05:30 2020,27-Mar-2020 18:19:37.914,78.53968238,17.34100079,0.0,9.648001,428.2213134765625,0.0,9.94255352,-0.60893071,0.88912213,0.02966501,-,13.72549057,0.0220677,1.01534343,-0.06488061,-0.0063134,14.50980377,7.45098066,-,-,-,-,1,0.02941176,13.77858543,246.88980103,-,-,88,-,23.52941132,18.03921509,-,-,2056.5,0.65903813,0.50433803,0.00840563,4.26330185,-6.25,0,-,0,9.64800072,428.22131348,0,17.34100151,78.53968048,17,0,-,53,4.49617004,0,12.01145363,8.32521439,0,33.93066025,0,0.19499999,9.8039217,1029,0,0,17.25490189,-26.5,-,0.65570891,152.50352478,1.85228503,-,10,0.73400003,9.90299988,-9.28241539,-,13.85299969,14
Fri Mar 27 18:19:39 GMT+05:30 2020,27-Mar-2020 18:19:38.911,78.53968245,17.3410008,0.0,9.648001,428.219970703125,0.0,9.985672,-0.63168782,1.01847792,0.0442124,-,23.13725471,0.01433833,1.0080179,-0.0630492,-0.00997621,30.58823586,12.54901981,-,-,-,-,1,0.02857143,13.77858543,246.88980103,-,-,88,-,25.49019623,45.49019623,-,-,2207,0.70601833,0.49543878,0.00825731,4.26167154,-6.25,0,-,0,9.64800072,428.2199707,0,17.34100151,78.53968048,18,0,-,53,4.78624535,0,12.01139069,8.3252573,0,33.93048096,0.005,0.005,12.94117641,1030,0,0,16.86274529,-27,-,0.65310687,153.1111145,1.8449347,-,11,0.73400003,10.86100006,-8.99234009,-,13.71100044,13.89999962
Fri Mar 27 18:19:40 GMT+05:30 2020,27-Mar-2020 18:19:39.915,78.5396825,17.34100081,0.0,9.648001,428.22216796875,0.0,9.84912968,-0.61731493,0.88792431,0.03008457,-,22.35294151,0.01969323,1.01314569,-0.06182826,-0.0063134,35.29411697,18.03921509,-,-,-,-,1,0.02777778,13.77858543,246.88980103,-,-,88,-,48.62745285,45.49019623,-,-,2291.5,0.7669223,0.83782452,0.01396374,4.2595582,-6.25,0,-,0,9.64800072,428.22216797,0,17.34100151,78.53968048,18,0,-,53,7.54196215,0,12.01132774,8.32530117,0,33.93030167,0.83999997,0.145,12.15686321,1031,0,0,24.31372643,22.5,-,0.65071458,153.67401123,1.83817673,-,12,0.73400003,11.88799953,-6.23662281,-,13.89999962,13.89999962
Fri Mar 27 18:19:41 GMT+05:30 2020,27-Mar-2020 18:19:40.918,78.53968253,17.34100081,0.0,9.648001,428.2230224609375,0.0,10.03597641,-0.63049006,0.88672662,0.03179836,-,20,0.02281991,1.0159539,-0.05572357,0.00089013,19.6078434,10.58823586,-,-,-,-,1,0.02702703,13.77858543,246.88980103,-,-,87,-,24.70588303,18.43137169,-,-,3671.5,0.81057912,0.58551133,0.00975852,4.25804329,-6.25,0,-,0,9.64800072,428.22302246,0,17.34100151,78.53968048,18,0,-,54,5.07632065,0,12.0112648,8.32534504,0,33.93012619,0,0,9.8039217,1032,0,0,20.3921566,-25,-,0.64850122,154.19850159,1.83192444,-,13,0.73400003,12.88599968,-8.70226479,-,13.8760004,13.89999962
Fri Mar 27 18:19:42 GMT+05:30 2020,27-Mar-2020 18:19:41.908,78.53968256,17.34100082,0.0,9.648001,428.222900390625,0.0,9.93297195,-0.57778955,0.94900906,0.02975408,-,25.09803963,0.00458189,0.99825025,-0.05670032,-0.0063134,34.90196228,17.25490189,-,-,-,-,1,0.02564103,13.77858543,246.88980103,-,-,87,-,31.76470566,44.70588303,-,-,3327,0.94716042,1.02195406,0.01703257,4.253304,-6.25,0,-,0,9.64800072,428.22290039,0,17.34100151,78.53968048,18,0,-,54,7.97707558,0,12.01120186,8.32538891,0,33.9299469,0.83499998,0.105,14.90196133,1033,0,0,22.35294151,21.5,-,0.64644253,154.6895752,1.82610881,-,14,0.73400003,13.86499977,-5.80150986,-,13.80500031,13.89999962
Fri Mar 27 18:19:43 GMT+05:30 2020,27-Mar-2020 18:19:42.912,78.5396826,17.34100085,0.0,9.648001,428.228759765625,0.0,9.80241871,-0.6053375,0.94541585,0.03148228,-,19.6078434,0.02308735,1.01534343,-0.05975267,0.007239,23.92156982,12.54901981,-,-,-,-,1,0.025,13.77858543,246.88980103,-,-,87,-,34.50980377,21.96078491,-,-,2664.5,1.05155551,0.99278343,0.01654639,4.24968147,-6.25,0,-,0,9.64800072,428.22875977,0,17.34100151,78.53968048,18,0,-,54,5.94654703,0,12.01113892,8.32543182,0,33.92977142,0.04,0.13499999,10.1960783,1034,0,0,21.17647171,0,-,0.64451855,155.15133667,1.82067394,-,15,0.73400003,14.89999962,-7.8320384,-,13.82900047,13.89999962
Fri Mar 27 18:19:44 GMT+05:30 2020,27-Mar-2020 18:19:43.908,78.53968263,17.34100088,0.0,9.648001,428.23291015625,0.0,9.84314156,-0.59216243,0.93343842,0.02868587,-,25.09803963,0.00532417,0.99910492,-0.05816545,-0.008389,24.31372643,7.84313726,-,-,-,-,1,0.02439024,13.77858543,246.88980103,-,-,87,-,23.13725471,25.88235283,-,-,3731,1.09229934,0.60116714,0.01001945,4.24826765,-6.25,0,-,0,9.64800072,428.23291016,0,17.34100151,78.53968048,18,0,-,54,4.49617004,0,12.01113892,8.32543182,0,33.92977142,0.01,0,14.90196133,1035,0,0,20.7843132,-22.5,-,0.64451855,155.15133667,1.82067394,-,16,0.73400003,15.85200024,-9.28241539,-,13.94699955,13.89999962
Fri Mar 27 18:19:45 GMT+05:30 2020,27-Mar-2020 18:19:44.910,78.53968265,17.34100092,0.0,9.648001,428.2410888671875,0.0,9.8635025,-0.56940532,0.91307688,0.03072773,-,22.35294151,0.02173441,1.01473296,-0.05865382,0.00052385,14.50980377,7.45098066,-,-,-,-,1,0.02380952,13.77858543,246.88980103,-,-,88,-,30.19607925,20.3921566,-,-,2791,1.19863164,0.70879567,0.01181326,4.24457788,-6.25,0,-,0,9.64800072,428.24108887,0,17.34100151,78.53968048,17,0,-,54,5.07632065,0,12.01101303,8.32551956,0,33.92941284,0.84499997,0.105,12.15686321,1036,0,0,21.56862831,22.5,-,0.64101291,155.99986267,1.81077087,-,17,0.73400003,16.87999916,-8.70226479,-,13.82900047,13.89999962
Fri Mar 27 18:19:46 GMT+05:30 2020,27-Mar-2020 18:19:45.908,78.53968266,17.34100095,0.0,9.648001,428.21307373046875,0.0,9.7485199,-0.55263698,0.94900906,0.02972945,-,18.4313736,0.00036014,0.99373287,-0.05633404,-0.00326105,21.96078491,10.98039246,-,-,-,-,1,0.02272727,13.77858543,246.88980103,-,-,88,-,27.84313774,20.7843132,-,-,2034,1.24933445,0.71096092,0.01184935,4.24281836,-6.25,0,-,0,9.64800072,428.21307373,0,17.34100151,78.53968048,17,0,-,54,5.07632065,0,12.01095009,8.32556343,0,33.92923737,0.90499997,0.09999999,8.23529434,1037,0,0,18.4313736,24,-,0.63940638,156.39181519,1.80623269,-,18,0.73400003,17.89800072,-8.70226479,-,13.80500031,13.89999962
Fri Mar 27 18:19:47 GMT+05:30 2020,27-Mar-2020 18:19:46.917,78.53968268,17.34100099,0.0,9.648001,428.2249755859375,0.0,9.88985252,-0.67360866,0.76216173,0.03199288,-,18.4313736,0.0096026,1.0037446,-0.05743289,-0.01168553,20.7843132,7.45098066,-,-,-,-,1,0.02222222,13.77858543,246.88980103,-,-,88,-,24.31372643,18.43137169,-,-,1874,1.28201127,0.4441095,0.00740182,4.24168444,-6.25,0,-,0,9.64800072,428.22497559,0,17.34100151,78.53968048,17,0,-,54,4.35113192,0,12.01088715,8.32560635,0,33.92905807,0.015,0.11,8.23529434,1038,0,0,16.47058868,-26.5,-,0.63788396,156.76506042,1.8019321,-,19,0.73400003,18.83499908,-9.42745399,-,13.82900047,13.89999962
Fri Mar 27 18:19:48 GMT+05:30 2020,27-Mar-2020 18:19:47.911,78.53968268,17.34100103,0.0,9.648001,428.23712158203125,0.0,9.92698288,-0.67720187,0.9274497,0.03307687,-,18.03921509,-0.0054799,0.98909318,-0.0571887,-0.01742393,14.90196133,12.94117641,-,-,-,-,1,0.02173913,13.77858543,246.88980103,-,-,88,-,37.25490189,20.7843132,-,-,1408.5,1.32988083,0.54556614,0.00909277,4.24002314,-6.25,0,-,0,9.64800072,428.23712158,0,17.34100151,78.53968048,17,0,-,54,5.80150938,0,12.0108242,8.32565022,0,33.9288826,0.90499997,0.11499999,7.45098066,1039,0,0,19.6078434,19.5,-,0.63643754,157.12135315,1.79784608,-,20,0.73400003,19.88100052,-7.97707605,-,13.94699955,14
Fri Mar 27 18:19:49 GMT+05:30 2020,27-Mar-2020 18:19:48.908,78.5396827,17.34100107,0.0,9.648001,428.2464599609375,0.0,9.9042263,-0.62929231,1.0496192,0.03628331,-,22.74509811,0.00572756,0.99922705,-0.06158407,-0.00753434,14.90196133,7.45098066,-,-,-,-,1,0.02083333,13.77858543,246.88980103,-,-,88,-,25.09803963,19.2156868,-,-,2486,1.39091432,0.50785464,0.00846424,4.2379055,-6.25,0,-,0,9.64800072,428.24645996,0,17.34100151,78.53968048,17,0,-,54,4.78624535,0,12.01069832,8.32573795,0,33.92852402,0.015,0.015,12.54901981,1040,0,0,15.68627453,30,-,0.63374513,157.78886414,1.79024041,-,21,0.73400003,20.89599991,-8.99234009,-,13.8760004,14
Fri Mar 27 18:19:50 GMT+05:30 2020,27-Mar-2020 18:19:49.909,78.53968272,17.34100113,0.0,9.648001,428.2579345703125,0.0,9.80960464,-0.60773301,0.88912207,0.03014272,-,24.70588303,0.01540654,1.00899458,-0.06390385,-0.00948784,37.64706039,16.07843208,-,-,-,-,1,0.02040816,13.77858543,246.88980103,-,-,89,-,23.52941132,43.92156982,-,-,3195,1.4375695,0.61517388,0.0102529,4.23628664,-6.25,0,-,0,9.64800072,428.25793457,0,17.34100151,78.53968048,17,0,-,54,4.931283,0,12.01063538,8.32578087,0,33.92834854,0,0,14.11764717,1041,0,0,20,-25.5,-,0.63248771,158.10255432,1.78668833,-,22,0.73400003,21.90600014,-8.84730244,-,13.94699955,14
Fri Mar 27 18:19:51 GMT+05:30 2020,27-Mar-2020 18:19:50.911,78.53968271,17.34100116,0.0,9.648001,428.2694091796875,0.0,9.95932198,-0.63887423,0.86876047,0.03061119,-,22.74509811,0.02150417,1.01522136,-0.06512479,-0.01144134,27.84313774,7.45098066,-,-,-,-,1,0.02,13.77858543,246.88980103,-,-,89,-,25.49019623,19.2156868,-,-,3120,1.50673962,0.81387317,0.01356455,4.23388624,-6.25,0,-,0,9.64800072,428.26940918,0,17.34100151,78.53968048,17,0,-,54,5.07632065,0,12.01057243,8.32582474,0,33.92816925,0.01,0,15.29411793,1042,0,0,19.6078434,-26.5,-,0.63128293,158.40428162,1.78328514,-,23,0.73400003,22.89800072,-8.70226479,-,13.89999962,14
Fri Mar 27 18:19:52 GMT+05:30 2020,27-Mar-2020 18:19:51.920,78.53968271,17.34100119,0.0,9.648001,428.279052734375,0.0,9.81918621,-0.6005466,0.7921052,0.02791092,-,21.96078491,0.02447387,1.01705265,-0.06597944,0.00040176,28.62745094,16.47058868,-,-,-,-,1,0.01960784,13.77858543,246.88980103,-,-,89,-,21.96078491,19.2156868,-,-,4337.5,1.59154785,1.08996785,0.01816613,4.2309432,-6.25,0,-,0,9.64800072,428.27905273,0,17.34100151,78.53968048,17,0,-,54,6.96181154,0,12.01050949,8.32586861,0,33.92799377,0.005,0,11.37254906,1043,0,0,22.35294151,-3,-,0.63012677,158.69493103,1.78001904,-,24,0.73400003,23.89999962,-6.81677389,-,13.89999962,14
Fri Mar 27 18:19:53 GMT+05:30 2020,27-Mar-2020 18:19:52.908,78.53968268,17.34100121,0.0,9.648001,428.29205322265625,0.0,9.89703941,-0.59575558,0.87235373,0.02903572,-,21.96078491,0.01234617,1.00582016,-0.06170616,-0.00692387,28.62745094,16.47058868,-,-,-,-,1,0.01923077,13.77858543,246.88980103,-,-,90,-,51.37255096,19.2156868,-,-,3989,1.74644089,1.83098722,0.03051645,4.22556877,-6.25,0,-,0,9.64800072,428.29205322,0,17.34100151,78.53968048,17,0,-,55,8.41218853,0,12.01044655,8.32591152,0,33.92781448,0,0,11.37254906,1043,0,0,22.74509811,0,-,0.62901539,158.97531128,1.77687967,-,25,0.73400003,24.82900047,-5.3663969,-,13.94699955,14
Fri Mar 27 18:19:54 GMT+05:30 2020,27-Mar-2020 18:19:53.913,78.53968265,17.3410012,0.0,9.648001,428.302001953125,0.0,9.81200027,-0.6484561,0.88313335,0.02542013,-,23.13725471,-0.00281629,0.99104673,-0.05865382,-0.01009831,14.90196133,7.45098066,-,-,-,-,1,0.01886792,13.77858543,246.88980103,-,-,90,-,52.94117737,31.76470566,-,-,3939.5,1.94138825,1.56296825,0.02604947,4.21880388,-6.25,0,-,0,9.64800072,428.30200195,0,17.34100151,78.53968048,17,0,-,55,7.83203793,0,12.01038361,8.32595539,0,33.92763901,0.025,0.02,12.54901981,1045,0,0,30.58823586,-7.5,-,0.62794566,159.24613953,1.77385783,-,26,0.73400003,25.89699936,-5.94654751,-,13.94699955,14
Fri Mar 27 18:19:55 GMT+05:30 2020,27-Mar-2020 18:19:54.913,78.53968261,17.34100121,0.0,9.648001,428.312744140625,0.0,9.93057632,-0.58497596,0.8807379,0.03129641,-,20.3921566,0.0075347,1.00093651,-0.06402595,-0.00802271,42.35294342,20.7843132,-,-,-,-,1,0.01851852,13.77858543,246.88980103,-,-,90,-,39.2156868,14.50980377,-,-,4445,2.06391764,0.67730367,0.01128839,4.21455193,-6.25,0,-,0,9.64800072,428.31274414,0,17.34100151,78.53968048,17,0,-,55,3.04579258,0,12.01025772,8.32604218,0,33.92728424,0.13,0.095,9.8039217,1046,0,0,22.74509811,21,-,0.62591946,159.76164246,1.768134,-,27,0.73400003,26.87599945,-10.73279285,-,13.8760004,14
Fri Mar 27 18:19:56 GMT+05:30 2020,27-Mar-2020 18:19:55.909,78.53968258,17.34100121,0.0,9.648001,428.32464599609375,0.0,9.84194374,-0.54545057,0.94421804,0.0305812,-,21.96078491,0.01017744,1.00337815,-0.06475851,-0.00619131,14.90196133,7.45098066,-,-,-,-,1,0.01785714,13.77858543,246.88980103,-,-,90,-,16.47058868,21.56862831,-,-,3775.5,2.14961696,1.11409545,0.01856826,4.21157837,-6.25,0,-,0,9.64800072,428.324646,0,17.34100151,78.53968048,17,0,-,55,4.49617004,0,12.01019573,8.32608604,0,33.92710495,0,0,11.76470566,1047,0,0,18.4313736,33,-,0.62495798,160.00743103,1.76541805,-,28,0.73400003,27.89699936,-9.28241539,-,13.94699955,14
Fri Mar 27 18:19:57 GMT+05:30 2020,27-Mar-2020 18:19:56.909,78.53968252,17.34100121,0.0,9.648001,428.3349609375,0.0,9.94734383,-0.65444481,0.86516726,0.03070829,-,20.7843132,0.00077411,0.99495381,-0.05596776,-0.01168552,14.50980377,7.45098066,-,-,-,-,1,0.01754386,13.77858543,246.88980103,-,-,90,-,25.09803963,19.6078434,-,-,3033.5,2.22214556,0.9588151,0.01598025,4.20906162,-6.25,0,-,0,9.64800072,428.33496094,0,17.34100151,78.53968048,17,0,-,55,5.07632065,0,12.01013279,8.32612991,0,33.92692947,0,0,10.58823586,1048,0,0,19.2156868,-28,-,0.62402797,160.24589539,1.76279092,-,29,0.73400003,28.85700035,-8.70226479,-,13.75800037,13.89999962
