GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Fri Mar 27 18:16:39 GMT+05:30 2020,27-Mar-2020 18:16:39.488,78.53701734,17.34107617,0.0,9.648001,436.6611328125,0.0,9.73055267,-0.57898724,1.07117844,0.01863724,-,14.90196133,-0.0154639,0.97602922,-0.05938639,0.01175646,14.50980377,7.45098066,-,-,-,-,1,0.04347826,13.77858543,249.67883301,-,-,87,-,35.29411697,20.7843132,-,-,848.5,0.28705952,0.36905774,0.00615096,4.41692781,-6.25,0,-,0,9.64800072,436.66113281,0,17.3410759,78.53701782,21,0,-,51,6.81677389,0,12.04185581,8.3041954,0,34.01654053,0.88999999,0.16,4.70588255,851,0,0,14.90196133,-11.5,-,7.61507082,13.13158131,21.5114994,-,21,4.98500013,16.59600067,-6.96181154,-,13.82900047,13.89999962
Fri Mar 27 18:16:40 GMT+05:30 2020,27-Mar-2020 18:16:40.487,78.53701735,17.34107614,0.0,9.648001,436.671875,0.0,9.68863297,-0.52748448,1.12268126,0.02852321,-,16.47058868,0.0149185,1.00740731,-0.06854341,-0.00106337,14.90196133,7.45098066,-,-,-,-,1,0.04,13.77858543,249.67883301,-,-,88,-,25.09803963,27.45098114,-,-,1048.5,0.3305603,0.30659932,0.00510999,4.41541862,-6.25,0,-,0,9.64800072,436.671875,0,17.3410759,78.53701782,21,0,-,51,5.80150938,0,12.04172707,8.3042841,0,34.01617813,0.88,0.16,6.27450991,852,0,0,14.90196133,-3,-,7.61507082,13.13158131,21.5114994,-,22,4.98500013,17.61899948,-7.97707605,-,13.09899998,13.10000038
Fri Mar 27 18:16:41 GMT+05:30 2020,27-Mar-2020 18:16:41.493,78.53701735,17.34107614,0.0,9.648001,436.675048828125,0.0,9.74133301,-0.5789873,1.38139296,0.04494355,-,16.86274529,0.00501315,0.99300027,-0.05902011,0.04081477,14.50980377,7.45098066,-,-,-,-,1,0.04,13.77858543,249.67883301,-,-,88,-,38.4313736,31.76470566,-,-,1048.5,0.36629435,0.33887526,0.00564792,4.41417837,-6.25,0,-,0,9.64800072,436.67504883,0,17.3410759,78.53701782,21,0,-,51,6.38166046,0,12.04166222,8.30432796,0,34.01599503,0.84499997,0.16499999,7.84313726,853,0,0,17.64705849,19.5,-,7.61507082,13.13158131,21.5114994,-,23,4.98500013,18.61100006,-7.39692497,-,13.82900047,13.80000019
Fri Mar 27 18:16:42 GMT+05:30 2020,27-Mar-2020 18:16:42.503,78.53701735,17.34107616,0.0,9.648001,436.6727294921875,0.0,9.97489166,-0.6256991,1.46643233,0.02661218,-,18.4313736,0.02423358,1.01741898,-0.05560148,0.00052385,23.13725471,11.37254906,-,-,-,-,1,0.03846154,13.77858543,249.67883301,-,-,88,-,38.82352829,31.76470566,-,-,1056,0.36629435,0.33887526,0.00564792,4.41417837,-6.25,0,-,0,9.64800072,436.67272949,0,17.3410759,78.53701782,21,0,-,51,6.38166046,0,12.04166222,8.30432796,0,34.01599503,0.85999995,0.17,8.23529434,853,0,0,16.47058868,-4.5,-,7.61507082,13.13158131,21.5114994,-,24,4.98500013,19.6420002,-7.39692497,-,13.85299969,13.89999962
Fri Mar 27 18:16:43 GMT+05:30 2020,27-Mar-2020 18:16:43.488,78.53701737,17.34107614,0.0,9.648001,436.689208984375,0.0,9.6011982,-0.44244498,0.80647802,0.03117632,-,16.47058868,0.03259925,1.01863992,-0.08673538,0.04276827,23.13725471,11.37254906,-,-,-,-,1,0.03703704,13.77858543,249.67883301,-,-,88,-,46.27450943,32.54901886,-,-,1205,0.41218945,0.38784003,0.006464,4.41258621,-6.25,0,-,0,9.64800072,436.68920898,0,17.3410759,78.53701782,20,0,-,51,7.25188684,0,12.04159832,8.30437279,0,34.01581573,0.77999997,0.17,6.27450991,854,0,0,18.03921509,13.5,-,7.61507082,13.13158131,21.5114994,-,25,4.98500013,20.62000084,-6.52669859,-,13.68799973,13.80000019
Fri Mar 27 18:16:44 GMT+05:30 2020,27-Mar-2020 18:16:44.489,78.53701735,17.34107613,0.0,9.648001,436.690185546875,0.0,10.22641754,-0.61731493,1.39576578,0.07299322,-,18.8235302,0.06985611,1.0597856,-0.05303752,0.03361124,27.45098114,13.72549057,-,-,-,-,1,0.03571429,13.77858543,249.67883301,-,-,88,-,39.60784531,44.70588303,-,-,1009.5,0.45207486,0.39830735,0.00663846,4.41120195,-6.25,0,-,0,9.64800072,436.69018555,0,17.3410759,78.53701782,20,0,-,51,6.52669811,0,12.04153442,8.30441666,0,34.01563263,0.84999996,0.175,8.62745094,855,0,0,17.25490189,-2.5,-,7.61507082,13.13158131,21.5114994,-,26,4.98500013,21.55900002,-7.25188732,-,13.68799973,13.89999962
Fri Mar 27 18:16:45 GMT+05:30 2020,27-Mar-2020 18:16:45.488,78.53701739,17.34107612,0.0,9.648001,436.70855712890625,0.0,9.71378517,-0.46520203,1.06638741,0.02161749,-,16.86274529,-0.0023901,0.99019212,-0.04742121,0.00870412,14.90196133,7.45098066,-,-,-,-,1,0.03333334,13.77858543,249.67883301,-,-,89,-,36.47058868,25.49019623,-,-,1136,0.51005149,0.40972951,0.00682883,4.40919018,-6.25,0,-,0,9.64800072,436.70855713,0,17.3410759,78.53701782,20,0,-,51,5.80150938,0,12.04140568,8.30450535,0,34.01527023,0.88,0.19499999,6.66666698,857,0,0,16.86274529,-7,-,7.61507082,13.13158131,21.5114994,-,27,4.98500013,22.56900024,-7.97707605,-,13.75800037,13.89999962
Fri Mar 27 18:16:46 GMT+05:30 2020,27-Mar-2020 18:16:46.495,78.5370174,17.34107613,0.0,9.648001,436.704345703125,0.0,9.91740036,-0.69876122,1.07117844,0.03423602,-,16.47058868,0.00578733,0.99715149,-0.05731079,0.01541928,14.90196133,7.45098066,-,-,-,-,1,0.03333334,13.77858543,249.67883301,-,-,89,-,46.27450943,29.41176414,-,-,1136,0.51005149,0.40972951,0.00682883,4.40919018,-6.25,0,-,0,9.64800072,436.7043457,0,17.3410759,78.53701782,20,0,-,51,5.80150938,0,12.04140568,8.30450535,0,34.01527023,0.815,0.185,6.27450991,858,0,0,18.4313736,-2.5,-,7.61507082,13.13158131,21.5114994,-,28,4.98500013,23.62199974,-7.97707605,-,13.68799973,13.89999962
Fri Mar 27 18:16:47 GMT+05:30 2020,27-Mar-2020 18:16:47.494,78.53701742,17.34107615,0.0,9.648001,436.70892333984375,0.0,9.90662098,-0.64965391,0.9274497,0.00728473,-,14.11764717,-0.02722796,0.96882576,-0.04119443,-0.02706933,14.90196133,7.45098066,-,-,-,-,1,0.03225806,13.77858543,249.67883301,-,-,89,-,56.47058868,29.41176414,-,-,1100,0.55812001,0.39218858,0.00653648,4.4075222,-6.25,0,-,0,9.64800072,436.70892334,0,17.3410759,78.53701782,20,0,-,51,6.81677389,0,12.04134178,8.30454922,0,34.01509094,0.87,0.22499999,3.92156863,858,0,0,12.54901981,-20.5,-,7.61507082,13.13158131,21.5114994,-,29,4.98500013,24.63100052,-6.96181154,-,13.80500031,14
Fri Mar 27 18:16:48 GMT+05:30 2020,27-Mar-2020 18:16:48.488,78.53701743,17.34107614,0.0,9.648001,436.7137451171875,0.0,9.84433937,-0.52149582,1.6209408,0.01723216,-,16.47058868,-0.0468642,0.93879074,-0.05767708,0.05229158,14.90196133,7.45098066,-,-,-,-,1,0.03125,13.77858543,249.67883301,-,-,89,-,28.62745094,15.68627453,-,-,999,0.58379692,0.23432003,0.00390533,4.40663099,-6.25,0,-,0,9.64800072,436.71374512,0,17.3410759,78.53701782,20,0,-,51,4.20609426,0,12.04127789,8.30459404,0,34.01490784,0.91999996,0.62,6.27450991,859,0,0,17.64705849,22.5,-,7.61507082,13.13158131,21.5114994,-,30,4.98500013,25.59300041,-9.57249069,-,13.82900047,13.89999962
Fri Mar 27 18:16:49 GMT+05:30 2020,27-Mar-2020 18:16:49.495,78.53701745,17.34107615,0.0,9.648001,436.7132568359375,0.0,9.84673405,-0.58258051,1.04123497,0.03102289,-,13.72549057,0.02769313,1.0205934,-0.05889801,0.00174479,14.90196133,7.45098066,-,-,-,-,1,0.02941176,13.77858543,249.67883301,-,-,89,-,19.6078434,13.72549057,-,-,885.5,0.61334032,0.1894246,0.00315708,4.40560579,-6.25,0,-,0,9.64800072,436.71325684,0,17.3410759,78.53701782,20,0,-,51,3.48090577,0,12.04114914,8.30468273,0,34.01454544,0.90499997,0.76999998,3.52941179,861,0,0,14.11764717,2,-,7.61507082,13.13158131,21.5114994,-,31,4.98500013,26.59399986,-10.2976799,-,13.82900047,14
Fri Mar 27 18:16:50 GMT+05:30 2020,27-Mar-2020 18:16:50.488,78.53701744,17.34107616,0.0,9.648001,436.70654296875,0.0,9.77846336,-0.46639979,1.33587885,0.02654858,-,13.72549057,0.01618972,1.00728524,-0.04864214,0.02225653,14.90196133,7.45098066,-,-,-,-,1,0.02941176,13.77858543,249.67883301,-,-,89,-,19.6078434,16.47058868,-,-,885.5,0.61334032,0.1894246,0.00315708,4.40560579,-6.25,0,-,0,9.64800072,436.70654297,0,17.3410759,78.53701782,21,0,-,51,3.48090577,0,12.04114914,8.30468273,0,34.01454544,0.875,0.77499998,3.52941179,861,0,0,13.72549057,6.5,-,7.61507082,13.13158131,21.5114994,-,32,4.98500013,27.61300087,-10.2976799,-,13.82900047,13.89999962
Fri Mar 27 18:16:51 GMT+05:30 2020,27-Mar-2020 18:16:51.489,78.53701744,17.34107615,0.0,9.648001,436.72064208984375,0.0,9.58802223,-0.48077267,1.07956266,0.02914012,-,13.33333397,0.03861972,1.02914,-0.07757835,0.01334368,17.64705849,9.4117651,-,-,-,-,1,0.02857143,13.77858543,249.67883301,-,-,90,-,24.70588303,17.64705849,-,-,732.5,0.63725662,0.18212323,0.00303539,4.4047761,-6.25,-1.5625,-,-1.5625,9.64800072,436.72064209,0,17.3410759,78.53701782,21,0,-,51,4.06105661,0,12.04108524,8.3047266,0,34.01436615,0.85499996,0.77499998,3.52941179,863,0,0,13.72549057,-3,-,7.61507082,13.13158131,21.5114994,-,33,4.98500013,28.61199951,-9.7175293,-,13.75800037,13.89999962
Fri Mar 27 18:16:52 GMT+05:30 2020,27-Mar-2020 18:16:52.493,78.53701745,17.34107611,0.0,9.648001,436.744384765625,0.0,9.51735592,-0.42208344,1.32749462,0.02635494,-,13.33333397,0.01885905,1.0111922,-0.07049692,-0.00057499,16.47058868,8.23529434,-,-,-,-,1,0.02702703,13.77858543,249.67883301,-,-,90,-,23.92156982,17.25490189,-,-,702.5,0.66375422,0.16689977,0.00278166,4.40385675,-6.25,-2.34375,-,-2.34375,9.64800072,436.74438477,0,17.3410759,78.53701782,22,0,-,51,4.20609426,0,12.0409565,8.30481529,0,34.01400375,0.83499998,0.77499998,3.52941179,864,0,0,13.33333397,0,-,7.61507082,13.13158131,21.5114994,-,34,4.98500013,29.61199951,-9.57249069,-,13.73499966,13.89999962
Fri Mar 27 18:16:53 GMT+05:30 2020,27-Mar-2020 18:16:53.497,78.53701745,17.34107611,0.0,9.648001,436.7469482421875,0.0,9.48861122,-0.42088571,0.64717877,-0.01056534,-,13.33333397,0.07813682,1.0662564,-0.08185162,0.03409962,20.7843132,11.37254906,-,-,-,-,1,0.02702703,13.77858543,249.67883301,-,-,90,-,23.92156982,18.03921509,-,-,685.5,0.68619174,0.22188784,0.00369813,4.40307808,-6.25,-3.90625,-,-3.125,9.64800072,436.74694824,0,17.3410759,78.53701782,21,0,-,51,6.23662281,0,12.0408926,8.30485916,0,34.01382065,0.815,0.76999998,3.13725495,865,0,0,13.33333397,3.5,-,7.61507082,13.13158131,21.5114994,-,35,4.98500013,30.54899979,-7.54196262,-,13.73499966,13.89999962
Fri Mar 27 18:16:54 GMT+05:30 2020,27-Mar-2020 18:16:54.501,78.53701746,17.34107611,0.0,9.648001,436.7470703125,0.0,9.96291542,-0.43525854,-0.25950986,0.02430757,-,13.72549057,-0.01437119,0.98469794,-0.02947343,-0.08262196,19.2156868,10.1960783,-,-,-,-,1,0.02631579,13.77858543,249.67883301,-,-,90,-,37.25490189,20.3921566,-,-,685.5,0.68619174,0.22188784,0.00369813,4.40307808,-6.25,-1.5625,-,-0.78125,9.64800072,436.74707031,0,17.3410759,78.53701782,21,0,-,52,6.23662281,0,12.0408926,8.30485916,0,34.01382065,0.79999995,0.77499998,3.52941179,865,0,0,14.90196133,12.5,-,7.61507082,13.13158131,21.5114994,-,36,4.98500013,31.58399963,-7.54196262,-,13.85299969,13.89999962
Fri Mar 27 18:16:55 GMT+05:30 2020,27-Mar-2020 18:16:55.490,78.53701749,17.34107612,0.0,9.648001,436.7496337890625,0.0,10.27432728,-0.74906623,2.22579908,0.0446852,-,14.11764717,0.06772048,1.05648899,0.00593374,0.0518032,14.50980377,7.45098066,-,-,-,-,1,0.05128205,13.77858543,249.67883301,-,-,90,0.06594915,36.07843018,20.3921566,-,-,621.5,0.70831418,0.19075331,0.00317922,4.40231037,-6.25,-3.90625,-,-3.125,9.64800072,436.74963379,0,17.3410759,78.53701782,22,1,0.08843926,52,5.51143408,0,12.0408287,8.30490398,0,34.01364136,0.80500001,0.75999999,3.92156863,867,0,1,14.11764717,-11.5,1.01328146,7.61507082,13.13158131,21.5114994,-,37,5.82000017,31.79400063,-8.26715088,-,13.82900047,13.89999962
Fri Mar 27 18:16:56 GMT+05:30 2020,27-Mar-2020 18:16:56.488,78.53702147,17.34107348,0.56,9.648001,437.97216796875,102.4,9.63233948,-0.82572156,1.87845492,0.01987463,-,14.90196133,0.03957406,1.01656437,-0.12812515,0.07365797,14.90196133,7.45098066,-,-,-,-,1.33333337,0.1,13.77858543,249.67883301,-,-,90,0.06594915,27.05882454,27.45098114,-,-,743,0.72249681,0.14563714,0.00242729,4.40181828,-6.25,-4.6875,-,-4.6875,9.64800072,437.97216797,102.40000153,17.34107399,78.53701782,22,2,0.08843926,52,4.6412077,1.51036572,12.03965092,8.30571556,4.26657009,34.01031494,0.75999999,0.75999999,4.70588255,868,2.01600003,2,14.11764717,-6,1.01328146,1.51036572,66.20774841,4.26657009,0.00038708,38,6.76200008,31.79400063,-9.13737774,-,13.75800037,13.19999981
Fri Mar 27 18:16:57 GMT+05:30 2020,27-Mar-2020 18:16:57.494,78.53702364,17.34107241,0.19,9.648001,437.9637451171875,103.2,10.01441765,-1.11317897,1.52991247,0.0406717,-,14.90196133,0.05237703,1.03414595,-0.11164249,0.05754161,14.90196133,7.45098066,-,-,-,-,1.25,0.12195122,13.77858543,249.67883301,-,-,90,0.06594915,36.47058868,26.27450943,-,-,771,0.74450588,0.22307643,0.00371794,4.40105438,-6.25,-2.34375,-,-3.125,9.64800072,437.96374512,103.19999695,17.34107208,78.53702545,22,1.01600003,0.08843926,52,5.94654703,1.97210741,12.03852558,8.30649281,5.57092476,34.00713348,0.07,0.755,5.09803915,869,0.68399996,1,15.29411793,3,1.01328146,1.74123657,57.42925644,4.91874743,0.00080625,39,7.79899979,31.79400063,-7.8320384,-,13.09899998,13.19999981
Fri Mar 27 18:16:58 GMT+05:30 2020,27-Mar-2020 18:16:58.492,78.53702406,17.34108123,0.0,9.648001,435.508544921875,0.0,9.93177414,-0.88680625,0.7873143,0.03860456,-,17.25490189,-0.00439213,0.98836082,-0.07806672,-0.01278437,23.13725471,7.45098066,-,-,-,-,1.25,0.11904762,13.77858543,249.67883301,-,-,90,0.06594915,38.82352829,26.27450943,-,-,734.5,0.76952869,0.24842086,0.00414035,4.40018606,-6.25,0,-,-0.78125,9.64800072,435.50854492,0,17.34108162,78.53702545,21,0.68399996,0.08843926,52,6.38166046,0.88545436,12.03727818,8.30735302,2.50128341,34.00361252,0.07,0.755,6.27450991,869,0,0,15.29411793,6.5,1.01328146,1.45597577,68.68103027,4.11292601,0.00080625,40,7.95200014,32.5890007,-7.39692497,-,13.3579998,13.60000038
Fri Mar 27 18:16:59 GMT+05:30 2020,27-Mar-2020 18:16:59.494,78.53702407,17.34108403,0.0,9.648001,436.0794677734375,0.0,9.38800049,-0.63049006,0.08543906,0.02535685,-,17.25490189,-0.04049437,0.95698267,-0.06427014,-0.09129062,23.13725471,11.76470566,-,-,-,-,1.20000005,0.13953489,13.77858543,249.67883301,-,-,90,0.0502347,61.96078491,38.82352829,-,-,873.5,0.82101238,0.36574778,0.0060958,4.39839983,-6.25,0,-,3.125,9.64800072,436.07946777,0,17.34108353,78.53702545,23,1,0.06736584,52,9.86256599,0,12.03721428,8.30739689,0,34.00342941,0.07,0.755,6.27450991,870,0,1,18.8235302,13.5,0.54916507,1.43864274,69.5085144,4.06396246,0.00080625,41,8.30799961,33.29199982,-3.91601944,-,13.75800037,13.60000038
Fri Mar 27 18:17:00 GMT+05:30 2020,27-Mar-2020 18:17:00.490,78.5370239,17.34108617,0.0,9.648001,434.4302978515625,0.0,9.69102859,-0.02682947,-0.17207488,0.0759132,-,16.86274529,-0.05733588,0.93903482,-0.00578725,-0.02133093,14.90196133,7.45098066,-,-,-,-,1.20000005,0.13953489,13.77858543,249.67883301,-,-,90,0.0502347,61.96078491,52.54901886,-,-,811.5,0.89177585,0.53091139,0.00884852,4.39594412,-6.25,2.34375,-,3.125,9.64800072,434.43029785,0,17.34108543,78.53702545,23,1,0.06736584,52,12.03813267,0.41431651,12.03591537,8.30829334,1.1703856,33.99975967,0.55500001,0.74000001,6.66666698,872,0,1,18.8235302,13.5,0.54916507,1.23377752,81.05020142,3.48524714,0.00080625,42,9.24300003,33.29199982,-1.74045277,-,13.75800037,13.89999962
Fri Mar 27 18:17:01 GMT+05:30 2020,27-Mar-2020 18:17:01.492,78.53703647,17.34108034,1.53,9.648001,436.437255859375,118.1,10.29708481,-1.35392463,1.09752882,0.04156921,-,17.25490189,0.06494525,1.04965186,-0.13801473,0.01187857,16.86274529,9.4117651,-,-,-,-,2,0.27272728,13.77858543,249.67883301,-,-,90,1.71087563,67.84313965,52.54901886,-,-,811.5,0.89177585,0.53091139,0.00884852,4.39594412,-6.25,3.125,-,2.34375,9.64800072,436.43725586,118.09999847,17.34107971,78.53703308,22,6,2.29432201,52,12.03813267,0.41431651,12.03591537,8.30829334,1.1703856,33.99975967,0.84999996,0.74000001,7.05882359,872,5.5079999,6,17.25490189,12,20.13223267,1.23377752,81.05020142,3.48524714,0.00212167,43,10.31599998,33.29199982,-1.74045277,-,13.71100044,13.89999962
Fri Mar 27 18:17:02 GMT+05:30 2020,27-Mar-2020 18:17:02.488,78.53705413,17.34106806,2.21,9.648001,436.826416015625,133.3,11.49721909,-2.79240942,0.57651216,0.10607602,-,17.25490189,0.1155858,1.06686699,-0.30516103,0.011146,16.86274529,9.4117651,-,-,-,-,2.85714293,0.44444445,13.77858543,249.67883301,-,-,90,0.92894506,53.72549057,32.94117737,-,-,1029,0.93669343,0.32089525,0.00534825,4.39438581,-6.25,3.125,-,0.78125,9.64800072,436.82641602,133.30000305,17.34106827,78.53705597,22,0.04400015,1.24573588,52,7.83203793,4.11284351,12.03503036,8.30890465,11.61820221,33.99726105,0.84999996,0.74000001,7.05882359,873,7.95599985,8,20,12.5,8.62058449,1.71362185,58.35471725,4.84073973,0.00470583,44,11.17399979,33.29199982,-5.94654751,-,13.71100044,13.89999962
Fri Mar 27 18:17:03 GMT+05:30 2020,27-Mar-2020 18:17:03.490,78.53706358,17.34105753,1.53,9.648001,436.0328369140625,155.0,9.4957962,-1.10239935,2.22819471,0.01959306,-,18.8235302,0.01827154,0.98970371,-0.15864857,0.07744289,20.3921566,10.1960783,-,-,-,-,2.85714293,0.44444445,13.77858543,249.67883301,-,-,90,0.92894506,53.72549057,32.54901886,-,-,1029,0.93669343,0.32089525,0.00534825,4.39438581,-6.25,3.125,-,0.78125,9.64800072,436.03283691,155,17.34105682,78.5370636,22,0.04400015,1.24573588,52,7.83203793,4.11284351,12.03503036,8.30890465,11.61820221,33.99726105,0.07,0.72999996,10.1960783,875,5.5079999,8,20,12.5,8.62058449,1.71362185,58.35471725,4.84073973,0.00470583,45,12.29500008,33.29199982,-5.94654751,-,13.82900047,13.89999962
Fri Mar 27 18:17:04 GMT+05:30 2020,27-Mar-2020 18:17:04.490,78.53706598,17.34104215,1.81,9.648001,436.0848388671875,179.1,10.08268929,-1.50244427,-0.25232339,0.03903215,-,18.8235302,0.09915236,1.08676827,-0.13581705,-0.01168552,20.3921566,10.1960783,-,-,-,-,3.875,0.67391306,13.77858543,249.67883301,-,-,90,1.25618982,35.29411697,32.54901886,-,-,1514,0.99409312,0.33155003,0.00552583,4.39239359,-6.25,0,-,0.78125,9.64800072,436.08483887,179.1000061,17.34104156,78.5370636,22,4.48400021,1.6845783,52,6.38166046,5.3075633,12.03427792,8.3094244,14.99311638,33.99513626,0.88499999,0.72999996,10.1960783,875,6.51599979,11,17.25490189,-4,7.92303228,2.22704196,44.90167618,6.29107952,0.01005222,46,13.22500038,33.29199982,-7.39692497,-,13.82900047,13.89999962
Fri Mar 27 18:17:05 GMT+05:30 2020,27-Mar-2020 18:17:05.505,78.53706318,17.3410182,2.71,9.648001,433.998046875,193.1,11.33432579,-0.83171022,0.57890761,0.02911376,-,17.64705849,-0.02437198,0.97090125,-0.08307257,-0.14061646,23.52941132,11.76470566,-,-,-,-,4.66666651,0.89361703,13.77858543,249.67883301,-,-,90,1.25618982,55.68627548,30.19607925,-,-,854.5,1.08948779,0.62086177,0.0103477,4.38908339,-6.25,0,-,-2.34375,9.64800072,433.99804688,193.1000061,17.34101868,78.5370636,22,1.24400043,1.6845783,53,8.12211323,3.89719391,12.03336906,8.31005192,11.00902271,33.99256897,0.88499999,0.81999999,7.45098066,876,9.75599957,11,17.64705849,7.5,7.92303228,2.43581104,41.0532341,6.88082218,0.014165,47,14.28100014,33.29199982,-5.65647221,-,13.82900047,14
Fri Mar 27 18:17:06 GMT+05:30 2020,27-Mar-2020 18:17:06.491,78.53705383,17.34099111,3.01,9.648001,434.0047607421875,201.1,12.54404354,-2.0414269,3.44150448,0.23334813,-,17.64705849,0.42903087,1.20410037,-0.08600281,0.66385889,25.49019623,12.54901981,-,-,-,-,5.5,1.14583337,13.77858543,249.67883301,-,-,90,1.63635564,55.68627548,38.4313736,-,-,986.5,1.13065505,0.34933931,0.00582232,4.38765526,-6.25,-3.125,-,-2.34375,9.64800072,434.00476074,201.1000061,17.34099197,78.53705597,23,2.16400051,2.1943891,53,8.12211323,6.92627048,12.03279877,8.31044579,19.56573677,33.99095535,0.79499996,0.83499998,7.45098066,878,10.83599949,13,17.64705849,7.5,15.83954334,2.93475103,34.07373428,8.29025745,0.01825167,48,15.29800034,33.29199982,-5.65647221,-,13.75800037,13.80000019
Fri Mar 27 18:17:07 GMT+05:30 2020,27-Mar-2020 18:17:07.491,78.53704478,17.34095802,3.81,9.648001,432.83282470703125,200.7,10.42883587,-0.84368765,0.3549304,0.05189786,-,15.29411793,-0.14155538,0.85430181,0.00813143,-0.1807853,20.3921566,10.1960783,-,-,-,-,5.5,1.14583337,13.77858543,249.67883301,-,-,89,1.63635564,59.60784531,25.09803963,-,-,986.5,1.16247451,0.27367058,0.00456118,4.3865509,-6.25,1.5625,-,0.78125,9.64800072,432.83282471,200.69999695,17.34095764,78.53704834,24,2.16400051,2.1943891,53,5.51143408,10.44887447,12.03262138,8.31056786,29.51659584,33.99045563,0.09,0.83499998,5.09803915,879,13.7159996,13,18.8235302,9.5,15.83954334,3.68616343,27.12791252,10.41289043,0.01825167,49,16.30699921,33.29199982,-8.26715088,-,13.59300041,14
Fri Mar 27 18:17:08 GMT+05:30 2020,27-Mar-2020 18:17:08.489,78.53703196,17.34092049,4.05,9.648001,432.927978515625,199.1,9.63473415,-0.92513394,0.54896414,0.00723678,-,16.07843208,0.16900879,1.16503024,-0.00444422,-0.19128533,20.3921566,10.1960783,-,-,-,-,6.75,1.62,13.77858543,249.67883301,-,-,89,1.63635564,33.33333206,24.70588303,-,-,999,1.18309104,0.28476718,0.00474612,4.38583565,-6.25,-2.34375,-,-3.125,9.64800072,432.92797852,199.1000061,17.3409214,78.53703308,24,1.57999992,2.1943891,53,5.51143408,10.0417099,12.03239918,8.3107214,28.36641121,33.9898262,0.875,0.82999998,5.88235283,880,14.57999992,13,16.07843208,15.5,15.83954334,4.26394033,23.45199776,12.04502869,0.02482389,50,17.30999947,33.29199982,-8.26715088,-,13.89999962,13.89999962
Fri Mar 27 18:17:09 GMT+05:30 2020,27-Mar-2020 18:17:09.490,78.53701535,17.3408819,4.0,9.648001,435.2244873046875,198.9,8.98436165,0.51454866,0.05669332,0.04270408,-,16.07843208,-0.07983178,0.90912181,-0.0319153,0.03641939,20.3921566,10.1960783,-,-,-,-,7.23076916,1.84313726,13.77858543,249.67883301,-,-,89,1.63635564,34.11764908,24.70588303,-,-,965.5,1.20299172,0.27713823,0.00461897,4.38514519,-6.25,-4.6875,-,-4.6875,9.64800072,435.2244873,198.8999939,17.34088135,78.53701782,24,1.39999962,2.1943891,53,5.51143408,10.31813335,12.03220749,8.31085396,29.1472683,33.98928833,0.78499997,0.82499999,5.88235283,880,14.39999962,13,16.07843208,13.5,15.83954334,4.76845646,20.97071075,13.4702158,0.02740583,51,18.29100037,33.29199982,-8.26715088,-,13.82900047,14
