GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Thu Jan 02 16:26:49 GMT+05:30 2020,26:49.7,78.53296189,17.34139502,7.06,3.216,425.1763916,194.5,10.27672195,-1.25570989,1.36582243,0.05297322,-,19.6078434,-0.02466729,0.97041285,-0.01970594,-0.1923842,29.01960754,14.50980377,-,-,-,-,14.45751667,5.9783783,13.77858543,216.2289124,-,-,74,2.95089865,59.60784531,44.31372452,-,-,1298,4.837533,0.5881995,0.00980332,7.63282871,-7.03125,3.90625,-,3.125,3.21600008,425.1763916,194.5,17.34139442,78.53295898,26,1.58400154,3.95722032,33,8.70226383,9.72306061,12.39057159,8.07048512,27.46627235,35.00161362,0.065,0.79499996,8.62745094,412,25.41599846,27,20,-8.5,21.70908928,11.61314392,8.61075401,32.80548859,0.33847806,84,84.94200134,0,-5.0763216,-,14.13500023,14.19999981,-
Thu Jan 02 16:26:50 GMT+05:30 2020,26:50.7,78.53293201,17.34133592,7.28,3.216,425.2016602,195.6,9.71019173,-0.68438834,0.81246674,0.01193099,-,14.90196133,0.04226477,1.01729703,-0.16511954,0.05302414,14.90196133,7.45098066,-,-,-,-,14.61290359,6.08870983,13.77858543,214.695282,-,-,74,2.95089865,27.84313774,21.96078491,-,-,1123.5,4.86578417,0.30138707,0.00502312,7.63184834,-7.8125,1.5625,-,1.5625,3.21600008,425.2016602,195.6000061,17.3413353,78.53292847,26,0.20800018,3.95722032,33,4.6412077,19.70576859,12.39182377,8.06966972,55.66601181,35.00514984,0.88499999,0.79499996,4.70588255,413,26.20800018,26,14.90196133,10.5,21.70908928,11.6538105,8.5807066,32.92036819,0.34517124,85,85.90100098,0,-9.13737774,-,14.04100037,14.19999981,-
Thu Jan 02 16:26:51 GMT+05:30 2020,26:51.7,78.53291512,17.34127044,7.27,3.216,425.3744507,195.2,9.71737862,-1.73360777,0.06627518,0.04236634,-,22.35294151,-0.28858036,0.70534748,-0.05560148,-0.17187245,33.33333206,16.47058868,-,-,-,-,14.68589783,6.14209127,13.77858543,215.5253754,-,-,75,2.95089865,71.37255096,49.41176605,-,-,1123,4.92717552,0.62038594,0.01033977,7.6297183,-7.03125,4.6875,-,3.90625,3.21600008,425.3744507,195.199997,17.34127045,78.53291321,27,0.17199898,3.95722032,33,10.29767895,9.21861458,12.39128113,8.07002258,26.04128456,35.00361633,0.09999999,0.79499996,12.15686321,414,26.17199898,26,21.56862831,6,21.70908928,11.64163399,8.58968067,32.88597107,0.35223457,86,86.92099762,0,-3.48090649,-,14.20600033,14.19999981,-
Thu Jan 02 16:26:52 GMT+05:30 2020,26:52.7,78.53289554,17.34120713,7.41,3.216,425.1071167,196,9.44788742,-0.88441074,0.88672662,0.02404401,-,11.37254906,-0.02549263,0.96699429,-0.03911883,0.01139018,14.90196133,7.45098066,-,-,-,-,14.90566063,6.30319166,13.77858543,216.3106537,-,-,75,-,27.45098114,22.74509811,-,-,1272.5,4.99396229,0.31109318,0.00518489,7.6274004,-7.8125,2.34375,-,1.5625,3.21600008,425.1071167,196,17.3412075,78.53289795,27,0.67599869,-,33,4.6412077,19.0909481,12.39077759,8.07035065,53.92923355,35.00219727,0.88,0.79499996,1.56862748,415,26.67599869,26,14.90196133,-2.5,-,11.63074493,8.59772301,32.85520935,0.3614018,87,87.93299866,0,-9.13737774,-,14.1590004,14.19999981,-
Thu Jan 02 16:26:53 GMT+05:30 2020,26:53.7,78.53287585,17.34114234,7.46,3.216,425.2258911,196.5,10.22521973,-1.14671564,2.01978803,0.03296243,-,14.50980377,0.06924238,1.04232609,-0.11689252,0.10589073,14.90196133,7.45098066,-,-,-,-,15.03105545,6.4021163,13.77858543,214.4231567,-,-,75,-,29.41176605,21.1764698,-,-,891.5,5.01964951,0.2630682,0.00438447,7.62650919,-8.59375,0.78125,-,0.78125,3.21600008,425.2258911,196.5,17.34114265,78.53287506,28,2.85599899,-,33,4.78624535,21.73998642,12.39195347,8.06958485,61.41239166,35.00551605,0.89999998,0.79499996,4.70588255,416,26.85599899,24,14.90196133,17,-,11.66852665,8.5698843,32.96194077,0.36862901,88,88.91899872,0,-8.99234009,-,14.1590004,14.19999981,-
Thu Jan 02 16:26:54 GMT+05:30 2020,26:54.7,78.53285769,17.34108215,7.2,3.216,425.4715576,196.1,9.47184181,-1.73241019,7.66832638,0.10301843,-,14.50980377,-0.07517999,0.8663891,-0.04058396,0.22004834,14.90196133,7.45098066,-,-,-,-,15.06172848,6.43799496,13.77858543,213.6489868,-,-,75,-,36.47058868,27.45098114,-,-,784,5.04448032,0.28427306,0.00473788,7.62564754,-7.8125,-2.34375,-,-1.5625,3.21600008,425.4715576,196.1000061,17.34108162,78.5328598,28,5.91999817,-,33,5.94654703,18.57076454,12.39301014,8.06889725,52.45978546,35.00850296,0.82499999,0.79499996,4.70588255,417,25.91999817,20,14.90196133,-1,-,11.702528,8.54498482,33.05798721,0.37344456,89,89.92700195,0,-7.8320384,-,14.13500023,14,-
Thu Jan 02 16:26:55 GMT+05:30 2020,26:55.7,78.53284043,17.34102225,6.41,3.216,425.0400391,195.8,9.76528835,-0.96226382,0.39924675,0.03732388,-,14.50980377,0.02008101,1.00679696,-0.1249507,0.00296573,14.90196133,7.45098066,-,-,-,-,15.03067493,6.44736862,13.77858543,212.9750671,-,-,75,-,36.07843018,27.05882263,-,-,756.5,5.06725168,0.24999447,0.00416657,7.62485743,-7.8125,-1.5625,-,-1.5625,3.21600008,425.0400391,195.8000031,17.34102249,78.53283691,27,13.07599831,-,33,5.94654703,17.59761429,12.39389992,8.06831741,49.71077728,35.01101685,0.17,0.78999996,4.31372547,418,23.07599831,10,14.50980377,-1,-,11.73142529,8.52393627,33.13961792,0.37772372,90,90.91699982,0,-7.8320384,-,14.11200047,14.10000038,-
Thu Jan 02 16:26:56 GMT+05:30 2020,26:56.7,78.53282647,17.34098148,5.03,3.216,424.8115234,196.1,11.20018005,-1.47968721,3.13847637,0.08108753,-,12.94117641,0.02299532,1.01473296,-0.08209582,-0.00313897,14.90196133,7.45098066,-,-,-,-,14.9454546,6.45549726,13.77858543,212.9750671,-,-,75,-,32.54901886,23.52941132,-,-,740,5.09025288,0.22327936,0.00372132,7.6240592,-8.59375,0,-,0,3.21600008,424.8115234,196.1000061,17.34098053,78.53282928,27,11.1079998,-,33,5.51143408,8.86641788,12.3932972,8.06871033,25.04637718,35.00931168,0.09,0.79499996,3.13725495,419,18.1079998,7,13.33333397,-13,-,11.71745014,8.53410244,33.10013962,0.37996426,91,91.91699982,0,-8.26715088,-,14.18200016,14.19999981,-
Thu Jan 02 16:26:57 GMT+05:30 2020,26:57.7,78.53282815,17.34096002,2.28,3.216,425.7788086,196.8,8.78553772,-1.05209422,0.57890761,0.05250288,-,13.33333397,-0.13358511,0.86248219,-0.07928766,-0.10008136,14.90196133,7.45098066,-,-,-,-,14.84431171,6.45572901,13.77858543,212.9750671,-,-,75,-,32.54901886,21.96078491,-,-,722,5.11109447,0.19356218,0.00322604,7.62333584,-7.8125,0,-,0,3.21600008,425.7788086,196.8000031,17.34095955,78.53282928,26,2.20799923,-,33,4.931283,7.95484591,12.39253807,8.06920433,22.47131729,35.00717163,0.82999998,0.79499996,5.88235283,420,8.20799923,6,16.47058868,7.5,-,11.69918442,8.54742622,33.04854584,0.38191175,92,92.94000244,0,-8.84730244,-,14.13500023,14.19999981,-
Thu Jan 02 16:26:58 GMT+05:30 2020,26:58.7,78.53282405,17.34095086,1.81,3.216,425.8656006,199.3,9.27660942,-0.78739393,0.93224072,0.11161482,-,10.98039246,-0.0459001,0.94562781,-0.08026441,-0.00497036,16.86274529,8.62745094,-,-,-,-,14.70588207,6.45994854,13.77858543,212.9750671,-,-,75,-,40.39215851,33.33333206,-,-,667,5.15761566,0.16635709,0.00277262,7.62172174,-7.8125,-0.78125,-,-0.78125,3.21600008,425.8656006,199.3000031,17.34095001,78.53282166,26,1.48400021,-,33,6.67173576,9.25573635,12.39071274,8.07039261,26.14614868,35.00201416,0.74000001,0.80500001,1.17647064,422,6.51599979,8,18.4313736,0.5,-,11.65092945,8.58282757,32.91223145,0.38426062,93,93.93699646,0,-7.10684967,-,12.95699978,13,-
Thu Jan 02 16:26:59 GMT+05:30 2020,26:59.7,78.53281494,17.34093499,1.63,3.216,426.322998,208,10.15694809,-3.19005871,1.80060172,0.06683114,-,15.29411793,0.03510898,1.0022794,-0.25656772,-0.08188941,22.35294151,10.98039246,-,-,-,-,14.70588207,6.45994854,13.77858543,212.9750671,-,-,75,-,40.39215851,30.98039246,-,-,738.5,5.18003225,0.23862401,0.00397707,7.62094402,-7.8125,-0.78125,-,-0.78125,3.21600008,426.3229981,208,17.34093475,78.53281403,30,1.48400021,-,33,6.67173576,7.37445736,12.38985538,8.07095146,20.83180046,34.99959183,0.875,0.80500001,2.74509811,422,5.86800003,8,14.11764717,6,-,11.63036919,8.59800053,32.85415268,0.38426062,94,94.90299988,0,-7.10684967,-,13.33399963,13.39999962,-
Thu Jan 02 16:27:00 GMT+05:30 2020,27:00.7,78.53280353,17.34092452,1.67,3.216,426.0612793,234.3,10.45877934,-2.89541483,1.93594635,0.06871136,-,16.07843208,0.13570587,1.11228573,-0.18843943,0.02750655,25.49019623,12.94117641,-,-,-,-,14.63583851,6.49230766,13.77858543,212.9750671,-,-,75,1.64521325,49.01960754,36.47058868,-,-,831,5.21309948,0.33181974,0.00553033,7.61979628,-7.8125,-2.34375,-,-2.34375,3.21600008,426.0612793,234.3000031,17.34092522,78.5328064,30,4.98800039,2.20626736,33,7.68700027,7.29196692,12.38898468,8.07151794,20.59877586,34.99713135,0.14,0.81,5.88235283,424,6.01199961,11,16.07843208,4.5,21.27324486,11.60961151,8.61337376,32.79551315,0.38972494,95,95.9280014,0,-6.09158516,-,14.1590004,14.30000019,-
Thu Jan 02 16:27:01 GMT+05:30 2020,27:01.7,78.53277019,17.34091879,2.93,3.216,426.901123,262.7,10.22162628,-0.46280652,0.0746594,0.06205505,-,17.25490189,-0.03860813,0.94697094,-0.16121253,-0.1299943,27.45098114,13.72549057,-,-,-,-,14.61142826,6.52295923,13.77858543,212.9750671,-,-,75,1.41470718,52.54901886,40,-,-,974,5.24338293,0.39676046,0.00661267,7.6187458,-7.8125,0.78125,-,0.78125,3.21600008,426.9011231,262.7000122,17.34091949,78.53276825,30,2.45199966,1.89715362,33,8.26715088,6.65284014,12.38800526,8.07215691,18.79333496,34.99436569,0.045,0.81999999,7.05882359,424,10.54800034,13,17.64705849,10.5,15.09404278,11.58600807,8.63092136,32.72883606,0.39250576,96,96.93000031,0,-5.51143456,-,14.27700043,14.19999981,-
Thu Jan 02 16:27:02 GMT+05:30 2020,27:02.7,78.5327402,17.34091545,3.5,3.216,426.3048096,280.2,8.28727722,-0.75864816,1.55865836,0.029193,-,12.15686321,0.05857585,1.05233788,-0.10712504,-0.06955793,14.90196133,7.45098066,-,-,-,-,14.61016941,6.56345177,13.77858543,213.0056,-,-,75,2.18516231,25.88235283,21.1764698,-,-,1028.5,5.27621078,0.25134385,0.00418906,7.61760664,-7.8125,2.34375,-,2.34375,3.21600008,426.3048096,280.2000122,17.34091568,78.53273773,30,2.40000057,2.93035102,33,4.49617004,12.25219822,12.38798237,8.07217216,34.61072922,34.99430084,0.06,0.81999999,2.35294127,425,12.59999943,15,16.07843208,13.5,20.2881031,11.58916569,8.6285696,32.73775482,0.39690202,97,97.92199707,0,-9.28241539,-,14.13500023,14.30000019,-
Thu Jan 02 16:27:03 GMT+05:30 2020,27:03.7,78.53270772,17.34092215,3.53,3.216,426.9373779,284.6,9.0538311,-1.04371011,2.33958435,0.04048828,-,13.72549057,-0.0405189,0.9229185,-0.10639247,0.13848974,14.90196133,7.45098066,-,-,-,-,14.59550571,6.57721519,13.77858543,212.7238007,-,-,76,2.18516231,23.13725471,18.43137169,-,-,892,5.30028391,0.2319705,0.00386617,7.61677122,-8.59375,0,-,1.5625,3.21600008,426.9373779,284.6000061,17.3409214,78.53270721,31,0.70799923,2.93035102,33,4.20609426,14.22370434,12.38829517,8.07196808,40.17995453,34.99518585,0.84499997,0.815,3.52941179,426,12.70799923,12,14.11764717,-6,20.2881031,11.60159206,8.61932755,32.77286148,0.40059578,98,98.91400146,0,-9.57249069,-,14.1590004,14.30000019,-
Thu Jan 02 16:27:04 GMT+05:30 2020,27:04.7,78.53267582,17.34092951,3.55,3.216,426.8648682,286.8,9.70300579,-1.03532588,2.59110975,0.04757565,-,13.33333397,0.00420191,0.94697094,-0.18441035,0.17743766,14.90196133,7.45098066,-,-,-,-,14.52777767,6.58690166,13.77858543,212.7238007,-,-,76,2.18516231,23.13725471,17.64705849,-,-,828,5.31654453,0.18956463,0.00315941,7.61620712,-8.59375,3.125,-,2.34375,3.21600008,426.8648682,286.7999878,17.34092903,78.5326767,31,4.77999973,2.93035102,33,4.06105661,10.4433403,12.38796329,8.07218361,29.5009613,34.99424744,0.075,0.815,3.13725495,427,12.77999973,8,13.33333397,-1.5,20.2881031,11.59615421,8.62336922,32.75749969,0.40286288,99,99.93699646,0,-9.7175293,-,14.18200016,14.19999981,-
Thu Jan 02 16:27:05 GMT+05:30 2020,27:05.7,78.53265457,17.34093649,2.46,3.216,426.6380615,286.1,10.00124264,-1.16947269,1.22209358,0.04327846,-,12.94117641,0.02166833,1.01570976,-0.07916557,-0.02816817,14.50980377,7.45098066,-,-,-,-,14.41208744,6.57393503,13.77858543,212.7238007,-,-,76,2.18516231,25.09803963,19.2156868,-,-,765,5.33649826,0.18962297,0.00316038,7.61551428,-8.59375,1.5625,-,1.5625,3.21600008,426.6380615,286.1000061,17.34093666,78.53265381,31,5.85599995,2.93035102,33,4.49617004,5.80007124,12.38683891,8.07291698,16.38438225,34.99106979,0.48499998,0.81,3.13725495,428,8.85599995,3,13.33333397,-4,20.2881031,11.56906986,8.64355755,32.68098831,0.40450525,100,100.939003,0,-9.28241539,-,14.13500023,14.19999981,-
Thu Jan 02 16:27:06 GMT+05:30 2020,27:06.7,78.5326408,17.34093959,1.49,3.216,427.5338135,283.6,9.70540047,-0.82931477,1.48799181,0.02346116,-,11.76470566,0.0615894,1.03609931,-0.09039818,0.11101865,14.90196133,7.45098066,-,-,-,-,14.28804302,6.55610991,13.77858543,212.7238007,-,-,76,-,28.23529434,19.2156868,-,-,778,5.35237169,0.18851081,0.00314185,7.61496353,-8.59375,0,-,0,3.21600008,427.5338135,283.6000061,17.34094048,78.53263855,32,2.36399984,-,33,4.78624535,3.50057387,12.38532257,8.07390499,9.88862705,34.98678589,0.85999995,0.81,1.96078432,429,5.36399984,3,14.90196133,12.5,-,11.53154182,8.67168617,32.57497787,0.40522942,101,101.9369965,0,-8.99234009,-,14.27700043,14.19999981,-
Thu Jan 02 16:27:07 GMT+05:30 2020,27:07.7,78.5326331,17.34093979,0.79,3.216,426.1668701,284.5,9.846735,-0.97543895,0.8807379,0.02525147,-,11.76470566,0.01885128,1.01009345,-0.09967732,-0.01559252,14.90196133,7.45098066,-,-,-,-,14.22702694,6.54726362,13.77858543,212.7238007,-,-,76,-,21.96078491,17.64705849,-,-,838,5.36070442,0.16942134,0.00282369,7.61467457,-9.375,-1.5625,-,-0.78125,3.21600008,426.1668701,284.5,17.34094048,78.53263092,32,0.1559999,-,33,4.06105661,3.89499903,12.38532257,8.07390499,11.00282288,34.98678589,0.85499996,0.81,2.74509811,430,2.8440001,3,12.94117641,2,-,11.53154182,8.67168617,32.57497787,0.40571275,102,102.8700028,0,-9.7175293,-,14.1590004,14.19999981,-
Thu Jan 02 16:27:08 GMT+05:30 2020,27:08.7,78.53262641,17.3409402,0.76,3.216,425.4935913,285.5,9.80241776,-0.8424899,1.17298627,0.05581859,-,12.94117641,0.03697235,1.0075295,-0.13349727,0.10405933,14.90196133,7.45098066,-,-,-,-,14.10160446,6.52722788,13.77858543,212.7238007,-,-,76,-,24.70588303,18.03921509,-,-,697,5.38884163,0.17219009,0.00286983,7.61369801,-8.59375,-3.125,-,-2.34375,3.21600008,425.4935913,285.5,17.34094048,78.53262329,31,0.73599982,-,33,4.35113192,3.83236957,12.38380527,8.07489491,10.82590294,34.98250198,0.83999997,0.80500001,2.74509811,431,2.73599982,2,12.94117641,0,-,11.49431896,8.69976902,32.46982956,0.40687874,103,103.9179993,0,-9.42745399,-,14.13500023,14.19999981,-
Thu Jan 02 16:27:09 GMT+05:30 2020,27:09.7,78.53261563,17.34094151,1,3.216,425.7532349,286.8,10.01920891,-0.94070452,1.48799181,0.050077,-,12.94117641,0.02217885,0.99947125,-0.09259588,0.09136157,14.90196133,7.45098066,-,-,-,-,13.9629631,6.5,13.77858543,212.7238007,-,-,76,-,26.66666794,20,-,-,691.5,5.40341187,0.17334113,0.00288902,7.61319256,-8.59375,-3.90625,-,-3.90625,3.21600008,425.7532349,286.7999878,17.34094238,78.53261566,31,2.5999999,-,33,4.6412077,1.26897371,12.38213921,8.07598114,3.58467174,34.97779465,0.77499998,0.81,2.74509811,432,3.5999999,1,12.94117641,-2.5,-,11.45341396,8.73083878,32.35427856,0.40717986,104,104.9410019,0,-9.13737774,-,14.18200016,14.10000038,-
Thu Jan 02 16:27:10 GMT+05:30 2020,27:10.7,78.53260867,17.34094223,0.55,3.216,425.9835205,287.9,9.75570583,-1.10838795,0.54057997,0.03353537,-,12.94117641,0.00414071,0.99690729,-0.10920061,-0.05686019,14.50980377,7.45098066,-,-,-,-,13.9629631,6.46813726,13.77858543,212.7238007,-,-,76,-,26.66666794,20.3921566,-,-,712,5.42064381,0.17122568,0.00285376,7.6125946,-8.59375,-2.34375,-,-2.34375,3.21600008,425.9835205,287.8999939,17.34094238,78.53260803,32,1.98000002,-,33,4.6412077,0,12.38025188,8.07721138,0,34.97246552,0.08,0.81,2.74509811,433,1.98000002,0,13.33333397,-2.5,-,11.40692806,8.76641941,32.22296143,0.40717986,105,105.0390015,0.87900001,-9.13737774,-,14.18200016,14.10000038,-
Thu Jan 02 16:27:11 GMT+05:30 2020,27:11.7,78.53260611,17.3409406,0,3.216,426.0405273,0,9.59880257,-1.07365358,0.89151752,0.00775826,-,13.33333397,0.03208811,1.02291322,-0.12849142,-0.05979044,14.50980377,7.45098066,-,-,-,-,13.9629631,6.45232296,13.77858543,212.7238007,-,-,76,-,32.94117737,20,-,-,715.5,5.43237448,0.17719866,0.00295331,7.61218739,-7.8125,0,-,-0.78125,3.21600008,426.0405273,0,17.34094048,78.53260803,32,0,-,33,4.6412077,0,12.38015175,8.07727718,0,34.97217941,0.085,0.80500001,3.13725495,434,0,0,15.29411793,6.5,-,11.40444756,8.76832676,32.21595383,0.40717986,106,105.0390015,1.76199996,-9.13737774,-,12.95699978,12.89999962,-
Thu Jan 02 16:27:12 GMT+05:30 2020,27:12.7,78.53260026,17.34094078,0.44,3.216,426.0692139,291.1,9.63473415,-1.82703161,-0.05828965,0.02840391,-,17.64705849,0.00775396,0.99641889,-0.14839269,-0.09812786,25.09803963,12.54901981,-,-,-,-,13.8324604,6.42822361,13.77858543,212.7238007,-,-,76,0.23241115,41.17647171,32.15686417,-,-,1038.5,5.46722221,0.2906777,0.00484463,7.61097813,-7.8125,0,-,0,3.21600008,426.0692139,291.1000061,17.34094048,78.5326004,29,0.41600001,0.31166849,33,6.67173576,0.75673276,12.38005161,8.07734299,2.13766313,34.97189713,0.16,0.80500001,7.45098066,435,1.58399999,2,16.47058868,15.5,2.13703918,11.40197945,8.77022457,32.20898056,0.40736651,107,105.6640015,2.19400001,-7.10684967,-,14.27700043,14.30000019,-
Thu Jan 02 16:27:13 GMT+05:30 2020,27:13.7,78.53259888,17.34094061,0,4.288,426.1287842,0,9.29457664,-0.7957781,-0.13015401,0.01807017,-,18.03921509,0.04388617,1.03695405,-0.08343884,-0.0180344,16.47058868,8.23529434,-,-,-,-,13.73056984,6.41646481,13.77858543,212.7238007,-,-,76,1.10229278,51.76470566,40,-,-,795,5.50694656,0.49625972,0.00827099,7.60960007,-7.8125,2.34375,-,2.34375,4.28800011,426.1287842,0,17.34094048,78.5326004,29,5,1.47819901,33,8.55722618,1.32973921,12.37824059,8.07852459,3.75632524,34.96678162,0.09,0.80500001,7.84313726,436,0,5,16.47058868,-4.5,13.24011898,11.3583374,8.80392265,32.08569717,0.40831941,108,106.7340012,2.19400001,-5.22135925,-,13.07499981,13.10000038,-
Thu Jan 02 16:27:14 GMT+05:30 2020,27:14.7,78.53258874,17.34094511,1,3.216,425.1778564,296.5,9.89703941,-0.96825254,-1.48958802,0.05320416,-,22.35294151,0.01851823,1.01070392,-0.04729911,-0.2136285,27.84313774,14.50980377,-,-,-,-,13.65641022,6.41686726,13.77858543,212.7238007,-,-,76,1.10229278,70.98039246,40.7843132,-,-,995,5.54262924,0.49949896,0.00832498,7.60836172,-7.03125,5.46875,-,4.6875,3.21600008,425.1778565,296.5,17.34094429,78.53258514,29,3.4000001,1.47819901,33,10.1526413,2.64223146,12.3767252,8.07951355,7.46393108,34.96250153,0.065,0.79999995,12.15686321,437,3.5999999,7,22.74509811,3.5,13.24011898,11.32288456,8.83148861,31.98554993,0.40982401,109,107.7220001,2.19400001,-3.62594414,-,14.18200016,14.19999981,-
Thu Jan 02 16:27:15 GMT+05:30 2020,27:15.7,78.53257539,17.3409578,1.78,3.216,425.6345215,295.3,10.29349136,-1.02574396,-0.38527247,0.03257255,-,22.74509811,0.02750932,1.02523303,-0.06243873,-0.10728488,28.23529434,14.11764717,-,-,-,-,13.63265324,6.42307711,13.77858543,212.7238007,-,-,77,2.07296848,76.47058868,47.84313583,-,-,1251.5,5.56738949,0.58812165,0.00980203,7.60750246,-7.03125,3.90625,-,4.6875,3.21600008,425.6345215,295.2999878,17.34095764,78.53257751,29,2.59200048,2.7798965,33,11.02286816,2.61809325,12.37506199,8.08059978,7.39574337,34.95780182,0.80500001,0.79999995,12.54901981,438,6.40799952,9,22.35294151,6,15.81699085,11.28384972,8.86203957,31.87528038,0.41077736,110,108.6920013,2.19400001,-2.75571728,-,14.11200047,14.30000019,-
Thu Jan 02 16:27:16 GMT+05:30 2020,27:16.7,78.53255854,17.34096932,1.98,3.216,425.5046387,290.6,9.62754822,-0.89039946,0.65436518,0.00684428,-,14.90196133,-0.08850498,0.90631372,-0.06683411,-0.03378448,16.07843208,8.62745094,-,-,-,-,13.63959408,6.443645,13.77858543,214.3229218,-,-,77,2.07296848,55.29411697,18.8235302,-,-,1151.5,5.66061926,0.4588663,0.00764777,7.6042676,-7.8125,0,-,0,3.21600008,425.5046387,290.6000061,17.34096909,78.53256226,29,7.87200022,2.7798965,33,4.20609426,7.1905036,12.37266827,8.08216286,20.31215668,34.95103836,0.03,0.78999996,4.70588255,440,7.12799978,15,14.90196133,-15,15.81699085,11.2310915,8.9036684,31.72624779,0.41400069,111,109.7360001,2.19400001,-9.57249069,-,14.13500023,14.19999981,-
Thu Jan 02 16:27:17 GMT+05:30 2020,27:17.7,78.53251966,17.34098174,4.12,3.216,424.9102783,288.8,10.26953602,-0.65564257,0.21838813,0.03905667,-,19.6078434,0.04956957,1.04684353,-0.0668341,-0.07773821,28.23529434,14.11764717,-,-,-,-,13.66499996,6.50714302,13.77858543,218.8942566,-,-,77,3.76392722,60,45.09803772,-,-,1207.5,5.70259762,0.59776556,0.00996276,7.60281086,-7.03125,0.78125,-,0,3.21600008,424.9102783,288.7999878,17.34098244,78.53251648,29,1.16800117,5.04750967,33,9.13737774,5.51968908,12.37150097,8.0829258,15.59234238,34.94774246,0.085,0.78999996,9.4117651,440,14.83199883,16,19.2156868,6.5,31.21327591,11.20582008,8.92374802,31.65485954,0.4209711,112,110.6940002,2.19400001,-4.6412077,-,14.04100037,14.19999981,-
Thu Jan 02 16:27:18 GMT+05:30 2020,27:18.7,78.53247383,17.3409959,4.66,3.216,424.7548218,287,9.92458725,-1.38985682,0.27468184,0.03331177,-,14.90196133,0.08909508,1.07980895,-0.1326426,-0.05832531,14.90196133,7.45098066,-,-,-,-,13.69801998,6.55687189,13.77858543,219.7030029,-,-,77,2.04637766,25.49019623,20,-,-,1207.5,5.73551893,0.27543414,0.00459057,7.60166836,-8.59375,-0.78125,-,-0.78125,3.21600008,424.7548218,287,17.34099579,78.5324707,30,0.22400093,2.74423766,33,4.35113192,13.5764246,12.37170601,8.08279133,38.35148239,34.9483223,0.90499997,0.78999996,4.70588255,441,16.77599907,17,14.90196133,5,16.55319595,11.21626377,8.91543961,31.6843605,0.42533192,113,111.7289963,2.19400001,-9.42745399,-,14.13500023,14.19999981,-
Thu Jan 02 16:27:19 GMT+05:30 2020,27:19.7,78.53242822,17.34101119,4.84,3.216,424.0579834,286.8,9.67905045,-0.81134868,1.50955105,0.04768606,-,16.07843208,0.08495416,1.0833497,-0.03435718,-0.13866298,14.90196133,7.45098066,-,-,-,-,13.71428585,6.58156013,13.77858543,219.5678406,-,-,77,2.04637766,26.66666794,19.6078434,-,-,984.5,5.74843454,0.29112488,0.00485208,7.60122013,-8.59375,-1.5625,-,-1.5625,3.21600008,424.0579834,286.7999878,17.34101105,78.53242493,30,0.42399979,2.74423766,33,4.49617004,12.84469604,12.37170601,8.08279133,36.28445053,34.9483223,0.82999998,0.78999996,5.88235283,442,17.42399979,17,14.50980377,15,16.55319595,11.21626377,8.91543961,31.6843605,0.4274947,114,112.6809998,2.19400001,-9.28241539,-,14.0170002,14.19999981,-
