GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Turbo Pressure Control(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Fri Mar 27 18:13:57 GMT+05:30 2020,27-Mar-2020 18:13:57.509,78.5370573,17.34119094,2.43,9.648001,434.53125,17.7,12.68657494,-1.37069297,2.97199059,0.0700173,-,17.64705849,-0.09967213,0.89581376,-0.0126245,-0.0140053,25.88235283,12.94117641,-,-,-,-,5.28571415,0.88095236,13.77858543,252.82759094,-,-,90,1.38989997,36.47058868,27.45098114,-,-,1454,1.68579495,0.36245918,0.00604099,4.53949881,-6.25,0,-,0,9.64800072,434.53125,17.70000076,17.34119034,78.53705597,19,2.25199986,1.86388659,48,6.09158516,4.85495377,12.07093334,8.28419113,13.71455956,34.0986824,0.84999996,0.16499999,7.05882359,688,8.74800014,11,18.8235302,21,9.12811661,1.28004777,78.12046051,3.61595416,0.00738056,39,6.38000011,33.51599884,-7.68700027,-,13.94699955,14
Fri Mar 27 18:13:58 GMT+05:30 2020,27-Mar-2020 18:13:58.504,78.53707204,17.34121463,2.51,9.648001,435.224609375,14.8,10.68754768,-2.28935885,1.1059128,0.04635688,-,16.47058868,-0.04757734,0.94416279,0.05843404,0.00784946,14.90196133,7.45098066,-,-,-,-,5.28571415,0.88095236,13.77858543,252.82759094,-,-,90,1.38989997,36.47058868,18.8235302,-,-,1454,1.73572481,0.2802816,0.00467136,4.53776598,-6.25,0,-,0,9.64800072,435.22460938,14.80000019,17.34121513,78.53707123,20,2.25199986,1.86388659,48,3.77098107,8.63281345,12.07054329,8.28445911,24.38647652,34.09757996,0.84999996,0.16499999,9.01960754,690,9.0359993,11,18.8235302,21,9.12811661,1.50982177,66.23160553,4.26503325,0.00738056,40,7.36499977,33.51599884,-10.0076046,-,13.94699955,14
Fri Mar 27 18:13:59 GMT+05:30 2020,27-Mar-2020 18:13:59.505,78.53708573,17.34124439,3.13,9.648001,435.3995361328125,12.4,9.99525356,-1.57790184,1.19933665,0.11346042,-,16.47058868,0.26848641,1.04147136,-0.33287627,0.54225355,14.90196133,7.45098066,-,-,-,-,6.375,1.18604648,13.77858543,252.82759094,-,-,90,1.86356556,20,18.8235302,-,-,1140,1.73572481,0.2802816,0.00467136,4.53776598,-6.25,0,-,0,9.64800072,435.39953613,12.39999962,17.34124374,78.53708649,20,4.9640007,2.49908257,49,3.77098107,8.63281345,12.07054329,8.28445911,24.38647652,34.09757996,0.78499997,0.17,9.01960754,690,11.26799965,14,16.86274529,27,15.60996246,1.50982177,66.23160553,4.26503325,0.01341875,41,8.17599964,33.51599884,-10.0076046,-,13.89999962,14
Fri Mar 27 18:14:00 GMT+05:30 2020,27-Mar-2020 18:14:00.505,78.53709611,17.34128188,3.74,9.648001,435.6146240234375,7.6,8.47652054,-0.36339423,-0.95898944,-0.01802806,-,18.4313736,-0.13294466,0.86406934,-0.03704324,-0.04269732,27.45098114,13.72549057,-,-,-,-,7.44444466,1.52272725,13.77858543,252.96847534,-,-,90,1.42807162,32.15686417,38.03921509,-,-,1252,1.78899217,0.31175482,0.00519591,4.53591776,-6.25,0,-,0,9.64800072,435.61462402,7.5999999,17.34128189,78.53709412,21,2.53600025,1.91507554,49,5.36639643,9.87800121,12.07029438,8.28462982,27.90395737,34.09687424,0.78499997,0.17,8.23529434,691,13.46399975,16,16.86274529,27,10.8920002,1.76340294,56.70735931,4.98136425,0.02061458,42,9.37100029,33.51599884,-8.41218948,-,13.89999962,14
Fri Mar 27 18:14:01 GMT+05:30 2020,27-Mar-2020 18:14:01.503,78.53710519,17.34132385,4.22,9.648001,435.758544921875,8.0,8.93405628,0.5301193,0.76335949,0.06682163,-,15.29411793,0.0709977,1.02181447,-0.13484029,0.1897691,27.45098114,13.72549057,-,-,-,-,7.44444466,1.52272725,13.77858543,252.96847534,-,-,90,1.42807162,32.15686417,38.03921509,-,-,1252,1.78899217,0.31175482,0.00519591,4.53591776,-6.25,0,-,0,9.64800072,435.75854492,8,17.34132385,78.53710175,21,2.53600025,1.91507554,49,5.36639643,9.87800121,12.07029438,8.28462982,27.90395737,34.09687424,0.89499998,0.17,5.09803915,691,15.19199848,16,15.68627453,3,10.8920002,1.76340294,56.70735931,4.98136425,0.02061458,43,10.36600018,33.51599884,-8.41218948,-,13.71100044,13.80000019
Fri Mar 27 18:14:02 GMT+05:30 2020,27-Mar-2020 18:14:02.504,78.53711389,17.34136822,4.25,9.648001,435.7362060546875,8.0,9.95453072,-0.76583457,2.28568625,0.05504974,-,15.29411793,-0.0710214,0.90631372,0.02913155,0.1003965,14.50980377,7.45098066,-,-,-,-,7.9000001,1.75555551,13.77858543,253.13902283,-,-,90,1.42807162,35.29411697,24.70588303,-,-,780.5,1.84927046,0.3608906,0.00601484,4.53382587,-6.25,0,-,0,9.64800072,435.73620605,8,17.34136772,78.537117,21,3.29999924,1.91507554,49,5.65647173,9.75211143,12.07003117,8.28481102,27.54833794,34.09613419,0.89499998,0.17,5.09803915,693,15.29999924,12,15.29411793,0.5,10.8920002,1.99836493,50.0398674,5.64509869,0.02731514,44,11.37300014,33.51599884,-8.12211418,-,13.71100044,13.80000019
Fri Mar 27 18:14:03 GMT+05:30 2020,27-Mar-2020 18:14:03.503,78.53712232,17.34140578,3.63,9.648001,435.2491455078125,4.0,9.54011345,-0.94070446,3.8451426,0.0550165,-,15.29411793,0.07497333,1.04281449,-0.06353757,0.15155376,14.50980377,7.45098066,-,-,-,-,7.9000001,1.75555551,13.77858543,253.13902283,-,-,90,1.42807162,35.29411697,24.70588303,-,-,780.5,1.84927046,0.3608906,0.00601484,4.53382587,-6.25,0,-,0,9.64800072,435.24914551,4,17.34140587,78.53712463,22,3.29999924,1.91507554,49,5.65647173,9.75211143,12.07003117,8.28481102,27.54833794,34.09613419,0.86500001,0.16499999,5.09803915,693,13.06799984,12,15.29411793,0.5,10.8920002,1.99836493,50.0398674,5.64509869,0.02731514,45,12.375,33.51599884,-8.12211418,-,13.71100044,13.89999962
Fri Mar 27 18:14:04 GMT+05:30 2020,27-Mar-2020 18:14:04.503,78.53712701,17.34143845,3.4,9.648001,434.62298583984375,352.7,9.53532219,-0.05916844,0.90948367,0.01366314,-,15.29411793,-0.01956,0.96272105,0.06014334,0.07365797,14.50980377,7.45098066,-,-,-,-,7.72727251,1.84782612,13.77858543,253.13902283,-,-,90,-,38.82352829,28.23529434,-,-,750.5,1.90404987,0.25382373,0.0042304,4.5319252,-6.25,0,-,0,9.64800072,434.62298584,352.70001221,17.34143829,78.53712463,23,6.23999977,-,49,6.38166046,10.39928055,12.06984138,8.28494072,29.37649727,34.09559631,0.86500001,0.16499999,5.09803915,695,12.23999977,6,15.29411793,-4.5,-,2.23839116,44.67401505,6.32313871,0.03260264,46,13.28299999,33.51599884,-7.39692497,-,13.71100044,13.89999962
Fri Mar 27 18:14:05 GMT+05:30 2020,27-Mar-2020 18:14:05.503,78.53711507,17.34145166,1.83,9.648001,432.0931396484375,330.1,10.52225876,0.16361105,0.72503185,0.02977137,-,15.68627453,-0.09525885,0.88958699,0.03340483,0.05973929,14.90196133,7.45098066,-,-,-,-,7.72727251,1.84782612,13.77858543,253.13902283,-,-,90,-,38.82352829,28.23529434,-,-,750.5,1.90404987,0.25382373,0.0042304,4.5319252,-6.25,0,-,0,9.64800072,432.09313965,330.1000061,17.34145164,78.537117,24,6.23999977,-,49,6.38166046,10.39928055,12.06984138,8.28494072,29.37649727,34.09559631,0.85999995,0.22,5.09803915,695,6.58799982,6,15.29411793,-4.5,-,2.23839116,44.67401505,6.32313871,0.03260264,47,14.34500027,33.51599884,-7.39692497,-,13.73499966,13.89999962
Fri Mar 27 18:14:06 GMT+05:30 2020,27-Mar-2020 18:14:06.504,78.53711129,17.341458,1.15,9.648001,433.73065185546875,313.0,9.80121994,-0.71912271,1.27958512,0.02924651,-,15.68627453,-0.06134398,0.91510445,-0.06561317,0.09685577,14.90196133,7.45098066,-,-,-,-,7.58333349,1.93617022,13.77858543,253.13902283,-,-,89,-,47.84313965,27.45098114,-,-,776.5,1.9798435,0.42711818,0.00711864,4.52929497,-6.25,1.5625,-,0.78125,9.64800072,433.73065186,313,17.34145737,78.53710938,24,1.86000013,-,49,11.16790581,3.08999252,12.06882191,8.28564072,8.72879314,34.09271622,0.83499998,0.745,5.09803915,697,4.13999987,6,17.64705849,2,-,2.26204658,44.20683289,6.3899622,0.03556097,48,15.33500004,33.51599884,-2.61067963,-,13.19299984,13.30000019
Fri Mar 27 18:14:07 GMT+05:30 2020,27-Mar-2020 18:14:07.501,78.53710078,17.3414585,0.77,9.648001,434.7425537109375,294.3,9.32452011,-2.23665857,2.23059034,0.02063811,-,23.52941132,-0.03463669,0.95832562,-0.10749131,-0.13670948,16.07843208,7.45098066,-,-,-,-,7.46153831,2.02083325,13.77858543,253.13902283,-,-,89,-,86.27451324,39.2156868,-,-,754.5,2.02183962,0.49356753,0.00822613,4.52783775,-6.25,3.125,-,0.78125,9.64800072,434.74255371,294.29998779,17.34145927,78.53710175,23,1.86000013,-,49,12.47324562,2.673985,12.06775475,8.28637314,7.55362988,34.08970261,0.045,0.71499997,16.47058868,699,2.77199984,6,25.09803963,1.5,-,2.27318025,43.9903183,6.42141294,0.03696931,49,16.38899994,33.51599884,-1.30533981,-,13.8760004,14
Fri Mar 27 18:14:08 GMT+05:30 2020,27-Mar-2020 18:14:08.501,78.5370898,17.34146089,1.11,9.648001,433.67987060546875,283.6,8.16750336,0.01149818,-0.57211983,0.04963361,-,22.74509811,-0.16510481,0.83256912,0.00117209,-0.15832007,33.33333206,16.47058868,-,-,-,-,7.5,2.14285707,13.77858543,253.13902283,-,-,89,0.76349288,28.62745094,60,-,-,1677,2.1272223,0.96679473,0.01611325,4.52418089,-6.25,0,-,0,9.64800072,433.67987061,283.6000061,17.34146118,78.53708649,23,5.22800016,1.02386081,49,11.31294346,1.82016158,12.06594849,8.28761387,5.14169931,34.08459854,0.08,0.74000001,12.54901981,700,3.99600005,8,23.13725471,17,4.34744358,2.36728883,42.241539,6.68725634,0.03846847,50,17.37599945,33.51599884,-2.46564198,-,12.95699978,13.39999962
Fri Mar 27 18:14:09 GMT+05:30 2020,27-Mar-2020 18:14:09.502,78.53707685,17.34146163,0.69,9.648001,432.1876220703125,277.5,7.63211393,-2.13365269,0.46632013,-0.03853201,-,20.3921566,0.28918904,1.2811414,-0.12922399,-0.04660432,29.01960754,14.11764717,-,-,-,-,7.73333311,2.31999993,13.77858543,253.13902283,-,-,89,0.76349288,76.86274719,60,-,-,1176.5,2.1272223,0.96679473,0.01611325,4.52418089,-6.25,-2.34375,-,-0.78125,9.64800072,432.18762207,277.5,17.34146118,78.53707886,23,7.00399971,1.02386081,49,11.31294346,1.82016158,12.06594849,8.28761387,5.14169931,34.08459854,0.85499996,0.79499996,9.8039217,700,2.48399997,11,21.96078491,3.5,4.34744358,2.36728883,42.241539,6.68725634,0.04096486,51,18.32500076,33.51599884,-2.46564198,-,13.94699955,14.10000038
Fri Mar 27 18:14:10 GMT+05:30 2020,27-Mar-2020 18:14:10.503,78.53706416,17.34146224,0.86,9.648001,432.74993896484375,274.0,10.57615662,-0.70235443,0.09981194,0.06418359,-,20.3921566,0.15889914,1.14097786,0.00654421,0.10064068,29.01960754,14.11764717,-,-,-,-,8.1875,2.56862736,13.77858543,253.13902283,-,-,89,3.37015438,42.74509811,48.62745285,-,-,1023.5,2.19445324,0.52173477,0.00869558,4.5218482,-6.25,0,-,0,9.64800072,432.74993896,274,17.34146309,78.5370636,23,11.90400028,4.51945162,49,8.70226383,4.63764095,12.06510544,8.28819275,13.10068035,34.08221817,0.875,0.78499997,9.8039217,701,3.09599996,15,14.90196133,18.5,31.44300079,2.42404747,41.25245667,6.84759188,0.04622625,52,19.36400032,33.51599884,-5.0763216,-,13.75800037,14.10000038
Fri Mar 27 18:14:11 GMT+05:30 2020,27-Mar-2020 18:14:11.511,78.53702069,17.34145868,3.35,9.648001,432.31341552734375,270.0,9.8754797,-0.54545057,0.89750624,0.03135163,-,19.6078434,0.06252212,1.05770993,-0.01201403,-0.00362733,28.62745094,12.94117641,-,-,-,-,8.5882349,2.80769229,13.77858543,253.43414307,-,-,89,3.37015438,54.11764908,26.66666603,-,-,1110,2.23484778,0.35554314,0.00592572,4.5204463,-6.25,0.78125,-,-1.5625,9.64800072,432.31341553,270,17.34145927,78.53701782,23,2.94000053,4.51945162,49,6.81677389,9.28011131,12.06478977,8.28841019,26.21500206,34.08132553,0.22,0.76999998,9.4117651,702,12.05999947,15,19.6078434,12.5,31.44300079,2.59126854,38.59033203,7.31996775,0.05037625,53,20.38800049,33.51599884,-6.96181154,-,13.89999962,13.89999962
Fri Mar 27 18:14:12 GMT+05:30 2020,27-Mar-2020 18:14:12.504,78.53697559,17.34145966,3.34,9.648001,431.369384765625,268.6,10.64562607,0.59599495,0.61004889,0.02213949,-,19.6078434,0.05401412,1.05160522,-0.04656655,-0.05368575,29.01960754,14.50980377,-,-,-,-,9,3.05660367,13.77858543,256.0914917,-,-,88,0.71986437,57.64706039,41.17647171,-,-,1305.5,2.30950427,0.52084792,0.0086808,4.51785564,-6.25,3.125,-,2.34375,9.64800072,431.36938477,268.6000061,17.34145927,78.53697205,23,3.94000053,0.96535403,49,8.70226383,6.75714636,12.06355476,8.289258,19.08798409,34.0778389,0.065,0.77999997,9.01960754,704,12.02399921,16,19.2156868,15.5,5.85274649,2.77874112,35.98677063,7.84955072,0.05346333,54,21.36499977,33.51599884,-5.0763216,-,13.82900047,13.89999962
Fri Mar 27 18:14:13 GMT+05:30 2020,27-Mar-2020 18:14:13.502,78.53691934,17.34145954,4.45,9.648001,430.69573974609375,267.0,7.60815907,-0.52269351,-0.17806357,-0.00245825,-,20.3921566,-0.01187172,0.98689556,-0.02202572,-0.06418581,29.01960754,14.50980377,-,-,-,-,9.94999981,3.61818171,13.77858543,257.44277954,-,-,88,2.79247546,65.88235474,45.09803772,-,-,1411.5,2.35787916,0.6078887,0.01013148,4.51617718,-6.25,6.25,-,6.25,9.64800072,430.69573975,267,17.34145927,78.53691864,23,2.98000145,3.74477124,49,9.13737774,6.51332426,12.06292534,8.28969097,18.39922142,34.07605743,0.77999997,0.78999996,9.8039217,705,16.01999855,19,19.6078434,15.5,18.89167786,2.8636179,34.92013168,8.08931637,0.06122903,55,22.29700089,33.51599884,-4.6412077,-,13.85299969,13.89999962
Fri Mar 27 18:14:14 GMT+05:30 2020,27-Mar-2020 18:14:14.502,78.53682155,17.34146061,5.22,9.648001,428.6656494140625,272.0,9.65629387,-0.21727003,1.89402544,0.04971056,-,16.86274529,0.00367503,0.98433167,-0.02214781,0.09307089,14.50980377,7.45098066,-,-,-,-,10.38095284,3.89285707,13.77858543,257.20739746,-,-,88,2.79247546,30.58823586,24.31372643,-,-,1223.5,2.38690042,0.36513677,0.00608561,4.5151701,-6.25,3.125,-,3.125,9.64800072,428.66564941,272,17.34146118,78.53681946,22,0.20800209,3.74477124,49,5.07632065,11.44596195,12.06285477,8.28973866,32.33322525,34.07586288,0.88499999,0.78499997,6.27450991,705,18.79199791,19,16.07843208,2,18.89167786,3.05433679,32.73965073,8.62806988,0.06560958,56,23.38699913,33.51599884,-8.70226479,-,13.80500031,13.89999962
Fri Mar 27 18:14:15 GMT+05:30 2020,27-Mar-2020 18:14:15.502,78.53677942,17.34145697,4.88,9.648001,428.263427734375,272.7,9.46824837,-1.51921248,1.29156256,0.00533456,-,15.68627453,-0.15802337,0.8291505,-0.14228801,-0.07346493,21.17647171,10.58823586,-,-,-,-,10.72727299,4.14035082,13.77858543,257.10897827,-,-,88,2.79247546,42.35294342,26.27450943,-,-,918.5,2.42537951,0.38884729,0.00648079,4.51383495,-6.25,0.78125,-,1.5625,9.64800072,428.26342773,272.70001221,17.34145737,78.53678131,21,0.43199921,3.74477124,49,6.23662281,10.7480278,12.06270599,8.28984165,30.36166,34.07543945,0.84499997,0.79499996,5.49019623,706,17.56800079,18,18.03921509,-3,18.89167786,3.22159076,31.0399189,9.10053921,0.07057375,57,24.35499954,33.51599884,-7.54196262,-,13.54599953,13.39999962
Fri Mar 27 18:14:16 GMT+05:30 2020,27-Mar-2020 18:14:16.503,78.53672607,17.34147262,5.15,9.648001,427.11236572265625,272.1,9.10533333,1.75899982,1.49278271,0.0239384,-,11.37254906,0.31598428,1.25794363,-0.22470124,0.2126006,14.50980377,7.45098066,-,-,-,-,11.08695698,4.39655161,13.77858543,257.63827515,-,-,88,2.79247546,65.88235474,31.76470566,-,-,870,2.46015739,0.47520813,0.00792013,4.51262808,-6.25,3.125,-,2.34375,9.64800072,427.11236572,272.1000061,17.34147263,78.53672791,22,0.46000099,3.74477124,49,10.1526413,8.33187866,12.06228256,8.29013252,23.53637886,34.07424545,0.075,0.77999997,8.62745094,708,18.53999901,19,18.8235302,4.5,18.89167786,3.33032036,30.02651596,9.40768433,0.07446389,58,25.38199997,33.51599884,-3.62594414,-,13.80500031,13.89999962
Fri Mar 27 18:14:17 GMT+05:30 2020,27-Mar-2020 18:14:17.503,78.5366746,17.34147938,4.83,9.648001,427.60546875,272.6,10.64083576,-0.97903216,0.27228636,0.03321358,-,15.68627453,-0.09717497,0.90130794,-0.01494428,-0.05576135,20,10.98039246,-,-,-,-,11.68000031,4.86666679,13.77858543,256.54504395,-,-,87,0.97671628,46.66666794,26.66666603,-,-,926.5,2.50463057,0.31802616,0.00530044,4.51108503,-6.25,2.34375,-,0.78125,9.64800072,427.60546875,272.6000061,17.34148026,78.5366745,23,0.61200142,1.30979812,49,6.81677389,13.14150238,12.06263924,8.28988743,37.12288666,34.07525253,0.89999998,0.79999995,5.49019623,709,17.38799858,18,16.07843208,-10.5,10.1876049,3.75093818,26.6594429,10.59587097,0.08230069,59,26.3579998,33.51599884,-6.96181154,-,13.73499966,13.80000019
Fri Mar 27 18:14:18 GMT+05:30 2020,27-Mar-2020 18:14:18.505,78.53662813,17.34149542,4.89,9.648001,428.75927734375,274.3,9.52454281,-1.37308836,1.57542658,-0.0290312,-,19.2156868,0.09788322,1.09360552,-0.09247378,-0.09995926,25.09803963,12.15686321,-,-,-,-,11.96153831,5.09836054,13.77858543,256.69821167,-,-,87,0.97671628,41.96078491,46.27450943,-,-,895,2.53631663,0.41086894,0.00684782,4.50998545,-6.25,2.34375,-,2.34375,9.64800072,428.75927734,274.29998779,17.34149551,78.53662872,23,1.39600182,1.30979812,49,8.70226383,9.63659096,12.06236458,8.29007626,27.22200966,34.07447433,0.85499996,0.79999995,8.62745094,709,17.60399818,19,13.72549057,-11.5,10.1876049,3.86865115,25.84826469,10.92839336,0.08620625,60,27.37000084,33.51599884,-5.0763216,-,13.68799973,13.80000019
Fri Mar 27 18:14:19 GMT+05:30 2020,27-Mar-2020 18:14:19.508,78.53657099,17.34150501,4.95,9.648001,429.2965087890625,272.5,9.68024826,0.82356542,3.71339107,0.07039813,-,15.68627453,0.06057712,0.98677349,0.08395162,0.27853119,14.90196133,7.45098066,-,-,-,-,12.07407379,5.25806475,13.77858543,256.04837036,-,-,87,0.97671628,38.82352829,28.23529434,-,-,799.5,2.56594729,0.2844449,0.00474075,4.50895739,-6.25,-1.5625,-,-0.78125,9.64800072,429.29650879,272.5,17.34150505,78.53656769,24,2.81999969,1.30979812,49,6.23662281,14.69297409,12.06266308,8.28987122,41.50557709,34.07531738,0.82999998,0.80500001,5.49019623,710,17.81999969,15,15.68627453,-4.5,10.1876049,4.08089304,24.50393105,11.52794647,0.09111736,61,28.37800026,33.51599884,-7.54196262,-,13.75800037,13.89999962
Fri Mar 27 18:14:20 GMT+05:30 2020,27-Mar-2020 18:14:20.503,78.53651758,17.34151121,4.34,9.648001,428.71270751953125,273.9,9.98088074,-1.13354051,2.73962927,0.08035964,-,15.29411793,-0.00373047,0.99312234,-0.07257251,-0.11778495,14.50980377,7.45098066,-,-,-,-,12,5.33333349,13.77858543,255.60835266,-,-,87,-,38.82352829,28.23529434,-,-,758,2.58674264,0.2540935,0.00423489,4.50823545,-6.25,-3.125,-,-3.125,9.64800072,428.71270752,273.8999939,17.34151077,78.53651428,24,5.62400055,-,49,6.23662281,12.98529911,12.06276703,8.28979969,36.68163681,34.07561493,0.52999997,0.79499996,5.09803915,711,15.62400055,10,15.29411793,-3,-,4.25213146,23.51712799,12.01167107,0.09401666,62,29.39100075,33.51599884,-7.54196262,-,13.59300041,13.80000019
Fri Mar 27 18:14:21 GMT+05:30 2020,27-Mar-2020 18:14:21.502,78.53649389,17.34151706,2.8,9.648001,428.821533203125,272.9,8.26452065,3.20826435,-1.02965617,-0.03843858,-,15.29411793,-0.20319855,0.77677226,-0.15632878,-0.18151785,14.90196133,7.45098066,-,-,-,-,11.86206913,5.375,13.77858543,255.60835266,-,-,87,-,40.7843132,28.62745094,-,-,751.5,2.62345982,0.24536835,0.00408947,4.50696135,-6.25,0,-,-0.78125,9.64800072,428.8215332,272.8999939,17.34151649,78.53649139,24,7.62400055,-,49,6.38166046,7.17175865,12.06221294,8.29018021,20.25920677,34.07404709,0.08,0.79999995,5.09803915,713,10.07999992,5,15.29411793,-5.5,-,4.30721855,23.21635437,12.16728497,0.09716972,63,30.39999962,33.51599884,-7.39692497,-,13.75800037,13.89999962
Fri Mar 27 18:14:22 GMT+05:30 2020,27-Mar-2020 18:14:22.502,78.53646997,17.3415229,2.12,9.648001,429.793212890625,273.6,9.61676788,-0.50472742,1.16699767,0.0727936,-,15.29411793,-0.0113774,0.98445374,-0.04436886,-0.02523792,14.50980377,7.84313726,-,-,-,-,11.63333321,5.36923075,13.77858543,255.60835266,-,-,87,-,39.60784531,27.84313774,-,-,757.5,2.64495659,0.23883836,0.00398064,4.50621557,-6.25,1.5625,-,0.78125,9.64800072,429.79321289,273.6000061,17.34152222,78.53646851,24,5.07999992,-,49,6.23662281,4.60489988,12.06136799,8.29076099,13.00819111,34.0716629,0.13499999,0.79499996,5.09803915,714,7.63199949,5,15.29411793,-4.5,-,4.31273127,23.18667984,12.18285751,0.09716972,64,31.36499977,33.51599884,-7.54196262,-,13.75800037,13.89999962
Fri Mar 27 18:14:23 GMT+05:30 2020,27-Mar-2020 18:14:23.502,78.53645188,17.34152243,1.8,9.648001,429.68292236328125,273.0,9.81918716,-4.05123329,0.13095313,0.11958869,-,20.3921566,0.08323465,1.00093651,-0.41296974,-0.08665106,25.09803963,12.54901981,-,-,-,-,11.25,5.37313414,13.77858543,255.60835266,-,-,87,-,59.2156868,49.80392075,-,-,627,2.67602849,0.39191088,0.00653185,4.50513744,-6.25,0,-,-0.78125,9.64800072,429.68292236,273,17.34152222,78.53645325,23,0.47999954,-,49,10.1526413,2.80631828,12.0603199,8.29148197,7.92745304,34.06869888,0.84999996,0.79499996,4.70588255,715,6.47999954,6,21.56862831,3,-,4.28534222,23.33487511,12.10548592,0.09963556,65,32.33100128,33.51599884,-3.62594414,-,13.19299984,12.89999962
Fri Mar 27 18:14:24 GMT+05:30 2020,27-Mar-2020 18:14:24.508,78.53643407,17.34152534,1.51,9.648001,428.6771240234375,271.7,10.59532166,-0.13941696,-0.3948544,0.02288343,-,11.37254906,-0.05186927,0.94172096,-0.01213613,-0.20654707,21.17647171,10.58823586,-,-,-,-,11.15151501,5.41176462,13.77858543,255.60835266,-,-,88,1.31523561,85.88235474,62.74509811,-,-,651,2.7053566,0.42171162,0.00702853,4.50411987,-6.25,1.5625,-,0.78125,9.64800072,428.67712402,271.70001221,17.34152603,78.53643036,23,2.56400013,1.76376009,48,13.19843388,3.12960792,12.05930805,8.2921772,8.84070015,34.06584167,0.05,0.81,1.17647064,715,5.43599987,8,23.13725471,-1,19.29232597,4.26470375,23.44779968,12.0471859,0.10103945,66,33.36999893,33.51599884,-0.58015156,-,13.75800037,13.89999962
Fri Mar 27 18:14:25 GMT+05:30 2020,27-Mar-2020 18:14:25.504,78.5364041,17.34152981,2.81,9.648001,430.0894775390625,273.5,10.22162628,-0.80176675,0.47111109,0.06526297,-,17.25490189,0.04662048,1.04195976,-0.08172953,-0.05197644,26.66666794,13.72549057,-,-,-,-,11.17142868,5.58571434,13.77858543,255.60835266,-,-,88,2.47408414,70.58823395,43.13725662,-,-,903.5,2.74910188,0.34548467,0.00575808,4.50260162,-6.25,0,-,0.78125,9.64800072,430.08947754,273.5,17.34152985,78.53640747,23,1.88400078,3.31780148,48,9.71752834,7.00354862,12.05816364,8.29296398,19.78403664,34.06261063,0.89999998,0.81,6.66666698,717,10.11599922,12,16.47058868,8,26.1485939,4.35928154,22.93908119,12.3143549,0.10540653,67,34.36800003,33.51599884,-4.06105709,-,13.59300041,13.60000038
Fri Mar 27 18:14:26 GMT+05:30 2020,27-Mar-2020 18:14:26.512,78.5363704,17.3415364,3.05,9.648001,428.17462158203125,274.1,8.47172928,-1.19222975,0.91786796,0.04227711,-,22.35294151,0.03146954,1.02511096,-0.04497933,0.00162269,26.27450943,12.94117641,-,-,-,-,11.25,5.70422554,13.77858543,255.60835266,-,-,88,2.47408414,56.47058868,52.15686417,-,-,1023.5,2.78653908,0.44880718,0.00748012,4.50130272,-6.25,0.78125,-,0.78125,9.64800072,428.17462158,274.1000061,17.34153557,78.53636932,23,3.02000046,3.31780148,48,9.71752834,5.88133192,12.0574646,8.29344559,16.61393166,34.06063461,0.05,0.815,11.76470566,718,10.97999954,14,23.92156982,12.5,26.1485939,4.38507938,22.80413055,12.38722992,0.10854097,68,35.32899857,33.51599884,-4.06105709,-,13.23999977,13.30000019
