GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Drivers demand engine % torque(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine RPM(rpm),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 2 sensor 1(V),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Sat Aug 14 16:26:02 GMT+05:30 2021,14-Aug-2021 16:26:02.486,73.7868058,18.62948552,6.59,5.36,492.5391845703125,244.3,-8.52886963,0.36714172,-2.66235352,-0.0416535,-,-,0.20040421,-0.13764796,-0.02660256,-0.04539373,-,-,-,-,14.69999981,24,15.02083302,9.01249981,-,528.29998779,-,-,-,233.38848877,-,-,-,86,2.98985481,74.90196228,56.47058868,-,1130,-,-,-,-,-,-,-,-,2.65485907,44.24765015,2.34375,0,5.36000013,492.53918457,244.30000305,18.62948608,73.7868042,20,0.3920002,4.0094614,55,11.16790581,-,-,-,-,-,-,-,9.8039217,23.72399902,23,25.26583672,-,-,10.03152943,9.96836281,0.33316469,81,81.03800201,0,13.39999962,-
Sat Aug 14 16:26:03 GMT+05:30 2021,14-Aug-2021 16:26:03.486,73.78674789,18.6294496,7.05,4.288,493.10595703125,240.4,-10.16889954,-0.70306396,-1.29046631,-0.02668156,-,-,0.06799137,0.00170786,-0.07785404,-0.09957565,-,-,-,-,14.69999981,24,15.22449017,9.20987701,-,528.29998779,-,-,-,237.57415771,-,-,-,86,3.30552793,66.27451324,56.47058868,-,1239.5,-,-,-,-,-,-,-,-,2.72102094,45.35034561,2.34375,-1.5625,4.28800011,493.10595703,240.3999939,18.62944984,73.78675079,21,0.37999916,4.43278599,55,10.5877552,-,-,-,-,-,-,-,9.8039217,25.37999916,25,25.46574211,-,-,9.99863434,10.00115776,0.34405804,82,82.09700012,0,13.39999962,-
Sat Aug 14 16:26:04 GMT+05:30 2021,14-Aug-2021 16:26:04.487,73.78669168,18.62941683,7.26,4.288,493.58154296875,238.6,-10.92068481,0.28813171,-0.04548645,0.05291843,-,-,-0.00849471,0.07126523,-0.02660256,-0.04051278,-,-,-,-,14.69999981,24,15.22449017,9.20987701,-,531.20001221,-,-,-,237.80754089,-,-,-,86,3.30552793,66.27451324,43.13725662,-,1239.5,-,-,-,-,-,-,-,-,2.28962898,38.16048431,2.34375,-1.5625,4.28800011,493.58154297,238.6000061,18.62941742,73.78668976,21,0.37999916,4.43278599,55,8.12211323,-,-,-,-,-,-,-,6.66666698,26.13599968,25,25.46574211,-,-,10.01740932,9.98241329,0.34405804,83,83.06400299,0,13.39999962,-
Sat Aug 14 16:26:05 GMT+05:30 2021,14-Aug-2021 16:26:05.486,73.78663303,18.62938262,7.6,4.288,494.76025390625,237.5,-10.12341309,0.03434753,-0.53630066,-0.02429103,-,-,-0.10112178,0.16425051,-0.00512515,-0.04588214,-,-,-,-,14.69999981,24,15.47999954,9.43902397,-,531.20001221,-,-,-,237.80754089,-,-,-,86,5.03276491,51.37255096,43.13725662,-,1337.25,-,-,-,-,-,-,-,-,2.28962898,38.16048431,2.34375,-3.90625,4.28800011,494.76025391,237.5,18.62938309,73.78663635,21,1.86400032,6.74904871,55,8.12211323,-,-,-,-,-,-,-,6.66666698,27.3599987,28,35.93817902,-,-,10.01740932,9.98241329,0.35733011,83,83.83599854,0,13.39999962,-
Sat Aug 14 16:26:06 GMT+05:30 2021,14-Aug-2021 16:26:06.486,73.78656889,18.62934085,8.02,4.288,495.10107421875,239.3,-10.85603333,-0.30802917,0.23942566,-0.05767103,-,-,-0.08665327,0.14765406,-0.02416208,0.00903084,-,-,-,-,14.69999981,24,15.72549057,9.66265106,-,533.79998779,-,-,-,234.22183228,-,-,-,86,5.03276491,51.37255096,30.98039246,-,1374,-,-,-,-,-,-,-,-,1.72031415,28.67190361,2.34375,-3.90625,4.28800011,495.10107422,239.30000305,18.62934113,73.78656769,20,0.87200165,6.74904871,55,5.65647173,-,-,-,-,-,-,-,4.70588255,28.87200165,28,35.93817902,-,-,10.14257717,9.85922146,0.3704201,85,85.02999878,0,13.39999962,-
Sat Aug 14 16:26:07 GMT+05:30 2021,14-Aug-2021 16:26:07.487,73.78651117,18.62929258,7.73,3.216,493.76739501953125,238.8,-10.15933228,-0.03747559,1.21147156,-0.03196901,-,-,0.19174759,-0.12520139,-0.12398193,0.01269077,-,-,-,-,14.69999981,24,15.72549057,9.66265106,-,535.59997559,-,-,-,234.22183228,-,-,-,86,5.03276491,24.31372643,30.98039246,-,1374,-,-,-,-,-,-,-,-,1.72031415,28.67190361,2.34375,-6.25,3.21600008,493.76739502,238.80000305,18.62929344,73.78651428,20,0.87200165,6.74904871,54,5.65647173,-,-,-,-,-,-,-,4.70588255,27.82799911,28,35.93817902,-,-,10.14257717,9.85922146,0.3704201,86,86.04399872,0,13.39999962,-
Sat Aug 14 16:26:08 GMT+05:30 2021,14-Aug-2021 16:26:08.487,73.78646907,18.62925147,7.64,3.216,492.435791015625,234.5,-10.61662292,-0.09494019,-0.02154541,-0.02605816,-,-,0.0271101,0.03490078,-0.05344931,0,-,-,-,-,14.69999981,24,15.92307663,9.85714245,-,535.59997559,-,-,-,228.45544434,-,-,-,86,-,21.96078491,16.47058868,-,1269.5,-,-,-,-,-,-,-,-,1.13653493,18.9422493,2.34375,0,3.21600008,492.43579102,234.5,18.62925148,73.78646851,20,1.50399971,-,54,3.62594342,-,-,-,-,-,-,-,0,27.50399971,26,-,-,-,10.42675972,9.59050846,0.38383761,87,87.06099701,0,13.39999962,-
Sat Aug 14 16:26:09 GMT+05:30 2021,14-Aug-2021 16:26:09.487,73.78641303,18.62920908,7.15,3.216,491.9793701171875,237.7,-10.25030518,0.13729858,-0.13407898,-0.04384151,-,-,0.09473401,-0.02904303,0.02586995,0.1151953,-,-,-,-,14.69999981,24,15.92307663,9.85714245,-,537.20001221,-,-,-,228.45544434,-,-,-,86,-,21.96078491,18.43137169,-,1269.5,-,-,-,-,-,-,-,-,1.13653493,18.9422493,2.34375,0,3.21600008,491.97937012,237.69999695,18.62920952,73.7864151,20,1.50399971,-,54,3.62594342,-,-,-,-,-,-,-,0,25.73999977,26,-,-,-,10.42675972,9.59050846,0.38383761,88,88.02700043,0,13.39999962,-
Sat Aug 14 16:26:10 GMT+05:30 2021,14-Aug-2021 16:26:10.486,73.78636005,18.62917744,6.61,3.216,492.67144775390625,237.3,-9.76667786,0.35037231,1.85072327,-0.03061837,-,-,0.01046381,0.05198409,-0.05100884,0.05613399,-,-,-,-,14.69999981,24,16.03773499,10,-,537.20001221,-,-,-,223.72459412,-,-,-,86,-,25.09803963,18.43137169,-,1116.75,-,-,-,-,-,-,-,-,1.17610693,19.60178185,2.34375,-3.125,3.21600008,492.67144775,237.30000305,18.62917709,73.78636169,20,1.79599953,-,54,4.06105661,-,-,-,-,-,-,-,0,23.79599953,22,-,-,-,10.65136909,9.38826942,0.39531094,89,89.02899933,0,13.39999962,-
Sat Aug 14 16:26:11 GMT+05:30 2021,14-Aug-2021 16:26:11.486,73.78631289,18.62914343,5.97,3.216,492.8709716796875,232.7,-8.04045105,-1.15797424,1.31442261,-0.03808241,-,-,0.01267139,0.04832261,0.00536935,0.02879882,-,-,-,-,14.69999981,24,16.03773499,10,-,538.59997559,-,-,-,220.14077759,-,-,-,86,-,25.09803963,20.3921566,-,905.75,-,-,-,-,-,-,-,-,1.14544356,19.09072685,2.34375,-3.125,3.21600008,492.87097168,232.69999695,18.62914276,73.78631592,19,1.79599953,-,54,4.49617004,-,-,-,-,-,-,-,0,21.49199867,22,-,-,-,10.81278038,9.24812222,0.39531094,90,90.08200073,0,13.30000019,-
Sat Aug 14 16:26:12 GMT+05:30 2021,14-Aug-2021 16:26:12.487,73.78627163,18.62911556,5.18,3.216,493.44464111328125,236.8,-9.01489258,0.66641235,-1.19470215,0.01416451,-,-,-0.11222959,0.18084697,-0.01732907,-0.09859884,-,-,-,-,14.69999981,24,16.07407379,10.0930233,-,539.79998779,-,-,-,220.14077759,-,-,-,86,-,29.01960754,20.3921566,-,905.75,-,-,-,-,-,-,-,-,1.14544356,19.09072685,2.34375,-1.5625,3.21600008,493.44464111,236.80000305,18.62911606,73.78627014,18,3.49199867,-,54,4.49617004,-,-,-,-,-,-,-,0,18.64799881,18,-,-,-,10.81278038,9.24812222,0.4044387,91,91.06400299,0,13.19999981,-
Sat Aug 14 16:26:13 GMT+05:30 2021,14-Aug-2021 16:26:13.487,73.7862339,18.62909279,4.47,3.216,493.4013671875,235.8,-9.39556885,-0.77250671,-0.14604187,-0.14606199,-,-,-0.26793155,0.32874522,-0.00439254,0.02709096,-,-,-,-,14.69999981,24,16.0727272,10.16091919,-,539.79998779,-,-,-,217.85258484,-,-,-,86,-,34.11764908,24.31372643,-,778.25,-,-,-,-,-,-,-,-,1.10883296,18.48054886,2.34375,1.5625,3.21600008,493.40136719,235.80000305,18.62909317,73.78623199,11,0.09199905,-,54,5.36639643,-,-,-,-,-,-,-,0,16.09199905,16,-,-,-,10.91315556,9.1630621,0.41205093,92,92.05899811,0,13.19999981,-
Sat Aug 14 16:26:14 GMT+05:30 2021,14-Aug-2021 16:26:14.487,73.78619844,18.62906358,4.07,3.216,492.9385986328125,233.9,-10.13059998,0.16841125,-0.56742859,-0.02127802,-,-,0.04703774,0.01757172,0.03416818,-0.05906131,-,-,-,-,14.69999981,24,16.0727272,10.16091919,-,540.90002441,-,-,-,217.85258484,-,-,-,86,-,34.11764908,24.31372643,-,778.25,-,-,-,-,-,-,-,-,1.10883296,18.48054886,2.34375,1.5625,3.21600008,492.93859863,233.8999939,18.62906265,73.78620148,11,0.09199905,-,54,5.36639643,-,-,-,-,-,-,-,18.8235302,14.65200043,16,-,-,-,10.91315556,9.1630621,0.41205093,92,92.99700165,0,13.39999962,-
Sat Aug 14 16:26:15 GMT+05:30 2021,14-Aug-2021 16:26:15.486,73.78616095,18.62904485,4.25,4.288,492.139404296875,236.4,-9.97976685,-0.76292419,-0.93852234,-0.03271303,-,-,-0.01631685,0.08053871,-0.02367368,-0.06150178,-,-,-,-,14.69999981,24,16.0892849,10.23863602,-,540.90002441,-,-,-,224.37229919,-,-,-,86,0.98204213,90.98039246,69.41176605,-,836.25,-,-,-,-,-,-,-,-,2.34323883,39.05398178,2.34375,0,4.28800011,492.1394043,236.3999939,18.62904549,73.78616333,11,1.70000076,1.31694019,54,13.19843388,-,-,-,-,-,-,-,18.8235302,15.29999924,17,11.21388245,-,-,10.83888054,9.22585297,0.42061719,94,94.01899719,0,13.39999962,-
Sat Aug 14 16:26:16 GMT+05:30 2021,14-Aug-2021 16:26:16.486,73.78612289,18.62902159,4.94,4.288,492.2237548828125,235.4,-10.52323914,0.13011169,-0.17237854,-0.01570659,-,-,0.05029474,0.01537545,-0.01195972,-0.08175817,-,-,-,-,14.69999981,24,16.0892849,10.23863602,-,542.40002441,-,-,-,230.57145691,-,-,-,86,0.98204213,90.98039246,69.41176605,-,836.25,-,-,-,-,-,-,-,-,2.51787162,41.96452713,2.34375,0,4.28800011,492.22375488,235.3999939,18.62902069,73.78612518,11,1.70000076,1.31694019,54,13.19843388,-,-,-,-,-,-,-,19.2156868,17.7840004,17,11.21388245,-,-,10.76589298,9.2883997,0.42061719,95,95.01499939,0,13.30000019,-
Sat Aug 14 16:26:17 GMT+05:30 2021,14-Aug-2021 16:26:17.487,73.78608336,18.62898455,5.32,4.288,493.58123779296875,237.4,-9.82174683,0.61373901,-0.85951233,-0.08287728,-,-,0.03047338,0.03367977,0.03612024,-0.05076308,-,-,-,-,14.69999981,24,16.14035034,10.33707905,-,544,-,-,-,230.57145691,-,-,-,86,2.63305974,89.41176605,69.41176605,-,930.5,-,-,-,-,-,-,-,-,2.51787162,41.96452713,2.34375,0,4.28800011,493.58123779,237.3999939,18.62898445,73.78608704,11,1.2159996,3.53099132,54,13.19843388,-,-,-,-,-,-,-,19.2156868,19.15200043,19,27.02130699,-,-,10.76589298,9.2883997,0.42840719,96,96.0739975,0,13.39999962,-
Sat Aug 14 16:26:18 GMT+05:30 2021,14-Aug-2021 16:26:18.487,73.78604578,18.62895314,5.46,5.36,494.124755859375,236.6,-12.22073364,0.4437561,-0.92655945,0.03271231,-,-,0.16017391,-0.09737938,0.04734735,-0.01732751,-,-,-,-,14.69999981,24,16.25862122,10.47777748,-,544,-,-,-,235.04141235,-,-,-,86,5.95819616,74.11764526,63.92156982,-,1072.75,-,-,-,-,-,-,-,-,2.55535078,42.58917999,2.34375,0,5.36000013,494.12475586,236.6000061,18.62895393,73.78604889,11,3.34399986,7.99007273,54,12.03813267,-,-,-,-,-,-,-,11.37254906,19.65600014,23,53.03692245,-,-,10.70746136,9.33908749,0.43813136,97,97.02899933,0,13.39999962,-
Sat Aug 14 16:26:19 GMT+05:30 2021,14-Aug-2021 16:26:19.487,73.7859918,18.62892252,6.28,5.36,493.569091796875,237.6,-11.76583862,-1.83312988,-0.10774231,0.02968994,-,-,-0.28757152,0.383414,0.04393007,-0.19597821,-,-,-,-,14.69999981,24,16.25862122,10.47777748,-,546.40002441,-,-,-,235.04141235,-,-,-,86,5.95819616,74.11764526,38.03921509,-,1072.75,-,-,-,-,-,-,-,-,2.55535078,42.58917999,2.34375,-5.46875,5.36000013,493.5690918,237.6000061,18.62892342,73.78599548,10,3.34399986,7.99007273,54,12.03813267,-,-,-,-,-,-,-,3.92156863,22.6079998,23,53.03692245,-,-,10.70746136,9.33908749,0.43813136,98,98.02899933,0,13.30000019,-
Sat Aug 14 16:26:20 GMT+05:30 2021,14-Aug-2021 16:26:20.486,73.78595268,18.62885321,6.57,6.432,493.3992919921875,228.9,-11.00926208,0.30728149,-0.1197052,-0.01081146,-,-,-0.00471109,0.07004422,0.06735954,-0.03782811,-,-,-,-,14.69999981,24,16.37288094,10.61538506,-,546.40002441,-,-,-,232.70735168,-,-,-,86,5.95819616,29.41176605,38.03921509,-,1142.25,-,-,-,-,-,-,-,-,1.45525277,24.25421143,2.34375,-11.71875,6.43200016,493.39929199,228.8999939,18.62885284,73.78594971,12,0.65200043,7.99007273,54,5.94654703,-,-,-,-,-,-,-,3.92156863,23.65200043,23,53.03692245,-,-,10.79534149,9.26306248,0.44827691,98,98.96600342,0,13.30000019,-
Sat Aug 14 16:26:21 GMT+05:30 2021,14-Aug-2021 16:26:21.487,73.78588628,18.62885269,6.37,7.504,492.7750244140625,251.1,-10.37719727,0.63768005,-0.33279419,-0.01203337,-,-,-0.03168176,0.0946947,0.00414834,-0.04514953,-,-,-,-,14.69999981,24,16.37288094,10.61538506,-,548,-,-,-,232.19416809,-,-,-,87,5.95819616,29.41176605,31.37254906,-,1144,-,-,-,-,-,-,-,-,1.8896755,31.49459076,2.34375,-11.71875,7.50400019,492.77502441,251.1000061,18.62885284,73.78588867,8,0.65200043,7.99007273,54,7.25188684,-,-,-,-,-,-,-,3.92156863,22.93199921,23,53.03692245,-,-,10.81866074,9.2430954,0.44827691,100,100.01399994,0,13.39999962,-
Sat Aug 14 16:26:22 GMT+05:30 2021,14-Aug-2021 16:26:22.487,73.78582533,18.62883106,6.24,7.504,492.390869140625,240.6,-10.49450684,0.28094482,-0.95767212,-0.01591988,-,-,-0.04048792,0.10177192,-0.03026404,-0.00121946,-,-,-,-,14.69999981,24,16.46666718,10.73913002,-,549.20001221,-,-,-,232.19416809,-,-,-,87,-,52.94117737,31.37254906,-,1144,-,-,-,-,-,-,-,-,1.8896755,31.49459076,2.34375,-8.59375,7.50400019,492.39086914,240.6000061,18.62883186,73.78582764,12,0.93199921,-,54,7.25188684,-,-,-,-,-,-,-,3.92156863,22.46399879,22,-,-,-,10.81866074,9.2430954,0.45847064,101,101.09400177,0,13.39999962,-
Sat Aug 14 16:26:23 GMT+05:30 2021,14-Aug-2021 16:26:23.487,73.78576111,18.62880722,6.47,6.432,492.35699462890625,242.0,-9.74992371,0.73823547,-1.1204834,-0.05329785,-,-,-0.05627821,0.11909943,0.04319746,-0.01464284,-,-,-,-,14.69999981,24,16.59016418,10.88172054,-,549.20001221,-,-,-,233.36514282,-,-,-,87,2.97486091,55.68627548,44.31372452,-,1166.75,-,-,-,-,-,-,-,-,2.23323321,37.22055435,2.34375,-2.34375,6.43200016,492.35699463,242,18.62880707,73.78575897,12,0.70800209,3.98935413,54,8.55722618,-,-,-,-,-,-,-,6.27450991,23.29199791,24,24.34730339,-,-,10.8025341,9.25689507,0.46960649,102,102.09999847,0,13.39999962,-
Sat Aug 14 16:26:24 GMT+05:30 2021,14-Aug-2021 16:26:24.487,73.78571084,18.62878678,6.79,6.432,491.402099609375,240.4,-10.6932373,0.45332336,-1.30244446,-0.00729874,-,-,-0.06727373,0.13057074,0.01513124,-0.04514953,-,-,-,-,14.69999981,24,16.59016418,10.88172054,-,550.40002441,-,-,-,233.36514282,-,-,-,87,2.97486091,55.68627548,42.35293961,-,1166.75,-,-,-,-,-,-,-,-,2.23323321,37.22055435,2.34375,-2.34375,6.43200016,491.40209961,240.3999939,18.62878609,73.7857132,10,0.70800209,3.98935413,54,8.55722618,-,-,-,-,-,-,-,6.27450991,24.44399834,24,24.34730339,-,-,10.8025341,9.25689507,0.46960649,103,103.01899719,0,13.39999962,-
Sat Aug 14 16:26:25 GMT+05:30 2021,14-Aug-2021 16:26:25.487,73.78565051,18.62874988,7.03,7.504,491.18682861328125,242.0,-11.68203735,-0.73658752,0.96008301,0.02850083,-,-,0.17580345,-0.10738547,-0.14106524,0.01976954,-,-,-,-,14.69999981,24,16.72580719,11.03191471,-,550.40002441,-,-,-,232.45419312,-,-,-,87,1.64071453,27.84313774,42.35293961,-,1237.5,-,-,-,-,-,-,-,-,1.85299861,30.88331032,2.34375,-3.90625,7.50400019,491.18682861,242,18.62874985,73.78565216,10,0.30800056,2.20023441,54,6.96181154,-,-,-,-,-,-,-,6.27450991,25.30800056,25,12.66047096,-,-,10.83776665,9.22680092,0.48080164,104,104.03399658,0,13.39999962,-
Sat Aug 14 16:26:26 GMT+05:30 2021,14-Aug-2021 16:26:26.487,73.78559566,18.6287488,6.45,7.504,491.447021484375,250.0,-11.06433105,-0.10931396,-0.21786499,-0.02511488,-,-,0.03097865,0.03001828,-0.01635226,0.03367977,-,-,-,-,14.69999981,24,16.72580719,11.03191471,-,551.70001221,-,-,-,228.95446777,-,-,-,87,1.64071453,27.84313774,18.03921509,-,1183.5,-,-,-,-,-,-,-,-,1.10551596,18.42526627,2.34375,-3.90625,7.50400019,491.44702148,250,18.62874794,73.78559875,12,0.30800056,2.20023441,54,3.91601896,-,-,-,-,-,-,-,0,23.21999931,25,12.66047096,-,-,11.02769756,9.06788731,0.48080164,105,105.01899719,0,13.39999962,-
Sat Aug 14 16:26:27 GMT+05:30 2021,14-Aug-2021 16:26:27.487,73.78552007,18.62872982,7.0,7.504,491.406494140625,254.6,-9.47697449,0.23545837,1.11331177,-0.0150951,-,-,0.10264725,-0.04075699,-0.02562574,0.06247859,-,-,-,-,14.69999981,24,16.84127045,11.16842079,-,552.79998779,-,-,-,228.95446777,-,-,-,87,1.64071453,23.92156982,18.03921509,-,1183.5,-,-,-,-,-,-,-,-,1.10551596,18.42526627,2.34375,-3.125,7.50400019,491.40649414,254.6000061,18.62872887,73.78552246,11,0.78000069,2.20023441,54,3.91601896,-,-,-,-,-,-,-,0,25.19999886,24,12.66047096,-,-,11.02769756,9.06788731,0.49189469,106,106.03399658,0,13.39999962,-
Sat Aug 14 16:26:28 GMT+05:30 2021,14-Aug-2021 16:26:28.487,73.78545955,18.62869301,6.7,8.576,491.6627197265625,250.6,-9.63978577,-0.52828979,1.470047,-0.05232701,-,-,-0.11232465,0.19500141,-0.08102712,0.20037076,-,-,-,-,14.69999981,24,16.859375,11.23958302,-,552.79998779,-,-,-,226.02836609,-,-,-,87,-,27.45098114,19.6078434,-,906.25,-,-,-,-,-,-,-,-,1.17475033,19.57917213,2.34375,-3.125,8.57600021,491.66271973,250.6000061,18.62869263,73.78546143,13,6.11999893,-,54,4.35113192,-,-,-,-,-,-,-,0,24.11999893,18,-,-,-,11.17693329,8.94681168,0.50203884,107,107.08999634,0,13.39999962,-
Sat Aug 14 16:26:29 GMT+05:30 2021,14-Aug-2021 16:26:29.489,73.78542226,18.62866614,5.55,10.72,491.810302734375,244.0,-9.62541199,-1.74455261,0.4405365,0.10324261,-,-,0.10686059,-0.04515108,-0.0417338,0.04539528,-,-,-,-,14.69999981,24,16.859375,11.23958302,-,553.70001221,-,-,-,226.02836609,-,-,-,87,-,27.45098114,20,-,906.25,-,-,-,-,-,-,-,-,1.17475033,19.57917213,2.34375,-3.125,10.72000027,491.81030273,244,18.62866592,73.78542328,12,6.11999893,-,54,4.35113192,-,-,-,-,-,-,-,0,19.97999954,18,-,-,-,11.17693329,8.94681168,0.50203884,108,108.06900024,0,13.30000019,-
Sat Aug 14 16:26:30 GMT+05:30 2021,14-Aug-2021 16:26:30.487,73.78539341,18.62868302,3.73,9.648001,491.45111083984375,254.8,-10.27664185,1.24102783,-0.70388794,-0.31649131,-,-,-0.60449219,0.72875571,0.16473892,-0.10909334,-,-,-,-,14.69999981,24,16.81538391,11.26804161,-,553.70001221,-,-,-,223.47296143,-,-,-,87,-,32.54901886,20,-,726.25,-,-,-,-,-,-,-,-,0.92953503,15.49225044,2.34375,0,9.64800072,491.45111084,254.80000305,18.62868309,73.78539276,13,5.97999954,-,54,4.49617004,-,-,-,-,-,-,-,0,13.4279995,14,-,-,-,11.30485916,8.84556961,0.50909215,108,108.97699738,0,13.30000019,-
Sat Aug 14 16:26:31 GMT+05:30 2021,14-Aug-2021 16:26:31.486,73.78535928,18.6286742,3.73,10.72,491.533935546875,254.8,-10.38438416,-0.61927795,-0.11730957,0.03363028,-,-,0.08653435,-0.02465049,-0.05442457,0.01000609,-,-,-,-,14.69999981,24,16.74242401,11.27550983,-,554.59997559,-,-,-,220.67024231,-,-,-,87,-,32.54901886,19.2156868,-,1023.5,-,-,-,-,-,-,-,-,0.64879268,10.81321144,2.34375,0,10.72000027,491.53393555,254.80000305,18.62867355,73.78536224,13,1.4279995,-,54,3.91601896,-,-,-,-,-,-,-,0,13.4279995,12,-,-,-,11.4629097,8.72360706,0.51493132,110,110.07700348,0,13.30000019,-
Sat Aug 14 16:26:32 GMT+05:30 2021,14-Aug-2021 16:26:32.487,73.78531714,18.62865983,3.29,7.504,488.280517578125,255.0,-10.59507751,0.02716064,-0.94091797,-0.03898799,-,-,0.04116762,0.0212332,-0.00683457,-0.03807231,-,-,-,-,14.69999981,24,16.74242401,11.27550983,-,555.29998779,-,-,-,220.67024231,-,-,-,87,-,21.56862831,19.2156868,-,1023.5,-,-,-,-,-,-,-,-,0.64879268,10.81321144,2.34375,0,7.50400019,488.28051758,255,18.6286602,73.78531647,12,1.4279995,-,54,3.91601896,-,-,-,-,-,-,-,15.68627453,11.84399986,12,-,-,-,11.4629097,8.72360706,0.51493132,111,111.08300018,0,13.39999962,-
Sat Aug 14 16:26:33 GMT+05:30 2021,14-Aug-2021 16:26:33.487,73.78530398,18.62865131,2.97,7.504,488.5855712890625,255.6,-10.22396851,0.06785583,-1.14682007,-0.00330257,-,-,0.03505723,0.03880492,-0.0417338,-0.14155366,-,-,-,-,14.69999981,24,16.6716423,11.28282833,-,555.29998779,-,-,-,220.67024231,-,-,-,87,-,90.98039246,69.80392456,-,886.5,-,-,-,-,-,-,-,-,3.11552835,51.92547226,2.34375,-0.78125,7.50400019,488.58557129,255.6000061,18.62865067,73.78530121,11,1.30800056,-,54,13.34347153,-,-,-,-,-,-,-,15.68627453,10.69199944,12,-,-,-,11.34758663,8.81226254,0.52040797,112,112.08399963,0,13.39999962,-
Sat Aug 14 16:26:34 GMT+05:30 2021,14-Aug-2021 16:26:34.486,73.78527374,18.62863768,3.87,6.432,488.97467041015625,247.7,-10.66929626,0.37193298,-0.65361023,-0.01675601,-,-,0.10800721,-0.04368586,-0.06003812,-0.05173989,-,-,-,-,14.69999981,24,16.6716423,11.28282833,-,555.70001221,-,-,-,220.67024231,-,-,-,87,-,90.98039246,63.13725662,-,886.5,-,-,-,-,-,-,-,-,3.11552835,51.92547226,2.34375,-0.78125,6.43200016,488.97467041,247.69999695,18.62863731,73.78527069,17,1.30800056,-,54,13.34347153,-,-,-,-,-,-,-,14.11764717,13.93199921,12,-,-,-,11.34758663,8.81226254,0.52040797,113,113.09200287,0,13.39999962,-
Sat Aug 14 16:26:35 GMT+05:30 2021,14-Aug-2021 16:26:35.487,73.78523566,18.62862023,4.4,6.432,490.48779296875,249.0,-8.54084778,0.99681091,-0.82839966,0.01831632,-,-,-0.25224239,0.32874522,-0.05052043,-0.12813027,-,-,-,-,14.69999981,24,16.69117737,11.35000038,-,555.70001221,-,-,-,220.67024231,-,-,-,87,6.72430229,61.96078491,63.13725662,-,1332.75,-,-,-,-,-,-,-,-,2.40518594,40.0864296,2.34375,0,6.43200016,490.48779297,249,18.62862015,73.78523254,18,4.06800079,9.01743793,54,11.89309406,-,-,-,-,-,-,-,14.11764717,15.84000015,18,48.17930984,-,-,11.25268459,8.88658333,0.52763712,113,113.94499969,0,13.5,-
