GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),CO₂ in g/km (Average)(g/km),DPF Pressure(psi),DPF Temperature(°C),Drivers demand engine % torque(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine RPM(rpm),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 2 sensor 1(V),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Speed (GPS)(km/h),Speed (OBD)(km/h),Torque(Nm),Transmission Temperature(Method 1)(°C),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip Distance(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Sat Aug 14 15:23:57 GMT+05:30 2021,14-Aug-2021 15:23:56.384,73.7872405,18.6295746,7.83,3.216,485.1160888671875,245.9,-9.74992371,-0.59773254,-0.50038147,0.01939757,-,-,-0.04205186,0.0370955,-0.07224049,0.02953143,-,-,-,-,14.69999981,24,15.17021275,9.50666714,-,476.79998779,-,-,-,306.21090698,-,-,-,59,2.09967828,47.84313965,40,-,1386.75,-,-,-,-,-,-,-,-,2.56867576,42.81126022,2.34375,-8.59375,3.21600008,485.11608887,245.8999939,18.62957382,73.78723907,10,0.48800087,2.81571507,26,7.54196215,-,-,-,-,-,-,-,5.88235283,28.18799973,29,14.45828056,-,-,7.67306089,13.03233719,0.30057058,77,72.8710022,4.84600019,13.89999962,-
Sat Aug 14 15:23:58 GMT+05:30 2021,14-Aug-2021 15:23:57.384,73.78717144,18.62954321,7.99,3.216,484.0048828125,243.8,-8.98377991,0.55387878,-0.76135254,0.04423861,-,-,0.06857964,-0.0737057,0.0212332,-0.02709096,-,-,-,-,14.69999981,24,15.4375,9.75,-,480,-,-,-,303.47891235,-,-,-,60,2.09967828,47.84313965,37.64706039,-,1395.5,-,-,-,-,-,-,-,-,2.4587152,40.97858429,2.34375,-8.59375,3.21600008,484.00488281,243.80000305,18.6295433,73.78717041,10,0.76399803,2.81571507,26,7.10684919,-,-,-,-,-,-,-,5.09803915,28.76399803,28,14.45828056,-,-,7.75549126,12.89382172,0.31305516,78,73.9260025,4.84600019,13.80000019,-
Sat Aug 14 15:23:59 GMT+05:30 2021,14-Aug-2021 15:23:58.384,73.78710085,18.62950927,8.03,3.216,484.16827392578125,243.9,-14.24862671,1.23384094,-1.65438843,0.04503065,-,-,-0.31796589,0.32362008,-0.12495719,0.09640257,-,-,-,-,14.69999981,24,15.4375,9.75,-,483.29998779,-,-,-,303.47891235,-,-,-,60,2.09967828,45.09804153,37.64706039,-,1395.5,-,-,-,-,-,-,-,-,2.4587152,40.97858429,2.34375,-6.25,3.21600008,484.16827393,243.8999939,18.62950897,73.78710175,9,0.76399803,2.81571507,27,7.10684919,-,-,-,-,-,-,-,5.09803915,28.90799904,28,14.45828056,-,-,7.75549126,12.89382172,0.31305516,79,74.90699768,4.84600019,13.89999962,-
Sat Aug 14 15:24:00 GMT+05:30 2021,14-Aug-2021 15:23:59.384,73.78702942,18.62947254,8.12,3.216,483.3037109375,245.2,-8.5839386,-0.35351562,0.92895508,-0.11202919,-,-,0.10970257,-0.11422004,0.07126523,0.00048841,-,-,-,-,14.69999981,24,15.71428585,10,-,483.29998779,-,-,-,301.20367432,-,-,-,60,1.97274542,45.09804153,37.25490189,-,1434,-,-,-,-,-,-,-,-,2.46598577,41.09976196,2.34375,-3.125,3.21600008,483.30371094,245.19999695,18.62947273,73.78703308,9,0.09200096,2.64549518,26,7.10684919,-,-,-,-,-,-,-,5.09803915,29.23199844,29,13.1366291,-,-,7.826056,12.7775631,0.32562682,80,75.875,4.84600019,13.89999962,-
Sat Aug 14 15:24:01 GMT+05:30 2021,14-Aug-2021 15:24:00.384,73.7869631,18.62942838,8.21,3.216,481.16192626953125,244.9,-9.52008057,-0.06860352,-1.07978821,0.04267625,-,-,0.13448119,-0.13960159,-0.07199784,0.07077683,-,-,-,-,14.69999981,24,15.71428585,10,-,486.29998779,-,-,-,299.03768921,-,-,-,60,1.97274542,45.09804153,37.25490189,-,1439,-,-,-,-,-,-,-,-,2.54248977,42.37482834,2.34375,-3.125,3.21600008,481.16192627,244.8999939,18.62942886,73.78696442,9,0.09200096,2.64549518,26,7.10684919,-,-,-,-,-,-,-,5.09803915,29.55599976,29,13.1366291,-,-,7.89489985,12.66614151,0.32562682,81,76.91500092,4.84600019,13.89999962,-
Sat Aug 14 15:24:02 GMT+05:30 2021,14-Aug-2021 15:24:01.383,73.78688433,18.62939378,8.26,3.216,480.86822509765625,242.9,-10.36523438,-0.10931396,0.37588501,0.03363212,-,-,0.0544089,-0.06174754,0.00439254,0.01610805,-,-,-,-,14.69999981,24,16,10.2564106,-,488.79998779,-,-,-,299.03768921,-,-,-,60,2.15905333,45.09804153,37.25490189,-,1439,-,-,-,-,-,-,-,-,2.54248977,42.37482834,2.34375,-2.34375,3.21600008,480.8682251,242.8999939,18.62939453,73.78688812,9,0.44400024,2.8953383,26,7.10684919,-,-,-,-,-,-,-,5.09803915,29.73600006,30,14.32730865,-,-,7.89489985,12.66614151,0.33792669,82,77.89800262,4.84600019,13.89999962,-
Sat Aug 14 15:24:03 GMT+05:30 2021,14-Aug-2021 15:24:02.383,73.78681656,18.62935905,8.33,3.216,488.37786865234375,242.1,-11.95257568,0.94892883,-1.54187012,0.23941058,-,-,-0.06997107,0.06687114,0.01830432,0.13496329,-,-,-,-,14.69999981,24,16.25490189,10.49367046,-,488.79998779,-,-,-,294.01016235,-,-,-,60,2.15905333,62.74509811,20.7843132,-,1309,-,-,-,-,-,-,-,-,1.50998533,25.1664238,2.34375,-9.375,3.21600008,488.37786865,242.1000061,18.62935829,73.78681946,10,0.73600006,2.8953383,26,4.20609426,-,-,-,-,-,-,-,0,29.98799896,29,14.32730865,-,-,8.1207962,12.31380749,0.35041502,83,78.89600372,4.84600019,13.89999962,-
Sat Aug 14 15:24:04 GMT+05:30 2021,14-Aug-2021 15:24:03.384,73.78675231,18.62931331,8.35,3.216,485.982421875,240.7,-10.09707642,0.19474792,-0.86909485,0.03299864,-,-,0.01552992,-0.02196581,-0.00146522,-0.00732142,-,-,-,-,14.69999981,24,16.25490189,10.49367046,-,491.79998779,-,-,-,294.01016235,-,-,-,60,2.15905333,62.74509811,64.31372833,-,1309,-,-,-,-,-,-,-,-,1.50998533,25.1664238,2.34375,-9.375,3.21600008,485.98242188,240.69999695,18.62931252,73.78675079,10,0.73600006,2.8953383,26,4.20609426,-,-,-,-,-,-,-,10.1960783,30.06000137,29,14.32730865,-,-,8.1207962,12.31380749,0.35041502,84,79.87799835,4.84600019,13.80000019,-
Sat Aug 14 15:24:05 GMT+05:30 2021,14-Aug-2021 15:24:04.384,73.78668376,18.62927519,8.68,3.216,484.111328125,240.7,-9.72598267,0.49882507,-0.5027771,0.02364815,-,-,0.12562442,-0.12959549,-0.0312393,-0.0422222,-,-,-,-,14.69999981,24,16.53846169,10.75,-,495.59997559,-,-,-,295.78152466,-,-,-,60,4.07392168,83.13725281,64.31372833,-,1128.75,-,-,-,-,-,-,-,-,3.88389492,64.73158264,2.34375,-3.125,3.21600008,484.11132812,240.69999695,18.62927437,73.78668213,8,0.93999863,5.46321917,26,11.89309406,-,-,-,-,-,-,-,10.1960783,31.2480011,31,34.46489334,-,-,8.10868168,12.33220482,0.36411503,85,80.92299652,4.84600019,13.89999962,-
Sat Aug 14 15:24:06 GMT+05:30 2021,14-Aug-2021 15:24:05.384,73.78660652,18.62924921,8.89,3.216,483.027587890625,245.5,-8.9670105,0.28334045,-0.40461731,0.01796548,-,-,0.03149196,-0.02806777,-0.01903693,-0.10616446,-,-,-,-,14.69999981,24,16.84905624,11.02469158,-,495.59997559,-,-,-,296.29147339,-,-,-,60,4.614645,89.01960754,72.94117737,-,1219.5,-,-,-,-,-,-,-,-,3.67581987,61.26366425,2.34375,-3.125,3.21600008,483.02758789,245.5,18.62924957,73.78660583,9,1.7519989,6.18834066,26,13.05339622,-,-,-,-,-,-,-,20.3921566,32.00400162,33,36.13420486,-,-,8.11458397,12.3232336,0.37784836,86,81.8789978,4.84600019,13.89999962,-
Sat Aug 14 15:24:07 GMT+05:30 2021,14-Aug-2021 15:24:06.384,73.78653329,18.62918708,9.58,3.216,481.12646484375,239.1,-10.74591064,-0.24099731,0.70150757,0.03666233,-,-,0.0202145,-0.02489469,0.06565168,0.00121946,-,-,-,-,14.69999981,24,16.84905624,11.02469158,-,501.5,-,-,-,296.29147339,-,-,-,61,4.614645,89.01960754,64.31372833,-,1219.5,-,-,-,-,-,-,-,-,3.67581987,61.26366425,2.34375,5.46875,3.21600008,481.12646484,239.1000061,18.62918663,73.78652954,9,1.7519989,6.18834066,27,13.05339622,-,-,-,-,-,-,-,17.25490189,34.48799896,33,36.13420486,-,-,8.11458397,12.3232336,0.37784836,87,82.90200043,4.84600019,13.80000019,-
Sat Aug 14 15:24:08 GMT+05:30 2021,14-Aug-2021 15:24:07.384,73.78645803,18.62913863,9.62,3.216,479.41925048828125,238.4,-10.26228333,0.07743835,-0.09336853,0.04643233,-,-,0.04955483,-0.05662239,-0.01781592,0.07663458,-,-,-,-,14.69999981,24,17.18518448,11.31707287,-,501.5,-,-,-,293.8381958,-,-,-,61,5.01773453,33.33333206,64.31372833,-,1295.75,-,-,-,-,-,-,-,-,2.59476733,43.24612427,2.34375,-3.125,3.21600008,479.41925049,238.3999939,18.62913895,73.78646088,9,0.51200104,6.7288928,27,8.55722618,-,-,-,-,-,-,-,17.25490189,34.63199997,35,36.9784317,-,-,8.19678211,12.19965553,0.39208114,88,83.87400055,4.84600019,13.89999962,-
Sat Aug 14 15:24:09 GMT+05:30 2021,14-Aug-2021 15:24:08.384,73.78638193,18.6290965,9.34,3.216,478.9375,237.7,-10.30537415,-0.52589417,1.60411072,0.05622293,-,-,0.12621404,-0.12813027,0.03050669,0.15351181,-,-,-,-,14.69999981,24,17.49090958,11.5903616,-,505.40002441,-,-,-,288.85531616,-,-,-,61,5.01773453,28.62745094,22.35294151,-,1236.75,-,-,-,-,-,-,-,-,1.44859684,24.14328003,2.34375,-3.125,3.21600008,478.9375,237.69999695,18.62909698,73.78638458,9,0.63199997,6.7288928,27,4.49617004,-,-,-,-,-,-,-,0,33.62400055,34,36.9784317,-,-,8.47685432,11.79658318,0.40626448,89,84.875,4.84600019,13.89999962,-
Sat Aug 14 15:24:10 GMT+05:30 2021,14-Aug-2021 15:24:09.384,73.78631891,18.62906066,7.88,3.216,478.5576171875,237.2,-9.69485474,0.09179688,2.40856934,0.02545244,-,-,-0.12351651,0.12153991,0.00414834,0.14448252,-,-,-,-,14.69999981,24,17.49090958,11.5903616,-,507.5,-,-,-,288.85531616,-,-,-,62,5.01773453,28.62745094,26.27450943,-,1236.75,-,-,-,-,-,-,-,-,1.44859684,24.14328003,2.34375,-6.25,3.21600008,478.55761719,237.19999695,18.62906075,73.78631592,11,0.63199997,6.7288928,27,4.49617004,-,-,-,-,-,-,-,0,28.36800003,34,36.9784317,-,-,8.47685432,11.79658318,0.40626448,90,85.89299774,4.84600019,13.69999981,-
Sat Aug 14 15:24:11 GMT+05:30 2021,14-Aug-2021 15:24:10.383,73.78626839,18.62903548,6.02,3.216,478.9193115234375,237.5,-11.45219421,-1.19866943,0.12210083,0.08138812,-,-,0.10258559,-0.07468251,-0.16693519,0.26651084,-,-,-,-,14.69999981,24,17.5892849,11.72619057,-,507.5,-,-,-,284.54095459,-,-,-,62,5.01773453,33.72549057,26.27450943,-,940.25,-,-,-,-,-,-,-,-,1.60564315,26.7607193,2.34375,-9.375,3.21600008,478.91931152,237.5,18.62903595,73.78627014,9,5.36800003,6.7288928,26,5.22135878,-,-,-,-,-,-,-,0,21.67199898,23,36.9784317,-,-,8.69578743,11.49958229,0.41822657,91,86.87000275,4.84600019,13.60000038,-
Sat Aug 14 15:24:12 GMT+05:30 2021,14-Aug-2021 15:24:11.383,73.78622034,18.62901381,5.45,3.216,477.571044921875,240.7,-8.42352295,0.47486877,-2.40856934,-0.13264492,-,-,0.00318739,-0.00146522,0.06443066,-0.07712143,-,-,-,-,14.69999981,24,17.61403465,11.81176472,-,509.59997559,-,-,-,280.95687866,-,-,-,62,-,89.01960754,27.05882263,-,894.75,-,-,-,-,-,-,-,-,1.25880671,20.98011208,2.34375,-9.375,3.21600008,477.57104492,240.69999695,18.62901306,73.78621674,11,2.67199898,-,26,5.36639643,-,-,-,-,-,-,-,0,19.61999893,19,-,-,-,8.858078,11.28889561,0.42690656,92,87.8789978,4.84600019,13.60000038,-
Sat Aug 14 15:24:13 GMT+05:30 2021,14-Aug-2021 15:24:12.384,73.78618077,18.62899312,5.31,3.216,477.03875732421875,236.8,-11.20799255,-0.87306213,-0.60572815,0.24818432,-,-,0.17994611,-0.18548372,-0.03880492,0.10372399,-,-,-,-,14.69999981,24,17.61403465,11.81176472,-,512.09997559,-,-,-,280.95687866,-,-,-,63,-,89.01960754,73.72548676,-,894.75,-,-,-,-,-,-,-,-,1.25880671,20.98011208,2.34375,0,3.21600008,477.03875732,236.80000305,18.62899399,73.78617859,11,2.67199898,-,26,5.36639643,-,-,-,-,-,-,-,24.31372643,19.11599922,19,-,-,-,8.858078,11.28889561,0.42690656,93,88.93000031,4.84600019,13.69999981,-
Sat Aug 14 15:24:14 GMT+05:30 2021,14-Aug-2021 15:24:13.384,73.78613482,18.62897144,5.76,4.288,477.7342529296875,239.2,-10.22636414,0.25700378,-0.55784607,0.0440723,-,-,0.04467397,-0.04734735,0.08444285,-0.01342338,-,-,-,-,14.69999981,24,17.67241287,11.91860485,-,512.09997559,-,-,-,284.29901123,-,-,-,63,2.90649271,92.54901886,73.72548676,-,1035,-,-,-,-,-,-,-,-,2.97854042,49.6423378,2.34375,4.6875,4.28800011,477.73425293,239.19999695,18.6289711,73.78613281,9,1.88400078,3.89767098,27,13.34347153,-,-,-,-,-,-,-,24.31372643,20.73600006,21,26.81580925,-,-,8.81675816,11.34180164,0.43557322,94,89.87200165,4.84600019,13.80000019,-
Sat Aug 14 15:24:15 GMT+05:30 2021,14-Aug-2021 15:24:14.383,73.78607519,18.62895808,6.33,4.288,478.35345458984375,250.6,-10.63098145,-0.37266541,-1.11808777,0.06848888,-,-,0.02853171,-0.03343712,0.04393007,-0.01781592,-,-,-,-,14.69999981,24,17.77966118,12.05747128,-,516.59997559,-,-,-,287.91394043,-,-,-,63,5.2094965,91.76470947,75.29412079,-,1197.5,-,-,-,-,-,-,-,-,3.43394089,57.2323494,2.34375,4.6875,4.28800011,478.35345459,250.6000061,18.62895775,73.78607178,8,3.26399994,6.98605013,27,13.34347153,-,-,-,-,-,-,-,38.4313736,22.7879982,24,41.54150772,-,-,8.77247143,11.39905834,0.44490448,95,90.87799835,4.84600019,13.80000019,-
Sat Aug 14 15:24:16 GMT+05:30 2021,14-Aug-2021 15:24:15.384,73.78600919,18.62894903,7.16,4.288,479.72125244140625,262.3,-12.77378845,0.13969421,-1.96803284,0.06529593,-,-,0.05804576,-0.05881866,-0.10762968,0.1003067,-,-,-,-,14.69999981,24,17.77966118,12.05747128,-,522.09997559,-,-,-,287.91394043,-,-,-,63,5.2094965,91.76470947,73.33333588,-,1197.5,-,-,-,-,-,-,-,-,3.43394089,57.2323494,2.34375,3.125,4.28800011,479.72125244,262.29998779,18.62894821,73.78601074,8,3.26399994,6.98605013,27,13.34347153,-,-,-,-,-,-,-,23.13725471,25.77599907,24,41.54150772,-,-,8.77247143,11.39905834,0.44490448,96,91.90499878,4.84600019,13.89999962,-
Sat Aug 14 15:24:17 GMT+05:30 2021,14-Aug-2021 15:24:16.384,73.78594564,18.628889,8.37,3.216,479.9549560546875,234.3,-8.56718445,0.48684692,0.11013794,0.04282274,-,-,0.25079566,-0.25479689,0.04002438,0.13032654,-,-,-,-,14.69999981,24,17.98333359,12.26136398,-,522.09997559,-,-,-,291.25756836,-,-,-,63,11.7916584,85.49019623,73.33333588,-,1451.5,-,-,-,-,-,-,-,-,3.8867147,64.77857971,2.34375,2.34375,3.21600008,479.95495605,234.30000305,18.62888908,73.78594208,9,4.22400093,15.81287479,27,13.05339622,-,-,-,-,-,-,-,23.13725471,30.13199806,30,77.57466125,-,-,8.73057365,11.45376301,0.45726448,97,92.88300323,4.84600019,13.89999962,-
Sat Aug 14 15:24:18 GMT+05:30 2021,14-Aug-2021 15:24:17.383,73.78587474,18.62883505,8.84,3.216,479.7056884765625,235.0,-8.96940613,0.52993774,1.21626282,0.03847409,-,-,0.1138696,-0.10885069,0.16083322,-0.00195207,-,-,-,-,14.69999981,24,17.98333359,12.26136398,-,529.70001221,-,-,-,287.1673584,-,-,-,63,11.7916584,85.49019623,16.07843208,-,1491.75,-,-,-,-,-,-,-,-,1.30864453,21.81074142,2.34375,2.34375,3.21600008,479.70568848,235,18.62883568,73.78587341,10,4.22400093,15.81287479,27,3.62594342,-,-,-,-,-,-,-,0,31.8239994,30,77.57466125,-,-,8.95586777,11.16563225,0.45726448,98,93.89600372,4.84600019,13.89999962,-
Sat Aug 14 15:24:19 GMT+05:30 2021,14-Aug-2021 15:24:18.383,73.78581378,18.6287874,8.75,3.216,480.4212646484375,236.4,-10.39395142,0.40304565,-1.07020569,0.03745995,-,-,0.11427482,-0.11934519,0.04417427,0.10592026,-,-,-,-,14.69999981,24,18.18032837,12.46067429,-,532.29998779,-,-,-,287.1673584,-,-,-,63,11.7916584,20.7843132,16.07843208,-,1491.75,-,-,-,-,-,-,-,-,1.30864453,21.81074142,2.34375,-6.25,3.21600008,480.42126465,236.3999939,18.62878799,73.78581238,10,1.8239994,15.81287479,26,3.62594342,-,-,-,-,-,-,-,0,31.5,30,77.57466125,-,-,8.95586777,11.16563225,0.47043949,99,94.91000366,4.84600019,13.89999962,-
Sat Aug 14 15:24:20 GMT+05:30 2021,14-Aug-2021 15:24:19.384,73.78575173,18.62876245,7.83,4.288,480.289306640625,244.8,-9.69006348,0.13011169,-0.12928772,-0.00494385,-,-,-0.03399905,0.03612024,0.00854243,0.18133382,-,-,-,-,14.69999981,24,18.33870888,12.63333321,-,532.29998779,-,-,-,283.45294189,-,-,-,63,-,21.17647171,17.25490189,-,1395.25,-,-,-,-,-,-,-,-,1.40340602,23.39010048,2.34375,-11.71875,4.28800011,480.28930664,244.80000305,18.6287632,73.78575134,9,3.5,-,26,3.77098107,-,-,-,-,-,-,-,0,28.18799973,28,-,-,-,9.14993477,10.92881203,0.48316726,100,95.92700195,4.84600019,13.89999962,-
Sat Aug 14 15:24:21 GMT+05:30 2021,14-Aug-2021 15:24:20.383,73.78569411,18.62870552,7.51,4.288,479.129638671875,241.9,-9.56317139,0.37670898,-0.55065918,0.04133095,-,-,0.05611561,-0.06052653,-0.01342338,0.12642086,-,-,-,-,14.69999981,24,18.33870888,12.63333321,-,534.20001221,-,-,-,279.90945435,-,-,-,64,-,21.17647171,18.03921509,-,1395.25,-,-,-,-,-,-,-,-,1.312621,21.87701607,2.34375,-11.71875,4.28800011,479.12963867,241.8999939,18.62870598,73.78569031,10,3.5,-,26,3.77098107,-,-,-,-,-,-,-,0,27.0359993,28,-,-,-,9.33733559,10.7094698,0.48316726,101,96.89099884,4.84600019,13.89999962,-
Sat Aug 14 15:24:22 GMT+05:30 2021,14-Aug-2021 15:24:21.384,73.78563269,18.62866413,7.24,4.288,478.89056396484375,240.2,-7.70526123,-0.15240479,2.90895081,0.10173772,-,-,0.16837797,-0.12544559,0.19256093,-0.23600414,-,-,-,-,14.69999981,24,18.46031761,12.78022003,-,536.40002441,-,-,-,279.90945435,-,-,-,64,-,22.74509811,18.03921509,-,1301,-,-,-,-,-,-,-,-,1.312621,21.87701607,2.34375,-12.5,4.28800011,478.89056396,240.19999695,18.62866402,73.78562927,8,1.0359993,-,26,3.77098107,-,-,-,-,-,-,-,0,26.06399918,26,-,-,-,9.33733559,10.7094698,0.49494976,102,97.8710022,4.84600019,13.69999981,-
Sat Aug 14 15:24:23 GMT+05:30 2021,14-Aug-2021 15:24:22.384,73.78557974,18.62863351,6.62,3.216,479.27276611328125,243.9,-10.31016541,0.09658813,0.30645752,0.05293356,-,-,0.05607177,-0.06028232,0.0522283,0.11177801,-,-,-,-,14.69999981,24,18.546875,12.902174,-,536.40002441,-,-,-,276.84359741,-,-,-,64,-,26.27450943,20,-,1160,-,-,-,-,-,-,-,-,1.36517799,22.75296593,2.34375,-8.59375,3.21600008,479.27276611,243.8999939,18.6286335,73.7855835,10,2.06399918,-,26,4.20609426,-,-,-,-,-,-,-,0,23.83199883,24,-,-,-,9.48441887,10.54338932,0.50531781,103,98.88600159,4.84600019,13.69999981,-
Sat Aug 14 15:24:24 GMT+05:30 2021,14-Aug-2021 15:24:23.384,73.78553529,18.62861968,5.57,4.288,479.4783935546875,241.7,-10.14735413,-0.29605103,0.92895508,0.0533071,-,-,0.08707073,-0.09323104,0.00292888,0.10177192,-,-,-,-,14.69999981,24,18.546875,12.902174,-,538.29998779,-,-,-,276.84359741,-,-,-,64,-,26.27450943,22.74509811,-,1160,-,-,-,-,-,-,-,-,1.36517799,22.75296593,2.34375,-8.59375,4.28800011,479.47839355,241.69999695,18.62862015,73.78553772,10,2.06399918,-,26,4.20609426,-,-,-,-,-,-,-,0,20.05200005,24,-,-,-,9.48441887,10.54338932,0.50531781,104,99.87799835,4.84600019,13.60000038,-
Sat Aug 14 15:24:25 GMT+05:30 2021,14-Aug-2021 15:24:24.383,73.78550453,18.62858069,4.89,4.288,477.98583984375,243.2,-10.30297852,0.8555603,-0.4692688,0.02607127,-,-,-0.05690087,0.05320355,-0.05906286,0.10884914,-,-,-,-,14.69999981,24,18.55384636,12.96774197,-,538.29998779,-,-,-,274.1027832,-,-,-,64,-,31.76470566,22.74509811,-,937,-,-,-,-,-,-,-,-,1.34314203,22.38570023,2.34375,-5.46875,4.28800011,477.98583984,243.19999695,18.62858009,73.7855072,10,1.05200005,-,26,4.6412077,-,-,-,-,-,-,-,0,17.60399818,19,-,-,-,9.60955048,10.40609741,0.51488531,105,100.8710022,4.84600019,13.60000038,-
Sat Aug 14 15:24:26 GMT+05:30 2021,14-Aug-2021 15:24:25.383,73.7854536,18.62856085,4.13,4.288,476.48486328125,245.9,-10.33889771,0.41262817,1.0295105,0.09220305,-,-,0.11766858,-0.11739156,-0.02586995,0.17474501,-,-,-,-,14.69999981,24,18.5,12.98936176,-,540,-,-,-,272.52212524,-,-,-,64,-,31.76470566,30.19607925,-,728,-,-,-,-,-,-,-,-,1.42397666,23.73294449,2.34375,-5.46875,4.28800011,476.48486328,245.8999939,18.62856102,73.7854538,10,2.60399818,-,26,6.09158516,-,-,-,-,-,-,-,0,14.86800003,15,-,-,-,9.66444969,10.34698582,0.52254003,106,101.87200165,4.84600019,13.60000038,-
Sat Aug 14 15:24:27 GMT+05:30 2021,14-Aug-2021 15:24:26.384,73.78542359,18.62855439,3.38,4.288,475.9583740234375,244.9,-11.33728027,-0.1164856,0.17237854,0.16298574,-,-,0.18381526,-0.18865679,0.08029451,0.05637664,-,-,-,-,14.69999981,24,18.5,12.98936176,-,541.59997559,-,-,-,272.52212524,-,-,-,64,-,45.49019623,30.19607925,-,728,-,-,-,-,-,-,-,-,1.42397666,23.73294449,2.34375,-2.34375,4.28800011,475.95837402,244.8999939,18.6285553,73.78542328,10,2.60399818,-,26,6.09158516,-,-,-,-,-,-,-,0,12.16800022,15,-,-,-,9.66444969,10.34698582,0.52254003,107,102.8730011,4.84600019,13.60000038,-
Sat Aug 14 15:24:28 GMT+05:30 2021,14-Aug-2021 15:24:27.383,73.78540279,18.62854426,2.64,4.288,475.66729736328125,243.1,-6.99897766,0.51557922,-1.2354126,0.02260485,-,-,-0.13305818,0.13301122,0.01830432,-0.07004422,-,-,-,-,14.69999981,24,18.37313461,12.95789433,-,541.59997559,-,-,-,269.99386597,-,-,-,65,-,28.62745094,24.31372643,-,1139.5,-,-,-,-,-,-,-,-,0.84293741,14.04895687,2.34375,-2.34375,4.28800011,475.66729736,243.1000061,18.62854385,73.78540039,9,2.16800022,-,27,4.6412077,-,-,-,-,-,-,-,0,9.50399971,10,-,-,-,9.78227806,10.22235584,0.52802616,108,103.8710022,4.84600019,13.60000038,-
Sat Aug 14 15:24:29 GMT+05:30 2021,14-Aug-2021 15:24:28.384,73.7853802,18.62853812,2.74,4.288,475.5804443359375,246.2,-11.35643005,-0.35351562,0.67756653,0.11115418,-,-,0.28919861,-0.28676724,0.02245266,0.20305543,-,-,-,-,14.69999981,24,18.37313461,12.95789433,-,543,-,-,-,269.99386597,-,-,-,65,-,28.62745094,62.74509811,-,798.25,-,-,-,-,-,-,-,-,3.28752398,54.79206848,2.34375,-2.34375,4.28800011,475.58044434,246.19999695,18.62853813,73.7853775,9,2.16800022,-,27,11.60301876,-,-,-,-,-,-,-,7.45098066,9.86399937,10,-,-,-,9.68598461,10.32398129,0.52802616,109,104.92700195,4.84600019,13.69999981,-
Sat Aug 14 15:24:30 GMT+05:30 2021,14-Aug-2021 15:24:29.383,73.78535775,18.62852891,2.83,4.288,475.6392822265625,237.9,-10.03004456,-0.16915894,0.86190796,0.07362488,-,-,0.08006856,-0.08590807,0.00195207,0.10738547,-,-,-,-,14.69999981,24,18.25,12.92708302,-,544.20001221,-,-,-,269.99386597,-,-,-,65,-,56.86274719,62.74509811,-,798.25,-,-,-,-,-,-,-,-,3.28752398,54.79206848,2.34375,-7.03125,4.28800011,475.63928223,237.8999939,18.62852859,73.78535461,10,0.13600063,-,27,11.60301876,-,-,-,-,-,-,-,7.45098066,10.18799973,10,-,-,-,9.68598461,10.32398129,0.53241503,110,105.8730011,4.84600019,13.60000038,-
